history_day,hour,complete_at_slot,initial_soc,delta,value,J_E,J_E_plus_delta,seconds
309,6,44676,6000,100,0.86138302286664836,43444.635948575546,43358.497646288881,0.014416375997825526
309,12,44712,6000,100,0.7437777777777228,35635.017521928559,35560.639744150787,0.043837167002493516
309,18,44748,6000,100,1.2133799999999975,26631.420285394543,26510.082285394543,0.012578333989949897
311,0,44928,6000,100,0.47166666666664242,15130.58086106438,15083.414194397716,0.013282958010677248
310,6,44820,6000,100,0.70051229213333499,15523.249121368231,15453.197892154898,0.013006416993448511
310,12,44856,6000,100,0,17289.719259652858,17289.719259652858,0.013096209004288539
310,18,44892,6000,100,1.2100499999999739,18034.976057132859,17913.971057132861,0.013314791998709552
312,0,45072,6000,100,0.47544444444443795,44760.295171238315,44712.750726793871,0.014381833010702394
311,6,44964,6000,100,0.20719318265000766,17766.870457280966,17746.151139015965,0.01383900000655558
311,12,45000,6000,100,0,26024.222171131663,26024.222171131663,0.013740251000854187
311,18,45036,6000,100,1.2100499999999739,36033.261963718316,35912.256963718319,0.015402791992528364
313,0,45216,6000,100,0.47544444444443795,46492.937395195084,46445.39295075064,0.014498458011075854
312,6,45108,6000,100,0.84866608310985614,45998.48734716043,45913.620738849444,0.014435874996706843
312,12,45144,6000,100,0.80188888888893417,45892.791415923974,45812.60252703508,0.014126207999652252
312,18,45180,6000,100,1.2133800000000337,45925.249732141594,45803.911732141591,0.015136415997403674
314,0,45360,6000,100,0.47544444444443795,44993.823270980945,44946.278826536502,0.014624207993620075
313,6,45252,6000,100,0.85416618290677437,47709.347804529178,47623.9311862385,0.014791500012506731
313,12,45288,6000,100,0.80188888888893417,46213.845755601709,46133.656866712816,0.014600875016185455
313,18,45324,6000,100,1.2133800000000337,44736.76947999093,44615.431479990926,0.046166667001671158
315,0,45504,6000,100,0.47544444444443795,44778.021513340107,44730.477068895663,0.014746499015018344
314,6,45396,6000,100,0.84933333333334304,46197.645553943228,46112.712220609894,0.014596958004403859
314,12,45432,6000,100,0.80188888888893417,45498.876393902981,45418.687505014088,0.01415766698482912
314,18,45468,6000,100,1.2133800000000337,44476.842757270235,44355.504757270231,0.015682790995924734
316,0,45648,6000,100,0.47544444444443795,45452.908689610987,45405.364245166544,0.014837541995802894
315,6,45540,6000,100,0.85026703726667618,46161.273879798195,46076.247176071527,0.01465637500223238
315,12,45576,6000,100,0.80188888888893417,44394.014245182603,44313.82535629371,0.014235666007152759
315,18,45612,6000,100,1.2134120141332096,44997.803778186666,44876.462576773345,0.015244333990267478
317,0,45792,6000,100,0.47166666666664242,15841.944770767652,15794.778104100988,0.013299666999955662
316,6,45684,6000,100,0.84311999999998077,44077.252840629073,43992.940840629075,0.013936083007138222
316,12,45720,6000,100,0.81200000000004369,37450.405218957945,37369.205218957941,0.013288832997204736
316,18,45756,6000,100,1.2134389835333423,26433.386014620533,26312.042116267199,0.012877250002929941
318,0,45936,6000,100,0.4720000000000073,15943.59717018889,15896.39717018889,0.013338749995455146
317,6,45828,6000,100,0.64136058525002226,15924.55480555539,15860.418747030388,0.012474791001295671
317,12,45864,6000,100,0,18274.357994164689,18274.357994164689,0.012901499998406507
317,18,45900,6000,100,1.2100500000000465,18423.075744904694,18302.070744904689,0.012848376019974239
319,0,46080,6000,100,0.47544444444443795,47158.07345632634,47110.529011881896,0.044361249994835816
318,6,45972,6000,100,0.69174484666666103,18574.638275320143,18505.463790653477,0.014012874991749413
318,12,46008,6000,100,0,27846.420490860004,27846.420490860004,0.013843832988641225
318,18,46044,6000,100,1.2100499999999739,38583.606539340683,38462.601539340685,0.014756332995602861
320,0,46224,6000,100,0.47544444444443795,45806.545485710747,45759.001041266303,0.014216665993444622
319,6,46116,6000,100,0.87300000000002909,48456.65978057091,48369.359780570907,0.014383208996150643
319,12,46152,6000,100,0.80188888888886145,46767.979436489506,46687.79054760062,0.013962625002022833
319,18,46188,6000,100,1.2134166269665729,45612.878973506537,45491.537310809879,0.015475375010282733
321,0,46368,6000,100,0.47544444444443795,47107.49600344021,47059.951558995766,0.014211624977178872
320,6,46260,6000,100,0.87299999999995637,47158.936085389265,47071.636085389269,0.014563499993528239
320,12,46296,6000,100,0.80188888888886145,45426.487770561005,45346.298881672119,0.014336417007143609
320,18,46332,6000,100,1.213396261050002,46607.285752035008,46485.946125930008,0.015228999996907078
322,0,46512,6000,100,0.47544444444443795,47772.396957067445,47724.852512623002,0.014456541000981815
321,6,46404,6000,100,0.84933333333334304,48510.311477249139,48425.378143915805,0.014310332990135066
321,12,46440,6000,100,0.81199999999997086,48514.697298417974,48433.497298417977,0.013792290992569178
321,18,46476,6000,100,1.2133800000000337,47119.083281996871,46997.745281996868,0.014698749990202487
323,0,46656,6000,100,0.47544444444443795,47300.1320820658,47252.587637621356,0.014670292002847418
322,6,46548,6000,100,0.88565474529415955,49060.82664270261,48972.261168173194,0.046115291988826357
322,12,46584,6000,100,0.81199999999997086,46362.456621709629,46281.256621709632,0.01494854201155249
322,18,46620,6000,100,1.2133948842000246,46971.317503745311,46849.978015325309,0.01574704100494273
324,0,46800,6000,100,0.47199999999998909,16210.533357259816,16163.333357259817,0.013157834007870406
323,6,46692,6000,100,0.84933333333334304,46142.221156834938,46057.287823501603,0.014535875001456589
323,12,46728,6000,100,0.81214249078890133,38722.878789212817,38641.664540133926,0.014105166992521845
323,18,46764,6000,100,1.2133799999999975,26818.682545729487,26697.344545729487,0.012917792002554052
325,0,46944,6000,100,0.47199999999997089,16552.53660978259,16505.336609782593,0.012617958986083977
324,6,46836,6000,100,0.69842361000000897,16311.091746205926,16241.249385205925,0.013092291992506944
324,12,46872,6000,100,0,18515.113898915515,18515.113898915515,0.013623666978674009
324,18,46908,6000,100,1.2100499999999739,18458.452216568847,18337.447216568849,0.013299749989528209
326,0,47088,6000,100,0.47544444444443795,47715.381755266048,47667.837310821604,0.014443416002904996
325,6,46980,6000,100,0.7174799999999959,19285.9255102034,19214.177510203401,0.014203458005795255
325,12,47016,6000,100,0,29276.794748821667,29276.794748821667,0.044094541008234955
325,18,47052,6000,100,1.2100499999999739,39114.468587844385,38993.463587844388,0.01536366599611938
327,0,47232,6000,100,0.47544444444443795,46833.687405748526,46786.142961304082,0.014638876004028134
326,6,47124,6000,100,0.88577777777769373,49109.339063963846,49020.761286186076,0.014740582992089912
326,12,47160,6000,100,0.80188888888886145,45827.048364592469,45746.859475703583,0.014129415998468176
326,18,47196,6000,100,1.2133800000000337,46256.459977706982,46135.121977706978,0.015200041001662612
328,0,47376,6000,100,0.47544444444451073,48167.228587028258,48119.684142583807,0.014381624991074204
327,6,47268,6000,100,0.84933333333334304,48097.364554563042,48012.431221229708,0.01473487498878967
327,12,47304,6000,100,0.81200000000004369,48305.103074320381,48223.903074320377,0.014528457992128097
327,18,47340,6000,100,1.2134030582667037,47954.567011018604,47833.226705191933,0.015780251007527113
329,0,47520,6000,100,0.47544444444443795,48665.701590064382,48618.157145619938,0.014349665987538174
328,6,47412,6000,100,0.88577777777783917,49472.682190943444,49384.10441316566,0.014610790996812284
328,12,47448,6000,100,0.81200000000004369,48022.456244640372,47941.256244640368,0.01435654099623207
328,18,47484,6000,100,1.2133995528333616,48407.656537193332,48286.316581909996,0.014984666006057523
330,0,47664,6000,100,0.47544444444451073,48096.403588554655,48048.859144110203,0.014695208999910392
329,6,47556,6000,100,0.88577777777769373,50108.216805358185,50019.639027580415,0.014441833001910709
329,12,47592,6000,100,0.81199999999997086,47744.566753350286,47663.366753350288,0.014409916984732263
329,18,47628,6000,100,1.2133799999998882,47666.21941469326,47544.881414693271,0.046797749979305081
331,0,47808,6000,100,0.47433333333334304,16687.995331840553,16640.561998507219,0.013268331997096539
330,6,47700,6000,100,0.86120999999999182,46907.878782413623,46821.757782413624,0.014040374997421168
330,12,47736,6000,100,0.81202194079814949,38916.814520506487,38835.612326426672,0.013750625003012829
330,18,47772,6000,100,1.2133886389666442,26799.868338873144,26678.52947497648,0.012888332988950424
332,0,47952,6000,100,0.47466666666667151,17766.478947296728,17719.012280630061,0.013422375006484799
331,6,47844,6000,100,0.72375937200002227,16850.08584305078,16777.709905850777,0.012873583007603884
331,12,47880,6000,100,0,18862.409868489831,18862.409868489831,0.012881082991953008
331,18,47916,6000,100,1.2100499999999739,18728.897163904836,18607.892163904839,0.01354741700924933
333,0,48096,6000,100,0.47544444444443795,51176.941756704822,51129.397312260378,0.014978083010646515
332,6,47988,6000,100,0.72827999999997706,20724.455955851645,20651.627955851647,0.013693291999516077
332,12,48024,6000,100,0.49588888888887594,30355.165223019998,30305.57633413111,0.013962833996629342
332,18,48060,6000,100,1.2100499999999739,42493.436518533337,42372.43151853334,0.014679749991046265
334,0,48240,6000,100,0.47544444444443795,55596.30375681333,55548.759312368886,0.046671374992001802
333,6,48132,6000,100,0.88577777777776645,53761.025272168685,53672.447494390908,0.015063582992297597
333,12,48168,6000,100,0.83711111111115311,54469.530328932335,54385.819217821219,0.015487334007048048
333,18,48204,6000,100,1.2134359934167152,55045.785757890037,54924.442158548365,0.015502541995374486
335,0,48384,6000,100,0.47544444444443795,57379.521201118019,57331.976756673575,0.014365082999574952
334,6,48276,6000,100,0.89297999999995226,57027.864274127081,56938.566274127086,0.014882832998409867
334,12,48312,6000,100,0.83711111111108039,56569.518581770659,56485.807470659551,0.015049709007143974
334,18,48348,6000,100,1.2133961697833728,56604.419755031653,56483.080138053316,0.014713623997522518
336,0,48528,6000,100,0.47544444444443795,55804.349468821652,55756.805024377209,0.014897165994625539
335,6,48420,6000,100,0.89298000000002498,58831.233997419338,58741.935997419336,0.014471457994659431
335,12,48456,6000,100,0.83711111111108039,55715.686268413025,55631.975157301917,0.014222415993572213
335,18,48492,6000,100,1.2133918175833243,55792.407136391797,55671.067954633465,0.015185500000370666
337,0,48672,6000,100,0.47544444444443795,56048.181200198356,56000.636755753912,0.014702124986797571
336,6,48564,6000,100,0.89297999999995226,57407.913131548812,57318.615131548817,0.046397083002375439
336,12,48600,6000,100,0.83711111111108039,56586.486117748311,56502.775006637203,0.015701500000432134
336,18,48636,6000,100,1.2133800000000337,55398.299791832513,55276.961791832509,0.015340458994614892
338,0,48816,6000,100,0.47544444444443795,21253.03330568222,21205.488861237776,0.012831083004130051
337,6,48708,6000,100,0.8969602784999734,54779.074818466499,54689.378790616502,0.014473707997240126
337,12,48744,6000,100,0.83711111111108039,43007.391149941497,42923.680038830389,0.01361616600479465
337,18,48780,6000,100,1.2134609459166676,29862.075514593314,29740.729420001648,0.014183209001203068
339,0,48960,6000,100,0.47544444444443795,22416.728463463889,22369.184019019445,0.013341167010366917
338,6,48852,6000,100,0.76655555555556931,22325.475894292733,22248.820338737176,0.013349625005503185
338,12,48888,6000,100,0.5790232889666731,22844.596892422531,22786.694563525863,0.013350083987461403
338,18,48924,6000,100,1.2100499999999739,22477.684858088331,22356.679858088333,0.013311042013810948
340,0,49104,6000,100,0.47544444444443795,56532.544847697034,56485.00040325259,0.014897084009135142
339,6,48996,6000,100,0.76655555555556931,25973.674859274506,25897.019303718949,0.013540332991397008
339,12,49032,6000,100,0.50566666666665694,34871.976797028328,34821.410130361663,0.046881665984983556
339,18,49068,6000,100,1.2100499999999739,47736.079020417848,47615.074020417851,0.014789873996051028
341,0,49248,6000,100,0.47544444444443795,56527.449739851618,56479.905295407174,0.014918708009645343
340,6,49140,6000,100,0.89272443754998676,58002.757388753402,57913.484944998403,0.014855625006021
340,12,49176,6000,100,0.83711111111115311,56480.130902622041,56396.419791510925,0.015497333006351255
340,18,49212,6000,100,1.2134700000000158,56440.673822338162,56319.32682233816,0.014506332998280413
342,0,49392,6000,100,0.47544444444443795,56685.226638603759,56637.682194159315,0.014155582990497351
341,6,49284,6000,100,0.89295658410002943,57949.562043566613,57860.26638515661,0.015111458007595502
341,12,49320,6000,100,0.83711111111115311,56328.915759751631,56245.204648640516,0.014926291012670845
341,18,49356,6000,100,1.2134318305833585,55912.113541156119,55790.770358097783,0.01491208300285507
343,0,49536,6000,100,0.47544444444451073,56780.771160836557,56733.226716392106,0.015588292008033022
342,6,49428,6000,100,0.89297999999995226,58188.418375002213,58099.120375002218,0.014371874000062235
342,12,49464,6000,100,0.84383999999998194,56462.43916854835,56378.055168548352,0.015463457995792851
342,18,49500,6000,100,1.213469999999943,56701.892205885255,56580.545205885261,0.01567266701022163
344,0,49680,6000,100,0.47544444444443795,55274.254499979994,55226.71005553555,0.015065125000546686
343,6,49572,6000,100,0.89289421999994378,58193.761529433788,58104.472107433794,0.015905291991657577
343,12,49608,6000,100,0.83711111111115311,56607.507832068222,56523.796720957107,0.014598791996832006
343,18,49644,6000,100,1.213379999999961,54790.866905625291,54669.528905625295,0.014951249992009252
345,0,49824,6000,100,0.47544444444443795,22377.073168010495,22329.528723566051,0.013210500008426607
344,6,49716,6000,100,0.89298000000002498,54226.490615186893,54137.19261518689,0.014331416998174973
344,12,49752,6000,100,0.83711111111115311,42877.206219504878,42793.495108393763,0.014192665985319763
344,18,49788,6000,100,1.2134184713499416,30799.334814642592,30677.992967507598,0.013065459002973512
346,0,49968,6000,100,0.47544444444443795,22445.556147030864,22398.01170258642,0.01337370699911844
345,6,49860,6000,100,0.76655555555556931,23382.43777190286,23305.782216347303,0.012891458012745716
345,12,49896,6000,100,0.63133333333331398,23307.273829053334,23244.140495720003,0.013123124997946434
345,18,49932,6000,100,1.2100500000000103,22638.925080567053,22517.920080567052,0.013193832986871712
347,0,50112,6000,100,0.47544444444443795,57382.010234954942,57334.465790510498,0.045924083009595051
346,6,50004,6000,100,0.76655555555556931,25870.130385127635,25793.474829572078,0.014105332986218855
346,12,50040,6000,100,0.7333333333333576,36073.847106037094,36000.513772703758,0.013558083010138944
346,18,50076,6000,100,1.2100499999999739,48720.295402241201,48599.290402241204,0.014700624989927746
348,0,50256,6000,100,0.47544444444443795,57686.276714497442,57638.732270052999,0.014837915994576178
347,6,50148,6000,100,0.89297999999995226,58983.945183447555,58894.64718344756,0.014863083008094691
347,12,50184,6000,100,0.83711111111108039,57976.139399538275,57892.428288427167,0.014669375013909303
347,18,50220,6000,100,1.2134355249999498,57449.748594209974,57328.405041709979,0.014980167004978284
349,0,50400,6000,100,0.47544444444443795,57754.064471856676,57706.520027412233,0.01420425099786371
348,6,50292,6000,100,0.89297999999995226,59211.802146805574,59122.504146805579,0.015171624007052742
348,12,50328,6000,100,0.83711111111115311,57523.544006830787,57439.832895719672,0.014866542012896389
348,18,50364,6000,100,1.21342101825001,57077.595163113736,56956.253061288735,0.014820624011917971
350,0,50544,6000,100,0.47544444444443795,56669.424922630475,56621.880478186031,0.014860748982755467
349,6,50436,6000,100,0.89792999999997847,59331.170500655775,59241.377500655777,0.047589834008249454
349,12,50472,6000,100,0.83711111111115311,56644.594323640733,56560.883212529618,0.015179333000560291
349,18,50508,6000,100,1.2134149983165843,56446.373415189613,56325.031915357955,0.016059041998232715
351,0,50688,6000,100,0.47544444444443795,56567.70813196111,56520.163687516666,0.013802041998133063
350,6,50580,6000,100,0.89298000000002498,58177.028621705598,58087.730621705596,0.015865166002186015
350,12,50616,6000,100,0.83711111111108039,56929.40740517214,56845.696294061032,0.014585374985472299
350,18,50652,6000,100,1.213379999999961,56182.693201015747,56061.355201015751,0.014898875000653788
352,0,50832,6000,100,0.47544444444447437,22191.968634400066,22144.424189955618,0.012753957984386943
351,6,50724,6000,100,0.89724850141668866,55364.522564624036,55274.797714482367,0.014040041991393082
351,12,50760,6000,100,0.83711111111115311,43180.969164909446,43097.25805379833,0.045178165994002484
351,18,50796,6000,100,1.2133920330166439,30327.041579974597,30205.702376672933,0.012821917000110261
353,0,50976,6000,100,0.47544444444443795,22070.232038975741,22022.687594531297,0.012816832997486927
352,6,50868,6000,100,0.76655555555556931,23193.997807250722,23117.342251695165,0.01300195801013615
352,12,50904,6000,100,0.63133333333331398,23818.907570385803,23755.774237052472,0.045698500005528331
352,18,50940,6000,100,1.2100500000000103,22378.75498728242,22257.749987282419,0.013709666993236169
354,0,51120,6000,100,0.47544444444443795,57455.463447037298,57407.919002592855,0.014739333011675626
353,6,51012,6000,100,0.77275450860084671,25715.896560119385,25638.6211092593,0.014601875009248033
353,12,51048,6000,100,0.63133333333331398,36275.201279380737,36212.067946047406,0.014286874997196719
353,18,51084,6000,100,1.2100500000000465,48815.168856764045,48694.16385676404,0.014614958985475823
355,0,51264,6000,100,0.47544444444443795,57473.462346911823,57425.917902467379,0.014374457998201251
354,6,51156,6000,100,0.89297999999995226,59149.296292551648,59059.998292551652,0.014676958991913125
354,12,51192,6000,100,0.83711111111108039,57006.692915153973,56922.981804042865,0.014851125000859611
354,18,51228,6000,100,1.2133935522667161,56868.403645399201,56747.06429017253,0.014837583003100008
356,0,51408,6000,100,0.47544444444443795,56191.916326356055,56144.371881911611,0.014657000006991439
355,6,51300,6000,100,0.89792999999997847,58735.162222302693,58645.369222302696,0.014539792013238184
355,12,51336,6000,100,0.83711111111115311,56402.830321876827,56319.119210765712,0.014056665997486562
355,18,51372,6000,100,1.2134700000000158,55991.145477921673,55869.798477921671,0.04742866700689774
357,0,51552,6000,100,0.47544444444451073,56890.280917243967,56842.736472799515,0.014781750986003317
356,6,51444,6000,100,0.89297999999995226,57718.415854830891,57629.117854830896,0.014491623995127156
356,12,51480,6000,100,0.83711111111108039,56297.427560879383,56213.716449768275,0.014537083989125676
356,18,51516,6000,100,1.2134286739500384,56407.046219992902,56285.703352597899,0.014805582992266864
358,0,51696,6000,100,0.47544444444443795,56595.031713672121,56547.487269227677,0.015869540991843678
357,6,51588,6000,100,0.89298000000009781,58463.464706038496,58374.166706038486,0.014808541993261315
357,12,51624,6000,100,0.83711111111115311,56763.610438057302,56679.899326946186,0.0145250009954907
357,18,51660,6000,100,1.2134129320666398,56155.318292131182,56033.976998924518,0.015452584004378878
359,0,51840,6000,100,0.47544444444443795,22095.338466137408,22047.794021692964,0.013065209001069888
358,6,51732,6000,100,0.89297999999995226,55482.197224041251,55392.899224041255,0.014601332979509607
358,12,51768,6000,100,0.83711111111108039,43948.529005320444,43864.817894209336,0.01392479200148955
358,18,51804,6000,100,1.2134340063833224,30751.824958749814,30630.481558111482,0.01291370800754521
360,0,51984,6000,100,0.47544444444443795,22280.259747114749,22232.715302670305,0.044719873985741287
359,6,51876,6000,100,0.7665555555555329,23006.635307120574,22929.979751565021,0.013054624985670671
359,12,51912,6000,100,0.67366226743331936,23247.840263972408,23180.474037229076,0.013333499999134801
359,18,51948,6000,100,1.2100500000000103,22235.830107309997,22114.825107309996,0.013873541000066325
361,0,52128,6000,100,0.47544444444443795,55809.613799811857,55762.069355367414,0.014290958002675325
360,6,52020,6000,100,0.76655555555556931,25941.416326349932,25864.760770794375,0.014042458991752937
360,12,52056,6000,100,0.63133333333331398,36089.994876201046,36026.861542867715,0.013859333004802465
360,18,52092,6000,100,1.2100499999999739,47213.992135523338,47092.987135523341,0.014925082985428162
362,0,52272,6000,100,0.47544444444443795,56113.883805032339,56066.339360587895,0.014751333990716375
361,6,52164,6000,100,0.89297999999995226,57293.558779208084,57204.260779208089,0.014611832986702211
361,12,52200,6000,100,0.81233999999996742,54717.838463121669,54636.604463121672,0.014259958014008589
361,18,52236,6000,100,1.2133800000000337,55427.24512934807,55305.907129348067,0.014892124992911704
363,0,52416,6000,100,0.47544444444443795,55470.279282421485,55422.734837977041,0.014761123995413072
362,6,52308,6000,100,0.89297999999995226,57550.915461185585,57461.617461185589,0.048634958016918972
362,12,52344,6000,100,0.83711111111108039,56713.820797093998,56630.10968598289,0.01513287601119373
362,18,52380,6000,100,1.2134305974000017,55122.372570910004,55001.029511170003,0.014886709002894349
