model,slot0,soc_low,soc_high,count,probability
Q2,25,9600,10000,62,0.18562874251497005
Q2,25,10000,10400,86,0.25748502994011974
Q2,25,10400,10800,96,0.28742514970059879
Q2,26,1200,1600,0,0
Q2,26,1600,2000,0,0
Q2,26,2000,2400,1,0.0029940119760479044
Q2,26,2400,2800,0,0
Q2,26,2800,3200,0,0
Q2,26,3200,3600,3,0.0089820359281437123
Q2,26,3600,4000,5,0.014970059880239521
Q2,26,4000,4400,4,0.011976047904191617
Q2,26,4400,4800,8,0.023952095808383235
Q2,26,4800,5200,5,0.014970059880239521
Q2,26,5200,5600,9,0.026946107784431138
Q2,26,5600,6000,1,0.0029940119760479044
Q2,26,6000,6400,1,0.0029940119760479044
Q2,26,6400,6800,2,0.0059880239520958087
Q2,26,6800,7200,6,0.017964071856287425
Q2,26,7200,7600,2,0.0059880239520958087
Q2,26,7600,8000,1,0.0029940119760479044
Q2,26,8000,8400,4,0.011976047904191617
Q2,26,8400,8800,7,0.020958083832335328
Q2,26,8800,9200,13,0.038922155688622756
Q2,26,9200,9600,16,0.04790419161676647
Q2,26,9600,10000,57,0.17065868263473055
Q2,26,10000,10400,92,0.27544910179640719
Q2,26,10400,10800,97,0.29041916167664672
Q2,27,1200,1600,0,0
Q2,27,1600,2000,0,0
Q2,27,2000,2400,1,0.0029940119760479044
Q2,27,2400,2800,0,0
Q2,27,2800,3200,0,0
Q2,27,3200,3600,3,0.0089820359281437123
Q2,27,3600,4000,4,0.011976047904191617
Q2,27,4000,4400,5,0.014970059880239521
Q2,27,4400,4800,7,0.020958083832335328
Q2,27,4800,5200,6,0.017964071856287425
Q2,27,5200,5600,8,0.023952095808383235
Q2,27,5600,6000,2,0.0059880239520958087
Q2,27,6000,6400,1,0.0029940119760479044
Q2,27,6400,6800,2,0.0059880239520958087
Q2,27,6800,7200,6,0.017964071856287425
Q2,27,7200,7600,1,0.0029940119760479044
Q2,27,7600,8000,2,0.0059880239520958087
Q2,27,8000,8400,3,0.0089820359281437123
Q2,27,8400,8800,11,0.032934131736526949
Q2,27,8800,9200,10,0.029940119760479042
Q2,27,9200,9600,17,0.05089820359281437
Q2,27,9600,10000,53,0.15868263473053892
Q2,27,10000,10400,94,0.28143712574850299
Q2,27,10400,10800,98,0.29341317365269459
Q2,28,1200,1600,0,0
Q2,28,1600,2000,0,0
Q2,28,2000,2400,1,0.0029940119760479044
Q2,28,2400,2800,0,0
Q2,28,2800,3200,0,0
Q2,28,3200,3600,2,0.0059880239520958087
Q2,28,3600,4000,5,0.014970059880239521
Q2,28,4000,4400,4,0.011976047904191617
Q2,28,4400,4800,6,0.017964071856287425
Q2,28,4800,5200,7,0.020958083832335328
Q2,28,5200,5600,9,0.026946107784431138
Q2,28,5600,6000,2,0.0059880239520958087
Q2,28,6000,6400,1,0.0029940119760479044
Q2,28,6400,6800,1,0.0029940119760479044
Q2,28,6800,7200,6,0.017964071856287425
Q2,28,7200,7600,2,0.0059880239520958087
Q2,28,7600,8000,3,0.0089820359281437123
Q2,28,8000,8400,5,0.014970059880239521
Q2,28,8400,8800,9,0.026946107784431138
Q2,28,8800,9200,10,0.029940119760479042
Q2,28,9200,9600,15,0.044910179640718563
Q2,28,9600,10000,55,0.16467065868263472
Q2,28,10000,10400,89,0.26646706586826346
Q2,28,10400,10800,102,0.30538922155688625
Q2,29,1200,1600,0,0
Q2,29,1600,2000,0,0
Q2,29,2000,2400,1,0.0029940119760479044
Q2,29,2400,2800,0,0
Q2,29,2800,3200,0,0
Q2,29,3200,3600,2,0.0059880239520958087
Q2,29,3600,4000,5,0.014970059880239521
Q2,29,4000,4400,3,0.0089820359281437123
Q2,29,4400,4800,7,0.020958083832335328
Q2,29,4800,5200,6,0.017964071856287425
Q2,29,5200,5600,9,0.026946107784431138
Q2,29,5600,6000,3,0.0089820359281437123
Q2,29,6000,6400,0,0
Q2,29,6400,6800,2,0.0059880239520958087
Q2,29,6800,7200,6,0.017964071856287425
Q2,29,7200,7600,3,0.0089820359281437123
Q2,29,7600,8000,5,0.014970059880239521
Q2,29,8000,8400,2,0.0059880239520958087
Q2,29,8400,8800,9,0.026946107784431138
Q2,29,8800,9200,9,0.026946107784431138
Q2,29,9200,9600,17,0.05089820359281437
Q2,29,9600,10000,53,0.15868263473053892
Q2,29,10000,10400,86,0.25748502994011974
Q2,29,10400,10800,106,0.31736526946107785
Q2,30,1200,1600,0,0
Q2,30,1600,2000,0,0
Q2,30,2000,2400,0,0
Q2,30,2400,2800,1,0.0029940119760479044
Q2,30,2800,3200,0,0
Q2,30,3200,3600,2,0.0059880239520958087
Q2,30,3600,4000,5,0.014970059880239521
Q2,30,4000,4400,3,0.0089820359281437123
Q2,30,4400,4800,5,0.014970059880239521
Q2,30,4800,5200,7,0.020958083832335328
Q2,30,5200,5600,9,0.026946107784431138
Q2,30,5600,6000,3,0.0089820359281437123
Q2,30,6000,6400,0,0
Q2,30,6400,6800,3,0.0089820359281437123
Q2,30,6800,7200,7,0.020958083832335328
Q2,30,7200,7600,2,0.0059880239520958087
Q2,30,7600,8000,5,0.014970059880239521
Q2,30,8000,8400,2,0.0059880239520958087
Q2,30,8400,8800,9,0.026946107784431138
Q2,30,8800,9200,8,0.023952095808383235
Q2,30,9200,9600,16,0.04790419161676647
Q2,30,9600,10000,51,0.15269461077844312
Q2,30,10000,10400,87,0.26047904191616766
Q2,30,10400,10800,109,0.32634730538922158
Q2,31,1200,1600,0,0
Q2,31,1600,2000,0,0
Q2,31,2000,2400,0,0
Q2,31,2400,2800,1,0.0029940119760479044
Q2,31,2800,3200,0,0
Q2,31,3200,3600,2,0.0059880239520958087
Q2,31,3600,4000,5,0.014970059880239521
Q2,31,4000,4400,3,0.0089820359281437123
Q2,31,4400,4800,7,0.020958083832335328
Q2,31,4800,5200,7,0.020958083832335328
Q2,31,5200,5600,6,0.017964071856287425
Q2,31,5600,6000,4,0.011976047904191617
Q2,31,6000,6400,0,0
Q2,31,6400,6800,3,0.0089820359281437123
Q2,31,6800,7200,8,0.023952095808383235
Q2,31,7200,7600,3,0.0089820359281437123
Q2,31,7600,8000,4,0.011976047904191617
Q2,31,8000,8400,1,0.0029940119760479044
Q2,31,8400,8800,9,0.026946107784431138
Q2,31,8800,9200,9,0.026946107784431138
Q2,31,9200,9600,16,0.04790419161676647
Q2,31,9600,10000,44,0.1317365269461078
Q2,31,10000,10400,84,0.25149700598802394
Q2,31,10400,10800,118,0.3532934131736527
Q2,32,1200,1600,0,0
Q2,32,1600,2000,0,0
Q2,32,2000,2400,0,0
Q2,32,2400,2800,1,0.0029940119760479044
Q2,32,2800,3200,0,0
Q2,32,3200,3600,2,0.0059880239520958087
Q2,32,3600,4000,3,0.0089820359281437123
Q2,32,4000,4400,5,0.014970059880239521
Q2,32,4400,4800,5,0.014970059880239521
Q2,32,4800,5200,5,0.014970059880239521
Q2,32,5200,5600,7,0.020958083832335328
Q2,32,5600,6000,4,0.011976047904191617
Q2,32,6000,6400,2,0.0059880239520958087
Q2,32,6400,6800,3,0.0089820359281437123
Q2,32,6800,7200,6,0.017964071856287425
Q2,32,7200,7600,6,0.017964071856287425
Q2,32,7600,8000,3,0.0089820359281437123
Q2,32,8000,8400,2,0.0059880239520958087
Q2,32,8400,8800,7,0.020958083832335328
Q2,32,8800,9200,9,0.026946107784431138
Q2,32,9200,9600,16,0.04790419161676647
Q2,32,9600,10000,39,0.11676646706586827
Q2,32,10000,10400,88,0.26347305389221559
Q2,32,10400,10800,121,0.36227544910179643
Q2,33,1200,1600,0,0
Q2,33,1600,2000,0,0
Q2,33,2000,2400,0,0
Q2,33,2400,2800,0,0
Q2,33,2800,3200,1,0.0029940119760479044
Q2,33,3200,3600,0,0
Q2,33,3600,4000,1,0.0029940119760479044
Q2,33,4000,4400,2,0.0059880239520958087
Q2,33,4400,4800,7,0.020958083832335328
Q2,33,4800,5200,4,0.011976047904191617
Q2,33,5200,5600,4,0.011976047904191617
Q2,33,5600,6000,3,0.0089820359281437123
Q2,33,6000,6400,8,0.023952095808383235
Q2,33,6400,6800,2,0.0059880239520958087
Q2,33,6800,7200,2,0.0059880239520958087
Q2,33,7200,7600,4,0.011976047904191617
Q2,33,7600,8000,13,0.038922155688622756
Q2,33,8000,8400,1,0.0029940119760479044
Q2,33,8400,8800,0,0
Q2,33,8800,9200,3,0.0089820359281437123
Q2,33,9200,9600,10,0.029940119760479042
Q2,33,9600,10000,11,0.032934131736526949
Q2,33,10000,10400,17,0.05089820359281437
Q2,33,10400,10800,241,0.72155688622754488
Q2,34,1200,1600,0,0
Q2,34,1600,2000,0,0
Q2,34,2000,2400,0,0
Q2,34,2400,2800,0,0
Q2,34,2800,3200,1,0.0029940119760479044
Q2,34,3200,3600,0,0
Q2,34,3600,4000,3,0.0089820359281437123
Q2,34,4000,4400,5,0.014970059880239521
Q2,34,4400,4800,5,0.014970059880239521
Q2,34,4800,5200,5,0.014970059880239521
Q2,34,5200,5600,3,0.0089820359281437123
Q2,34,5600,6000,7,0.020958083832335328
Q2,34,6000,6400,4,0.011976047904191617
Q2,34,6400,6800,2,0.0059880239520958087
Q2,34,6800,7200,4,0.011976047904191617
Q2,34,7200,7600,9,0.026946107784431138
Q2,34,7600,8000,4,0.011976047904191617
Q2,34,8000,8400,1,0.0029940119760479044
Q2,34,8400,8800,3,0.0089820359281437123
Q2,34,8800,9200,7,0.020958083832335328
Q2,34,9200,9600,10,0.029940119760479042
Q2,34,9600,10000,13,0.038922155688622756
Q2,34,10000,10400,18,0.053892215568862277
Q2,34,10400,10800,230,0.68862275449101795
Q2,35,1200,1600,0,0
Q2,35,1600,2000,0,0
Q2,35,2000,2400,0,0
Q2,35,2400,2800,0,0
Q2,35,2800,3200,1,0.0029940119760479044
Q2,35,3200,3600,1,0.0029940119760479044
Q2,35,3600,4000,6,0.017964071856287425
Q2,35,4000,4400,5,0.014970059880239521
Q2,35,4400,4800,5,0.014970059880239521
Q2,35,4800,5200,6,0.017964071856287425
Q2,35,5200,5600,7,0.020958083832335328
Q2,35,5600,6000,2,0.0059880239520958087
Q2,35,6000,6400,2,0.0059880239520958087
Q2,35,6400,6800,6,0.017964071856287425
Q2,35,6800,7200,7,0.020958083832335328
Q2,35,7200,7600,4,0.011976047904191617
Q2,35,7600,8000,2,0.0059880239520958087
Q2,35,8000,8400,2,0.0059880239520958087
Q2,35,8400,8800,11,0.032934131736526949
Q2,35,8800,9200,11,0.032934131736526949
Q2,35,9200,9600,17,0.05089820359281437
Q2,35,9600,10000,101,0.30239520958083832
Q2,35,10000,10400,99,0.29640718562874252
Q2,35,10400,10800,39,0.11676646706586827
Q2,36,1200,1600,0,0
Q2,36,1600,2000,0,0
Q2,36,2000,2400,0,0
Q2,36,2400,2800,0,0
Q2,36,2800,3200,2,0.0059880239520958087
Q2,36,3200,3600,2,0.0059880239520958087
Q2,36,3600,4000,8,0.023952095808383235
Q2,36,4000,4400,4,0.011976047904191617
Q2,36,4400,4800,9,0.026946107784431138
Q2,36,4800,5200,6,0.017964071856287425
Q2,36,5200,5600,2,0.0059880239520958087
Q2,36,5600,6000,2,0.0059880239520958087
Q2,36,6000,6400,6,0.017964071856287425
Q2,36,6400,6800,6,0.017964071856287425
Q2,36,6800,7200,3,0.0089820359281437123
Q2,36,7200,7600,6,0.017964071856287425
Q2,36,7600,8000,2,0.0059880239520958087
Q2,36,8000,8400,11,0.032934131736526949
Q2,36,8400,8800,24,0.071856287425149698
Q2,36,8800,9200,82,0.24550898203592814
Q2,36,9200,9600,94,0.28143712574850299
Q2,36,9600,10000,53,0.15868263473053892
Q2,36,10000,10400,12,0.035928143712574849
Q2,36,10400,10800,0,0
Q2,37,1200,1600,0,0
Q2,37,1600,2000,0,0
Q2,37,2000,2400,0,0
Q2,37,2400,2800,0,0
Q2,37,2800,3200,3,0.0089820359281437123
Q2,37,3200,3600,5,0.014970059880239521
Q2,37,3600,4000,7,0.020958083832335328
Q2,37,4000,4400,6,0.017964071856287425
Q2,37,4400,4800,9,0.026946107784431138
Q2,37,4800,5200,2,0.0059880239520958087
Q2,37,5200,5600,3,0.0089820359281437123
Q2,37,5600,6000,6,0.017964071856287425
Q2,37,6000,6400,5,0.014970059880239521
Q2,37,6400,6800,2,0.0059880239520958087
Q2,37,6800,7200,8,0.023952095808383235
Q2,37,7200,7600,6,0.017964071856287425
Q2,37,7600,8000,16,0.04790419161676647
Q2,37,8000,8400,49,0.1467065868263473
Q2,37,8400,8800,88,0.26347305389221559
Q2,37,8800,9200,53,0.15868263473053892
Q2,37,9200,9600,25,0.074850299401197598
Q2,37,9600,10000,27,0.080838323353293412
Q2,37,10000,10400,14,0.041916167664670656
Q2,37,10400,10800,0,0
Q2,38,1200,1600,0,0
Q2,38,1600,2000,0,0
Q2,38,2000,2400,0,0
Q2,38,2400,2800,1,0.0029940119760479044
Q2,38,2800,3200,4,0.011976047904191617
Q2,38,3200,3600,4,0.011976047904191617
Q2,38,3600,4000,10,0.029940119760479042
Q2,38,4000,4400,9,0.026946107784431138
Q2,38,4400,4800,3,0.0089820359281437123
Q2,38,4800,5200,4,0.011976047904191617
Q2,38,5200,5600,4,0.011976047904191617
Q2,38,5600,6000,5,0.014970059880239521
Q2,38,6000,6400,5,0.014970059880239521
Q2,38,6400,6800,4,0.011976047904191617
Q2,38,6800,7200,17,0.05089820359281437
Q2,38,7200,7600,43,0.12874251497005987
Q2,38,7600,8000,63,0.18862275449101795
Q2,38,8000,8400,52,0.15568862275449102
Q2,38,8400,8800,45,0.1347305389221557
Q2,38,8800,9200,15,0.044910179640718563
Q2,38,9200,9600,9,0.026946107784431138
Q2,38,9600,10000,22,0.065868263473053898
Q2,38,10000,10400,15,0.044910179640718563
Q2,38,10400,10800,0,0
Q2,39,1200,1600,0,0
Q2,39,1600,2000,0,0
Q2,39,2000,2400,0,0
Q2,39,2400,2800,1,0.0029940119760479044
Q2,39,2800,3200,4,0.011976047904191617
Q2,39,3200,3600,5,0.014970059880239521
Q2,39,3600,4000,15,0.044910179640718563
Q2,39,4000,4400,6,0.017964071856287425
Q2,39,4400,4800,3,0.0089820359281437123
Q2,39,4800,5200,4,0.011976047904191617
Q2,39,5200,5600,6,0.017964071856287425
Q2,39,5600,6000,5,0.014970059880239521
Q2,39,6000,6400,4,0.011976047904191617
Q2,39,6400,6800,19,0.056886227544910177
Q2,39,6800,7200,46,0.1377245508982036
Q2,39,7200,7600,65,0.19461077844311378
Q2,39,7600,8000,45,0.1347305389221557
Q2,39,8000,8400,35,0.10479041916167664
Q2,39,8400,8800,16,0.04790419161676647
Q2,39,8800,9200,13,0.038922155688622756
Q2,39,9200,9600,5,0.014970059880239521
Q2,39,9600,10000,21,0.062874251497005984
Q2,39,10000,10400,16,0.04790419161676647
Q2,39,10400,10800,0,0
Q2,40,1200,1600,0,0
Q2,40,1600,2000,0,0
Q2,40,2000,2400,1,0.0029940119760479044
Q2,40,2400,2800,1,0.0029940119760479044
Q2,40,2800,3200,5,0.014970059880239521
Q2,40,3200,3600,8,0.023952095808383235
Q2,40,3600,4000,13,0.038922155688622756
Q2,40,4000,4400,4,0.011976047904191617
Q2,40,4400,4800,3,0.0089820359281437123
Q2,40,4800,5200,7,0.020958083832335328
Q2,40,5200,5600,7,0.020958083832335328
Q2,40,5600,6000,3,0.0089820359281437123
Q2,40,6000,6400,15,0.044910179640718563
Q2,40,6400,6800,43,0.12874251497005987
Q2,40,6800,7200,53,0.15868263473053892
Q2,40,7200,7600,45,0.1347305389221557
Q2,40,7600,8000,32,0.09580838323353294
Q2,40,8000,8400,28,0.083832335329341312
Q2,40,8400,8800,17,0.05089820359281437
Q2,40,8800,9200,7,0.020958083832335328
Q2,40,9200,9600,5,0.014970059880239521
Q2,40,9600,10000,20,0.059880239520958084
Q2,40,10000,10400,17,0.05089820359281437
Q2,40,10400,10800,0,0
Q2,41,1200,1600,0,0
Q2,41,1600,2000,0,0
Q2,41,2000,2400,1,0.0029940119760479044
Q2,41,2400,2800,2,0.0059880239520958087
Q2,41,2800,3200,7,0.020958083832335328
Q2,41,3200,3600,11,0.032934131736526949
Q2,41,3600,4000,10,0.029940119760479042
Q2,41,4000,4400,2,0.0059880239520958087
Q2,41,4400,4800,5,0.014970059880239521
Q2,41,4800,5200,10,0.029940119760479042
Q2,41,5200,5600,2,0.0059880239520958087
Q2,41,5600,6000,11,0.032934131736526949
Q2,41,6000,6400,31,0.092814371257485026
Q2,41,6400,6800,55,0.16467065868263472
Q2,41,6800,7200,43,0.12874251497005987
Q2,41,7200,7600,32,0.09580838323353294
Q2,41,7600,8000,25,0.074850299401197598
Q2,41,8000,8400,22,0.065868263473053898
Q2,41,8400,8800,15,0.044910179640718563
Q2,41,8800,9200,8,0.023952095808383235
Q2,41,9200,9600,5,0.014970059880239521
Q2,41,9600,10000,17,0.05089820359281437
Q2,41,10000,10400,20,0.059880239520958084
Q2,41,10400,10800,0,0
Q2,42,1200,1600,0,0
Q2,42,1600,2000,0,0
Q2,42,2000,2400,1,0.0029940119760479044
Q2,42,2400,2800,4,0.011976047904191617
Q2,42,2800,3200,9,0.026946107784431138
Q2,42,3200,3600,9,0.026946107784431138
Q2,42,3600,4000,9,0.026946107784431138
Q2,42,4000,4400,2,0.0059880239520958087
Q2,42,4400,4800,11,0.032934131736526949
Q2,42,4800,5200,5,0.014970059880239521
Q2,42,5200,5600,5,0.014970059880239521
Q2,42,5600,6000,28,0.083832335329341312
Q2,42,6000,6400,34,0.10179640718562874
Q2,42,6400,6800,48,0.1437125748502994
Q2,42,6800,7200,29,0.086826347305389226
Q2,42,7200,7600,29,0.086826347305389226
Q2,42,7600,8000,22,0.065868263473053898
Q2,42,8000,8400,21,0.062874251497005984
Q2,42,8400,8800,15,0.044910179640718563
Q2,42,8800,9200,11,0.032934131736526949
Q2,42,9200,9600,5,0.014970059880239521
Q2,42,9600,10000,16,0.04790419161676647
Q2,42,10000,10400,21,0.062874251497005984
Q2,42,10400,10800,0,0
Q2,43,1200,1600,0,0
Q2,43,1600,2000,0,0
Q2,43,2000,2400,1,0.0029940119760479044
Q2,43,2400,2800,7,0.020958083832335328
Q2,43,2800,3200,8,0.023952095808383235
Q2,43,3200,3600,8,0.023952095808383235
Q2,43,3600,4000,8,0.023952095808383235
Q2,43,4000,4400,8,0.023952095808383235
Q2,43,4400,4800,7,0.020958083832335328
Q2,43,4800,5200,7,0.020958083832335328
Q2,43,5200,5600,18,0.053892215568862277
Q2,43,5600,6000,22,0.065868263473053898
Q2,43,6000,6400,39,0.11676646706586827
Q2,43,6400,6800,32,0.09580838323353294
Q2,43,6800,7200,23,0.068862275449101798
Q2,43,7200,7600,30,0.089820359281437126
Q2,43,7600,8000,26,0.077844311377245512
Q2,43,8000,8400,20,0.059880239520958084
Q2,43,8400,8800,16,0.04790419161676647
Q2,43,8800,9200,11,0.032934131736526949
Q2,43,9200,9600,5,0.014970059880239521
Q2,43,9600,10000,14,0.041916167664670656
Q2,43,10000,10400,24,0.071856287425149698
Q2,43,10400,10800,0,0
Q2,44,1200,1600,0,0
Q2,44,1600,2000,0,0
Q2,44,2000,2400,2,0.0059880239520958087
Q2,44,2400,2800,7,0.020958083832335328
Q2,44,2800,3200,6,0.017964071856287425
Q2,44,3200,3600,9,0.026946107784431138
Q2,44,3600,4000,12,0.035928143712574849
Q2,44,4000,4400,5,0.014970059880239521
Q2,44,4400,4800,8,0.023952095808383235
Q2,44,4800,5200,12,0.035928143712574849
Q2,44,5200,5600,24,0.071856287425149698
Q2,44,5600,6000,17,0.05089820359281437
Q2,44,6000,6400,37,0.11077844311377245
Q2,44,6400,6800,25,0.074850299401197598
Q2,44,6800,7200,22,0.065868263473053898
Q2,44,7200,7600,30,0.089820359281437126
Q2,44,7600,8000,25,0.074850299401197598
Q2,44,8000,8400,19,0.056886227544910177
Q2,44,8400,8800,19,0.056886227544910177
Q2,44,8800,9200,9,0.026946107784431138
Q2,44,9200,9600,8,0.023952095808383235
Q2,44,9600,10000,8,0.023952095808383235
Q2,44,10000,10400,24,0.071856287425149698
Q2,44,10400,10800,6,0.017964071856287425
Q2,45,1200,1600,0,0
Q2,45,1600,2000,0,0
Q2,45,2000,2400,4,0.011976047904191617
Q2,45,2400,2800,6,0.017964071856287425
Q2,45,2800,3200,5,0.014970059880239521
Q2,45,3200,3600,12,0.035928143712574849
Q2,45,3600,4000,7,0.020958083832335328
Q2,45,4000,4400,6,0.017964071856287425
Q2,45,4400,4800,11,0.032934131736526949
Q2,45,4800,5200,14,0.041916167664670656
Q2,45,5200,5600,20,0.059880239520958084
Q2,45,5600,6000,18,0.053892215568862277
Q2,45,6000,6400,29,0.086826347305389226
Q2,45,6400,6800,18,0.053892215568862277
Q2,45,6800,7200,18,0.053892215568862277
Q2,45,7200,7600,25,0.074850299401197598
Q2,45,7600,8000,19,0.056886227544910177
Q2,45,8000,8400,18,0.053892215568862277
Q2,45,8400,8800,21,0.062874251497005984
Q2,45,8800,9200,18,0.053892215568862277
Q2,45,9200,9600,15,0.044910179640718563
Q2,45,9600,10000,7,0.020958083832335328
Q2,45,10000,10400,5,0.014970059880239521
Q2,45,10400,10800,38,0.11377245508982035
Q2,46,1200,1600,0,0
Q2,46,1600,2000,0,0
Q2,46,2000,2400,3,0.0089820359281437123
Q2,46,2400,2800,7,0.020958083832335328
Q2,46,2800,3200,5,0.014970059880239521
Q2,46,3200,3600,9,0.026946107784431138
Q2,46,3600,4000,8,0.023952095808383235
Q2,46,4000,4400,12,0.035928143712574849
Q2,46,4400,4800,13,0.038922155688622756
Q2,46,4800,5200,18,0.053892215568862277
Q2,46,5200,5600,22,0.065868263473053898
Q2,46,5600,6000,24,0.071856287425149698
Q2,46,6000,6400,23,0.068862275449101798
Q2,46,6400,6800,16,0.04790419161676647
Q2,46,6800,7200,14,0.041916167664670656
Q2,46,7200,7600,24,0.071856287425149698
Q2,46,7600,8000,18,0.053892215568862277
Q2,46,8000,8400,19,0.056886227544910177
Q2,46,8400,8800,19,0.056886227544910177
Q2,46,8800,9200,13,0.038922155688622756
Q2,46,9200,9600,17,0.05089820359281437
Q2,46,9600,10000,6,0.017964071856287425
Q2,46,10000,10400,6,0.017964071856287425
Q2,46,10400,10800,38,0.11377245508982035
Q2,47,1200,1600,0,0
Q2,47,1600,2000,0,0
Q2,47,2000,2400,2,0.0059880239520958087
Q2,47,2400,2800,7,0.020958083832335328
Q2,47,2800,3200,5,0.014970059880239521
Q2,47,3200,3600,9,0.026946107784431138
Q2,47,3600,4000,10,0.029940119760479042
Q2,47,4000,4400,16,0.04790419161676647
Q2,47,4400,4800,20,0.059880239520958084
Q2,47,4800,5200,21,0.062874251497005984
Q2,47,5200,5600,28,0.083832335329341312
Q2,47,5600,6000,20,0.059880239520958084
Q2,47,6000,6400,21,0.062874251497005984
Q2,47,6400,6800,14,0.041916167664670656
Q2,47,6800,7200,22,0.065868263473053898
Q2,47,7200,7600,23,0.068862275449101798
Q2,47,7600,8000,22,0.065868263473053898
Q2,47,8000,8400,18,0.053892215568862277
Q2,47,8400,8800,19,0.056886227544910177
Q2,47,8800,9200,9,0.026946107784431138
Q2,47,9200,9600,10,0.029940119760479042
Q2,47,9600,10000,12,0.035928143712574849
Q2,47,10000,10400,26,0.077844311377245512
Q2,47,10400,10800,0,0
Q2,48,1200,1600,0,0
Q2,48,1600,2000,0,0
Q2,48,2000,2400,2,0.0059880239520958087
Q2,48,2400,2800,6,0.017964071856287425
Q2,48,2800,3200,5,0.014970059880239521
Q2,48,3200,3600,12,0.035928143712574849
Q2,48,3600,4000,14,0.041916167664670656
Q2,48,4000,4400,19,0.056886227544910177
Q2,48,4400,4800,23,0.068862275449101798
Q2,48,4800,5200,26,0.077844311377245512
Q2,48,5200,5600,30,0.089820359281437126
Q2,48,5600,6000,20,0.059880239520958084
Q2,48,6000,6400,17,0.05089820359281437
Q2,48,6400,6800,24,0.071856287425149698
Q2,48,6800,7200,22,0.065868263473053898
Q2,48,7200,7600,21,0.062874251497005984
Q2,48,7600,8000,19,0.056886227544910177
Q2,48,8000,8400,19,0.056886227544910177
Q2,48,8400,8800,13,0.038922155688622756
Q2,48,8800,9200,14,0.041916167664670656
Q2,48,9200,9600,20,0.059880239520958084
Q2,48,9600,10000,8,0.023952095808383235
Q2,48,10000,10400,0,0
Q2,48,10400,10800,0,0
Q2,49,1200,1600,0,0
Q2,49,1600,2000,0,0
Q2,49,2000,2400,2,0.0059880239520958087
Q2,49,2400,2800,4,0.011976047904191617
Q2,49,2800,3200,11,0.032934131736526949
Q2,49,3200,3600,12,0.035928143712574849
Q2,49,3600,4000,16,0.04790419161676647
Q2,49,4000,4400,22,0.065868263473053898
Q2,49,4400,4800,27,0.080838323353293412
Q2,49,4800,5200,28,0.083832335329341312
Q2,49,5200,5600,26,0.077844311377245512
Q2,49,5600,6000,23,0.068862275449101798
Q2,49,6000,6400,21,0.062874251497005984
Q2,49,6400,6800,23,0.068862275449101798
Q2,49,6800,7200,24,0.071856287425149698
Q2,49,7200,7600,21,0.062874251497005984
Q2,49,7600,8000,20,0.059880239520958084
Q2,49,8000,8400,19,0.056886227544910177
Q2,49,8400,8800,24,0.071856287425149698
Q2,49,8800,9200,9,0.026946107784431138
Q2,49,9200,9600,1,0.0029940119760479044
Q2,49,9600,10000,1,0.0029940119760479044
Q2,49,10000,10400,0,0
Q2,49,10400,10800,0,0
Q2,50,1200,1600,0,0
Q2,50,1600,2000,0,0
Q2,50,2000,2400,2,0.0059880239520958087
Q2,50,2400,2800,5,0.014970059880239521
Q2,50,2800,3200,11,0.032934131736526949
Q2,50,3200,3600,15,0.044910179640718563
Q2,50,3600,4000,17,0.05089820359281437
Q2,50,4000,4400,30,0.089820359281437126
Q2,50,4400,4800,25,0.074850299401197598
Q2,50,4800,5200,23,0.068862275449101798
Q2,50,5200,5600,27,0.080838323353293412
Q2,50,5600,6000,36,0.10778443113772455
Q2,50,6000,6400,18,0.053892215568862277
Q2,50,6400,6800,23,0.068862275449101798
Q2,50,6800,7200,29,0.086826347305389226
Q2,50,7200,7600,20,0.059880239520958084
Q2,50,7600,8000,28,0.083832335329341312
Q2,50,8000,8400,18,0.053892215568862277
Q2,50,8400,8800,4,0.011976047904191617
Q2,50,8800,9200,2,0.0059880239520958087
Q2,50,9200,9600,0,0
Q2,50,9600,10000,0,0
