model,date,total_cost,emergency_cost,emergency_kwh,end_soc,initial_soc,mean_soc,lower_bound_fraction,upper_bound_fraction
Q2,2025-08-20,61455.226222182238,14574.705168468594,2529.6209335512704,8481.3653602919967,9315.4320706178569,7124.6042778364681,0,0.055555555555555552
Q2,2025-08-21,44659.379704167848,49.632432736843526,7.9750032516820966,3050.0124131961643,8481.3653602919967,8066.4504390767379,0,0.18055555555555555
Q2,2025-08-22,25934.75466893128,978.45738211259777,247.0677941374436,2755.3498449954259,3050.0124131961643,6883.6923276056668,0,0.24305555555555555
Q2,2025-08-23,28893.665910436586,57.792705447395996,27.062844976537576,9246.6597643393361,2755.3498449954259,7368.7390487388784,0,0.27777777777777779
Q2,2025-08-24,46915.739924710033,234.74131184032302,59.282871161288199,8570.5643522872579,9246.6597643393361,8141.9332611901955,0,0.090277777777777776
Q2,2025-08-25,57609.204356017137,9700.9127219998863,1571.1914291892217,8529.5875371030361,8570.5643522872579,7309.6466383546031,0,0.027777777777777776
Q2,2025-08-26,48748.533572723085,238.132175374453,51.855187464938012,9183.5446245001895,8529.5875371030361,8299.2166860615089,0,0.20833333333333334
Q2,2025-08-27,49011.424426522135,1058.2269519428662,216.41121464544759,8943.135466302132,9183.5446245001895,8079.8558577392332,0,0.15277777777777779
Q2,2025-08-28,47607.646044790978,1498.6798727388086,337.00374070938466,3597.9046559019948,8943.135466302132,7372.9973187115165,0,0.055555555555555552
Q2,2025-08-29,25731.762302356972,32.050614839711258,8.6286309877981751,3404.0791177780179,3597.9046559019948,7033.3122848230541,0,0.2986111111111111
Q2,2025-08-30,28395.676215183114,0,0,8677.3661273240523,3404.0791177780179,7599.006779695761,0,0.3125
Q2,2025-08-31,49127.930091506896,9.7289704108636403,4.5135562100967945,8917.7301690941858,8677.3661273240523,8242.6024417552726,0,0.22222222222222221
Q2,2025-09-01,49305.605813267641,0,0,10800,8917.7301690941858,9125.6200487233618,0,0.46527777777777779
Q2,2025-09-02,48220.674553061232,0,0,10800,10800,8857.5422805253202,0,0.49305555555555558
Q2,2025-09-03,46653.316766709919,0,0,10800,10800,9059.6527285122847,0,0.4861111111111111
Q2,2025-09-04,43087.09134082251,23.287725340025784,5.6311752726455779,6476.9948759328399,10800,8693.1914847274929,0,0.44444444444444442
Q2,2025-09-05,23383.643756155554,0,0,6535.7553555155928,6476.9948759328399,8812.3593189660387,0,0.39583333333333331
Q2,2025-09-06,25413.257222959524,0,0,10800,6535.7553555155928,9014.9277739698737,0,0.375
Q2,2025-09-07,44479.88654020692,0,0,10543.10412771888,10800,8745.9802263282054,0,0.4861111111111111
Q2,2025-09-08,42384.779318349538,2149.6692035536707,494.20577310418184,8088.7892606106934,10543.10412771888,8092.9050682593179,0,0.2013888888888889
Q2,2025-09-09,42537.294716953722,232.97856511362096,56.472457201665279,8998.3301625835775,8088.7892606106934,8439.4318237588486,0,0.15277777777777779
Q2,2025-09-10,44474.757366334685,2661.4792285719409,532.20383290780808,8944.6027391666776,8998.3301625835775,7834.6217705364334,0,0.048611111111111112
Q2,2025-09-11,40001.469864186067,89.229089001964553,21.273900433781932,4258.2502294106844,8944.6027391666776,8122.7518050474109,0,0.22222222222222221
Q2,2025-09-12,19167.699346413297,294.36919191673019,78.244365040179673,3722.3626310352147,4258.2502294106844,7191.1159919881075,0,0.27777777777777779
Q2,2025-09-13,21724.028671706783,368.35080430909778,76.903547396832209,8456.4811830665712,3722.3626310352147,7469.8420329536502,0,0.2361111111111111
Q2,2025-09-14,42654.690277099267,429.94392104802262,123.03947770882189,8402.9655816701725,8456.4811830665712,8158.2409843887499,0,0.2013888888888889
Q2,2025-09-15,42958.413104288105,220.77534936283791,40.128267934181849,8581.0305441277724,8402.9655816701725,8253.2678782136863,0,0.27083333333333331
Q2,2025-09-16,42622.439655216818,43.923279801666425,13.904560563171003,8345.3448216383786,8581.0305441277724,8148.5774735538143,0,0.22222222222222221
Q2,2025-09-17,43522.128190536525,30.43199789145881,13.972450822524706,8799.1571470909166,8345.3448216383786,8105.5033100398105,0,0.21527777777777779
Q2,2025-09-18,40740.631973195756,1228.5016872034548,287.77771254206289,3796.828785773273,8799.1571470909166,7826.0244370801538,0,0.20833333333333334
Q2,2025-09-19,19771.177251559599,2.1517505053259778,0.99826049887542467,4393.0085362452355,3796.828785773273,7312.081943841551,0,0.20833333333333334
Q2,2025-09-20,21513.975804428075,153.12865617200575,66.34454999936429,8440.5933301534023,4393.0085362452355,7324.6697460216201,0,0.2361111111111111
Q2,2025-09-21,43024.699670669041,191.15739763121638,47.077525569740374,8289.5175104947284,8440.5933301534023,8204.3452635633657,0,0.20833333333333334
Q2,2025-09-22,43245.187748386896,134.57247843942901,53.807160623547361,8505.8338054036303,8289.5175104947284,8014.1351083807494,0,0.1388888888888889
Q2,2025-09-23,44779.920652683504,195.98070182224831,40.623081553350282,8494.0715219400099,8505.8338054036303,8352.8808848726821,0,0.18055555555555555
Q2,2025-09-24,44682.753892576264,178.43668970705869,57.593798641946137,8757.6925302068048,8494.0715219400099,8219.9233864114922,0,0.2013888888888889
Q2,2025-09-25,43436.002175129746,721.63904244321645,132.23251460847962,4206.5145484339346,8757.6925302068048,8250.4442356213804,0,0.2638888888888889
Q2,2025-09-26,20831.01771993058,0,0,4580.3077664203311,4206.5145484339346,7957.1753726107727,0,0.30555555555555558
Q2,2025-09-27,24083.557385053151,1614.5828947164814,363.20390384831632,8147.4089322563859,4580.3077664203311,8002.1857851451914,0,0.27777777777777779
Q2,2025-09-28,47374.321576672919,928.64759477518896,223.90119071947447,8606.038800059112,8147.4089322563859,8380.0345435771942,0,0.22222222222222221
Q2,2025-09-29,46859.212986734507,391.05207704161791,129.93679429007864,8430.7818076748626,8606.038800059112,8392.5722969682902,0,0.2361111111111111
Q2,2025-09-30,46885.338566264545,2.3087657478083212,1.0811359156208482,8790.6871520644127,8430.7818076748626,8252.5442221324884,0,0.20833333333333334
Q2,2025-10-01,46963.312583549974,0,0,10336.383128965654,8790.6871520644127,9233.5467736499759,0,0.34027777777777779
Q2,2025-10-02,43194.44201898414,53.582944903168816,25.044610845136162,6553.867473034551,10336.383128965654,8941.1286239803485,0,0.36805555555555558
Q2,2025-10-03,19449.009629457083,0,0,6627.7684598658288,6553.867473034551,8529.3599183067017,0,0.3263888888888889
Q2,2025-10-04,21623.785835504928,0,0,10131.96347620228,6627.7684598658288,8467.6540671810799,0,0.3125
Q2,2025-10-05,43535.719078065187,0,0,9921.0510648342915,10131.96347620228,8881.0106881101838,0,0.29166666666666669
Q2,2025-10-06,43215.943461471623,0,0,9421.3300179196085,9921.0510648342915,8754.6907121904533,0,0.30555555555555558
Q2,2025-10-07,43263.447154169233,24.752260156234666,11.569179787910571,9429.9314516299783,9421.3300179196085,8520.7637112814737,0,0.27083333333333331
Q2,2025-10-08,41433.193909501002,15.835717280134967,7.3598107148566214,8398.3872043185456,9429.9314516299783,8417.1792213320441,0,0.22916666666666666
Q2,2025-10-09,39407.69420378263,3.6532834245981864,1.7019722453287613,4286.9158430705802,8398.3872043185456,8074.0556306257822,0,0.20833333333333334
Q2,2025-10-10,18684.866126884968,27.818911247746229,6.1214409197226018,5007.78011543094,4286.9158430705802,7875.2582693921468,0,0.25694444444444442
Q2,2025-10-11,20326.356666655491,45.959282731844844,11.892634944160022,8570.4983683878963,5007.78011543094,8065.0730110435607,0,0.27083333333333331
Q2,2025-10-12,41905.754778988849,231.58577727624515,44.071779983475381,8688.4293305318461,8570.4983683878963,8329.0627444644142,0,0.18055555555555555
Q2,2025-10-13,41932.766274566791,79.738447791054483,21.772700289124259,8871.9081991042567,8688.4293305318461,8387.3838802635928,0,0.20833333333333334
Q2,2025-10-14,42986.402513551926,1400.4971134523976,289.90561267116561,8849.4367112867385,8871.9081991042567,8050.6221604874199,0,0.14583333333333334
Q2,2025-10-15,42157.344265550069,259.90706231756258,69.721188949802382,8942.7784306685771,8849.4367112867385,8013.1300345151103,0,0.013888888888888888
Q2,2025-10-16,46269.806450326752,6544.9169742242611,1165.543974913262,4478.4731715480593,8942.7784306685771,7638.8573031639198,0,0.013888888888888888
Q2,2025-10-17,19225.459012353051,1.3453647724477946,0.63460602473952576,4872.9204817502423,4478.4731715480593,8076.4217248797522,0,0.29166666666666669
Q2,2025-10-18,20886.204798669794,147.41035263207465,32.304144099493953,8916.1270698221251,4872.9204817502423,8241.5724887405613,0,0.27083333333333331
Q2,2025-10-19,47173.641085621392,4890.9871983470921,954.56080440704682,8328.329576815795,8916.1270698221251,7973.3483707632568,0,0.0069444444444444441
Q2,2025-10-20,47549.575563076127,4355.7302153815099,890.57380895007236,8251.3040868100725,8328.329576815795,7859.5929046857391,0,0.0069444444444444441
Q2,2025-10-21,54771.707245898244,11012.836531241515,1823.9597553143565,8614.596191376746,8251.3040868100725,7393.8926596163465,0,0.0069444444444444441
Q2,2025-10-22,49356.608933210227,5000.9699834511775,1038.835727652644,8382.9919016521944,8614.596191376746,8061.5656033253135,0,0.1111111111111111
Q2,2025-10-23,44727.442645210336,511.6401941987026,138.42138650272366,5581.1667874934274,8382.9919016521944,8304.8898384502318,0,0.21527777777777779
Q2,2025-10-24,19435.431095308864,47.473077268234157,16.067398537899351,5610.277662657496,5581.1667874934274,7835.3903635561101,0,0.24305555555555555
Q2,2025-10-25,21190.420290628805,12.504955310608207,2.5672254794925493,8363.3420882481005,5610.277662657496,8253.4368331512051,0,0.27777777777777779
Q2,2025-10-26,46686.412365222212,23.316127399927517,3.7872374563351769,8602.1303679354878,8363.3420882481005,8385.1738210963413,0,0.19444444444444445
Q2,2025-10-27,46755.833359065211,672.04677626396153,184.61036190363998,8290.8963371398495,8602.1303679354878,8413.3899562645965,0,0.11805555555555555
Q2,2025-10-28,46327.437094344379,61.124883376059692,25.199162208346991,8378.7520709366108,8290.8963371398495,8258.5989684438446,0,0.19444444444444445
Q2,2025-10-29,50931.43162029206,4769.9150372680679,752.6387710004899,8200.2638982333847,8378.7520709366108,7572.0474683648599,0,0.0069444444444444441
Q2,2025-10-30,45525.282153823238,176.87183714566802,50.179659493601093,5940.9089866979002,8200.2638982333847,8179.6358912946789,0,0.22222222222222221
Q2,2025-10-31,19925.779553761495,0,0,6124.7655787761751,5940.9089866979002,7997.5846778626765,0,0.22222222222222221
Q2,2025-11-01,21673.426805333009,92.29516401042882,37.105752515071799,8815.264176656241,6124.7655787761751,8361.2734155789949,0,0.29166666666666669
Q2,2025-11-02,47716.553362877683,15.1971106592095,7.0160070159548891,8145.4959246066101,8815.264176656241,8107.1126741437147,0,0.16666666666666666
Q2,2025-11-03,48670.405323651496,61.029021918379243,19.233277645500166,8334.9126606975824,8145.4959246066101,8303.9534929326237,0,0.16666666666666666
Q2,2025-11-04,48977.031799633318,29.492122608658001,8.4097074584474498,8108.2737596945371,8334.9126606975824,8328.0245313100368,0,0.1875
Q2,2025-11-05,49327.275903111047,0,0,8708.3992446404663,8108.2737596945371,8225.5444720523992,0,0.16666666666666666
Q2,2025-11-06,50348.012577030953,2663.1604266130803,559.34469299756006,5859.4757569305757,8708.3992446404663,7867.0921068198868,0,0.11805555555555555
Q2,2025-11-07,20651.497623052845,4.6286907771290409,2.1421728542862297,6476.0464772478745,5859.4757569305757,7756.943517948127,0,0.2361111111111111
Q2,2025-11-08,21164.395673725747,39.614681556587328,5.8836598182960529,8700.0073595182257,6476.0464772478745,8137.9674043070454,0,0.25694444444444442
Q2,2025-11-09,50082.332144867512,49.876054589143592,21.183371908979233,8235.5085798665641,8700.0073595182257,8403.633533141774,0,0.1736111111111111
Q2,2025-11-10,50851.254776244721,179.70231437108666,55.614676851943287,8252.8246160513736,8235.5085798665641,8259.2351500080422,0,0.14583333333333334
Q2,2025-11-11,51224.939153515064,27.646618321530752,12.771520064991439,8452.0081777548821,8252.8246160513736,8432.4594436289299,0,0.19444444444444445
Q2,2025-11-12,50988.211164154098,12.916198219132351,2.7884711181201105,8337.8322003858193,8452.0081777548821,8467.4874108346612,0,0.1875
Q2,2025-11-13,50983.256844363263,205.36568569909986,46.898347760457398,7177.1707360807923,8337.8322003858193,8513.2073465247886,0,0.19444444444444445
Q2,2025-11-14,21537.114102862753,73.645147895676558,24.254249338142245,7255.563888742261,7177.1707360807923,8318.9999217739551,0,0.27777777777777779
Q2,2025-11-15,21877.560359782183,17.320256489244009,4.280834525270393,8581.2913685275616,7255.563888742261,8176.2698857716105,0,0.22916666666666666
Q2,2025-11-16,52049.229588895927,247.3335277315268,60.374611361779536,8404.5838835713112,8581.2913685275616,8369.2625829469343,0,0.1388888888888889
Q2,2025-11-17,52718.815179305406,205.87313831360203,88.822987318861536,8714.6960922187282,8404.5838835713112,8537.6187832807027,0,0.19444444444444445
Q2,2025-11-18,52640.552097993575,209.71426536096072,45.722994023591852,8505.3204668713697,8714.6960922187282,8552.8611439455981,0,0.125
Q2,2025-11-19,52776.864319352833,50.15394651798924,23.415793255512654,8326.6015237759839,8505.3204668713697,8308.8526956664773,0,0.14583333333333334
Q2,2025-11-20,54576.483239600704,291.53530706812421,74.439447579675289,8481.9861133109771,8326.6015237759839,8586.2030280926065,0,0.10416666666666667
Q2,2025-11-21,22644.341576750405,75.482400193195758,34.836611624582474,9219.9826718401146,8481.9861133109771,8481.2409479610014,0,0.27083333333333331
Q2,2025-11-22,22049.037949121215,179.55932363650476,45.337390819414736,8536.0701216151156,9219.9826718401146,8338.7717933549939,0,0.25
Q2,2025-11-23,53809.283129199859,61.184542247366053,22.759960357378539,8606.8326915765065,8536.0701216151156,8328.5056302583362,0,0.16666666666666666
Q2,2025-11-24,53827.114515857829,121.89824421166817,32.832635880111468,8279.9641962852656,8606.8326915765065,8612.9284487910863,0,0.21527777777777779
Q2,2025-11-25,53893.260118599559,137.08710756731654,46.916813744084763,8377.4432132537804,8279.9641962852656,8495.2352584880136,0,0.1388888888888889
Q2,2025-11-26,54398.179759060993,27.559352978890796,12.676795298477828,8806.2902545017732,8377.4432132537804,8495.8505884444676,0,0.14583333333333334
Q2,2025-11-27,55420.776238519502,261.50641789886026,64.619866438840745,8587.276584690233,8806.2902545017732,8638.1406005945119,0,0.14583333333333334
Q2,2025-11-28,22243.631401802628,0,0,8595.4398658985901,8587.276584690233,8263.9570669210025,0,0.18055555555555555
Q2,2025-11-29,22408.786714866172,202.11544220292069,78.783218293886534,8696.7257589978726,8595.4398658985901,8216.6398262313469,0,0.19444444444444445
Q2,2025-11-30,55685.81660211931,61.338213793851459,27.757983414931374,8499.1880434399172,8696.7257589978726,8354.7085004890141,0,0.125
Q2,2025-12-01,74982.906550381478,18752.615811880671,4401.8328778749028,8375.4516503754658,8499.1880434399172,7758.3879974074098,0,0.013888888888888888
Q2,2025-12-02,71848.042872915656,13344.47998461608,2842.4222854799482,8455.2730588144004,8375.4516503754658,7929.5229749425262,0,0.013888888888888888
Q2,2025-12-03,63240.765362314334,4546.3312860884853,1081.5757819706889,8131.9963059451229,8455.2730588144004,7768.3502023433066,0,0
Q2,2025-12-04,67338.096681967174,7707.0288834616094,1611.8899619305946,8588.6965270413111,8131.9963059451229,7926.4014569347746,0,0.11805555555555555
Q2,2025-12-05,29302.354815822051,4169.7677630559583,867.64130272789021,8504.8362795576068,8588.6965270413111,7879.9700270388048,0,0.15972222222222221
Q2,2025-12-06,29860.512875006087,4180.2869255315754,975.9799464209508,8771.4887384280737,8504.8362795576068,7696.4907773957402,0,0.125
Q2,2025-12-07,62718.555703764854,1143.8274741223622,325.03704653754903,8383.7186290939062,8771.4887384280737,8330.7884374057885,0,0.048611111111111112
Q2,2025-12-08,65919.807519668917,0,0,8947.5338293175409,8383.7186290939062,8805.9095212252105,0,0.3125
Q2,2025-12-09,65051.75136629241,45.542059375328698,7.2605913711165719,8782.9239761519257,8947.5338293175409,8599.0816073588285,0,0.27083333333333331
Q2,2025-12-10,65560.565891727194,45.129591525270811,11.537668803597292,8880.9724106322519,8782.9239761519257,8770.1186306051641,0,0.20833333333333334
Q2,2025-12-11,64916.794999226149,0,0,8460.0792728951892,8880.9724106322519,8655.297064004124,0,0.29166666666666669
Q2,2025-12-12,29810.265871411713,0,0,8703.142698674581,8460.0792728951892,8649.5542060716089,0,0.3125
Q2,2025-12-13,30696.984634392422,0,0,8764.9552598987812,8703.142698674581,8453.957183136994,0,0.2986111111111111
Q2,2025-12-14,66468.146575611565,137.54038756402352,29.191316502705888,8610.8197233809569,8764.9552598987812,8715.9340941337359,0,0.2986111111111111
Q2,2025-12-15,67427.253229418042,148.37815191118486,30.106467702971184,8655.129334288471,8610.8197233809569,8735.9176104546677,0,0.34027777777777779
Q2,2025-12-16,66572.31265006258,801.99652271291041,161.7091486466197,8686.8532271349268,8655.129334288471,8530.9699624205696,0,0.27777777777777779
Q2,2025-12-17,66805.726991561038,63.209218611637965,10.077197068415778,8887.080883089995,8686.8532271349268,8767.5657485198099,0,0.25694444444444442
Q2,2025-12-18,65585.81285119224,0,0,8533.5699878027135,8887.080883089995,8586.208346741525,0,0.2361111111111111
