origin,month,horizon,nominal,n,covered,width_sum
2025-11-28,11,0,0.80000000000000004,144,121,16334.984709584243
2025-11-28,11,0,0.90000000000000002,144,127,20882.496363544255
2025-11-28,11,1,0.80000000000000004,144,121,18323.181517039382
2025-11-28,11,1,0.90000000000000002,144,134,24282.182984403811
2025-11-28,11,2,0.80000000000000004,144,127,18811.736605784008
2025-11-28,11,2,0.90000000000000002,144,131,24541.083676176921
2025-11-29,11,0,0.80000000000000004,144,108,16338.094352520882
2025-11-29,11,0,0.90000000000000002,144,126,20889.274711150123
2025-11-29,11,1,0.80000000000000004,144,131,18333.806377031349
2025-11-29,11,1,0.90000000000000002,144,134,24294.627968250534
2025-11-29,11,2,0.80000000000000004,144,91,18827.26963894779
2025-11-29,11,2,0.90000000000000002,144,103,24558.895923462092
2025-11-30,11,0,0.80000000000000004,144,123,16361.913375294536
2025-11-30,11,0,0.90000000000000002,144,132,20895.742400200419
2025-11-30,11,1,0.80000000000000004,144,95,18394.931178170649
2025-11-30,11,1,0.90000000000000002,144,104,24355.763939377204
2025-11-30,11,2,0.80000000000000004,144,88,18984.398118337125
2025-11-30,11,2,0.90000000000000002,144,104,24583.715821863792
2025-12-01,12,0,0.80000000000000004,144,90,16341.956608118398
2025-12-01,12,0,0.90000000000000002,144,101,20903.994154172695
2025-12-01,12,1,0.80000000000000004,144,85,18413.716909638853
2025-12-01,12,1,0.90000000000000002,144,103,24340.247368886776
2025-12-01,12,2,0.80000000000000004,144,94,18744.695521070505
2025-12-01,12,2,0.90000000000000002,144,113,24476.818678528311
2025-12-02,12,0,0.80000000000000004,144,98,16374.603942019263
2025-12-02,12,0,0.90000000000000002,144,111,20910.549983989789
2025-12-02,12,1,0.80000000000000004,144,107,18143.70459906531
2025-12-02,12,1,0.90000000000000002,144,119,24141.484689547735
2025-12-02,12,2,0.80000000000000004,144,101,18531.229516461419
2025-12-02,12,2,0.90000000000000002,144,112,24439.280053440198
2025-12-03,12,0,0.80000000000000004,144,103,15435.313962228951
2025-12-03,12,0,0.90000000000000002,144,116,20407.897208846429
2025-12-03,12,1,0.80000000000000004,144,103,17957.693962324629
2025-12-03,12,1,0.90000000000000002,144,120,23809.937999059948
2025-12-03,12,2,0.80000000000000004,144,109,18316.938377586113
2025-12-03,12,2,0.90000000000000002,144,121,24835.223099630774
2025-12-04,12,0,0.80000000000000004,144,107,15026.765785299853
2025-12-04,12,0,0.90000000000000002,144,118,20259.320908853017
2025-12-04,12,1,0.80000000000000004,144,110,18037.593867491607
2025-12-04,12,1,0.90000000000000002,144,125,23913.623001961016
2025-12-04,12,2,0.80000000000000004,144,98,18688.608053423246
2025-12-04,12,2,0.90000000000000002,144,120,24572.445100794699
2025-12-05,12,0,0.80000000000000004,144,105,15437.057682755618
2025-12-05,12,0,0.90000000000000002,144,116,20619.056673864739
2025-12-05,12,1,0.80000000000000004,144,86,17576.387015993805
2025-12-05,12,1,0.90000000000000002,144,106,22757.269935729782
2025-12-05,12,2,0.80000000000000004,144,113,17957.072921379513
2025-12-05,12,2,0.90000000000000002,144,126,23936.559019736094
2025-12-06,12,0,0.80000000000000004,144,93,15123.045821356578
2025-12-06,12,0,0.90000000000000002,144,112,20039.112289900753
2025-12-06,12,1,0.80000000000000004,144,113,17445.991390421328
2025-12-06,12,1,0.90000000000000002,144,120,22686.735490891271
2025-12-06,12,2,0.80000000000000004,144,127,18020.006285267518
2025-12-06,12,2,0.90000000000000002,144,131,23919.74338611725
2025-12-07,12,0,0.80000000000000004,144,117,16869.366126308167
2025-12-07,12,0,0.90000000000000002,144,126,21021.126443506542
2025-12-07,12,1,0.80000000000000004,144,129,18804.705750530935
2025-12-07,12,1,0.90000000000000002,144,133,24274.435599226374
2025-12-07,12,2,0.80000000000000004,144,115,20189.147882950667
2025-12-07,12,2,0.90000000000000002,144,131,25196.782207514007
2025-12-08,12,0,0.80000000000000004,144,124,16721.869661362947
2025-12-08,12,0,0.90000000000000002,144,130,20935.214130334971
2025-12-08,12,1,0.80000000000000004,144,118,19204.346730008401
2025-12-08,12,1,0.90000000000000002,144,126,24498.268864425445
2025-12-08,12,2,0.80000000000000004,144,121,20200.945963129481
2025-12-08,12,2,0.90000000000000002,144,130,25246.460565158552
2025-12-09,12,0,0.80000000000000004,144,109,16918.767704843318
2025-12-09,12,0,0.90000000000000002,144,116,20966.357404048511
2025-12-09,12,1,0.80000000000000004,144,117,19296.36227552771
2025-12-09,12,1,0.90000000000000002,144,128,24476.225363915404
2025-12-09,12,2,0.80000000000000004,144,99,20408.844877188261
2025-12-09,12,2,0.90000000000000002,144,105,25286.272135084946
2025-12-10,12,0,0.80000000000000004,144,117,16934.581933494534
2025-12-10,12,0,0.90000000000000002,144,130,21003.538022827048
2025-12-10,12,1,0.80000000000000004,144,99,19222.768603776905
2025-12-10,12,1,0.90000000000000002,144,108,24401.964742964738
2025-12-10,12,2,0.80000000000000004,144,103,20464.109188191436
2025-12-10,12,2,0.90000000000000002,144,115,25261.010100885531
2025-12-11,12,0,0.80000000000000004,144,97,16939.527268317022
2025-12-11,12,0,0.90000000000000002,144,106,20959.823947704623
2025-12-11,12,1,0.80000000000000004,144,108,19264.139153495809
2025-12-11,12,1,0.90000000000000002,144,118,24353.240749498316
2025-12-11,12,2,0.80000000000000004,144,111,20345.959206736512
2025-12-11,12,2,0.90000000000000002,144,119,25110.311666597907
2025-12-12,12,0,0.80000000000000004,144,108,17035.076438440392
2025-12-12,12,0,0.90000000000000002,144,117,21094.176455439876
2025-12-12,12,1,0.80000000000000004,144,116,19256.781109798139
2025-12-12,12,1,0.90000000000000002,144,120,24321.1426723326
2025-12-12,12,2,0.80000000000000004,144,125,20683.844591776979
2025-12-12,12,2,0.90000000000000002,144,133,25520.23972810803
2025-12-13,12,0,0.80000000000000004,144,115,17056.842704261362
2025-12-13,12,0,0.90000000000000002,144,122,21012.167315526662
2025-12-13,12,1,0.80000000000000004,144,131,19555.466046278103
2025-12-13,12,1,0.90000000000000002,144,135,24606.0189287213
2025-12-13,12,2,0.80000000000000004,144,129,20818.579513539036
2025-12-13,12,2,0.90000000000000002,144,134,25745.006229125516
2025-12-14,12,0,0.80000000000000004,144,128,17374.169623282593
2025-12-14,12,0,0.90000000000000002,144,134,21306.557878881031
2025-12-14,12,1,0.80000000000000004,144,129,19616.009870627215
2025-12-14,12,1,0.90000000000000002,144,135,24769.287087452922
2025-12-14,12,2,0.80000000000000004,144,126,20793.540581541198
2025-12-14,12,2,0.90000000000000002,144,135,25711.089376631815
2025-12-15,12,0,0.80000000000000004,144,127,17445.309354665962
2025-12-15,12,0,0.90000000000000002,144,134,21409.56523511303
2025-12-15,12,1,0.80000000000000004,144,128,19552.239124128268
2025-12-15,12,1,0.90000000000000002,144,137,24679.262324300413
2025-12-15,12,2,0.80000000000000004,144,116,20778.701659586364
2025-12-15,12,2,0.90000000000000002,144,127,25690.287040790194
2025-12-16,12,0,0.80000000000000004,144,130,17350.146568989338
2025-12-16,12,0,0.90000000000000002,144,136,21412.270638163369
2025-12-16,12,1,0.80000000000000004,144,111,19457.690361665911
2025-12-16,12,1,0.90000000000000002,144,127,24583.400756876668
2025-12-16,12,2,0.80000000000000004,144,100,20677.048240622098
2025-12-16,12,2,0.90000000000000002,144,115,25631.335828440802
2025-12-17,12,0,0.80000000000000004,144,113,17344.629574683833
2025-12-17,12,0,0.90000000000000002,144,130,21370.561706828164
2025-12-17,12,1,0.80000000000000004,144,103,19528.296523863035
2025-12-17,12,1,0.90000000000000002,144,115,24717.925859234874
2025-12-17,12,2,0.80000000000000004,144,110,20692.744645146628
2025-12-17,12,2,0.90000000000000002,144,122,25733.352896289645
2025-12-18,12,0,0.80000000000000004,144,107,17349.208554209363
2025-12-18,12,0,0.90000000000000002,144,119,21375.707202851321
2025-12-18,12,1,0.80000000000000004,144,113,19535.892530958157
2025-12-18,12,1,0.90000000000000002,144,125,24729.123517864355
2025-12-18,12,2,0.80000000000000004,144,119,20704.560754290753
2025-12-18,12,2,0.90000000000000002,144,126,25745.122633718325
2025-12-19,12,0,0.80000000000000004,144,112,17431.463894163469
2025-12-19,12,0,0.90000000000000002,144,125,21534.589513669074
2025-12-19,12,1,0.80000000000000004,144,121,19324.779296160064
2025-12-19,12,1,0.90000000000000002,144,127,24411.063948704497
2025-12-19,12,2,0.80000000000000004,144,119,21038.108120588364
2025-12-19,12,2,0.90000000000000002,144,129,25984.065231590921
2025-12-20,12,0,0.80000000000000004,144,122,17413.836417515158
2025-12-20,12,0,0.90000000000000002,144,132,21340.731817664702
2025-12-20,12,1,0.80000000000000004,144,122,19721.14433988501
2025-12-20,12,1,0.90000000000000002,144,128,25076.905625758336
2025-12-20,12,2,0.80000000000000004,144,122,20912.927731535303
2025-12-20,12,2,0.90000000000000002,144,134,25903.595709519825
2025-12-21,12,0,0.80000000000000004,144,120,17700.143891688138
2025-12-21,12,0,0.90000000000000002,144,127,21640.142027705799
2025-12-21,12,1,0.80000000000000004,144,128,19823.346541287319
2025-12-21,12,1,0.90000000000000002,144,135,25080.3455995802
2025-12-21,12,2,0.80000000000000004,144,117,20993.758977814767
2025-12-21,12,2,0.90000000000000002,144,129,26084.326807385871
2025-12-22,12,0,0.80000000000000004,144,130,17747.759437936831
2025-12-22,12,0,0.90000000000000002,144,137,21876.956532402357
2025-12-22,12,1,0.80000000000000004,144,118,19679.087877509977
2025-12-22,12,1,0.90000000000000002,144,127,24912.366180182402
2025-12-22,12,2,0.80000000000000004,144,120,21180.115458108117
2025-12-22,12,2,0.90000000000000002,144,130,26171.762307820049
2025-12-23,12,0,0.80000000000000004,144,122,17440.692036438209
2025-12-23,12,0,0.90000000000000002,144,124,21393.848273836633
2025-12-23,12,1,0.80000000000000004,144,118,19878.250675749754
2025-12-23,12,1,0.90000000000000002,144,129,25028.789569810659
2025-12-23,12,2,0.80000000000000004,144,116,21006.682961507988
2025-12-23,12,2,0.90000000000000002,144,127,25970.34324098405
2025-12-24,12,0,0.80000000000000004,144,123,17456.895479344035
2025-12-24,12,0,0.90000000000000002,144,132,21417.578292571823
2025-12-24,12,1,0.80000000000000004,144,118,19786.081090257183
2025-12-24,12,1,0.90000000000000002,144,124,24981.347619957116
2025-12-24,12,2,0.80000000000000004,144,119,20875.542961034276
2025-12-24,12,2,0.90000000000000002,144,127,25926.547564670072
2025-12-25,12,0,0.80000000000000004,144,122,17453.169153350977
2025-12-25,12,0,0.90000000000000002,144,126,21537.645366283352
2025-12-25,12,1,0.80000000000000004,144,121,19696.50030665088
2025-12-25,12,1,0.90000000000000002,144,130,24858.145117872606
2025-12-25,12,2,0.80000000000000004,144,117,21205.411142785804
2025-12-25,12,2,0.90000000000000002,144,126,25942.503601714438
2025-12-26,12,0,0.80000000000000004,144,120,17474.879140907011
2025-12-26,12,0,0.90000000000000002,144,126,21566.773605452672
2025-12-26,12,1,0.80000000000000004,144,118,19640.402316435509
2025-12-26,12,1,0.90000000000000002,144,128,24833.173643272632
2025-12-26,12,2,0.80000000000000004,144,117,21073.713313010303
2025-12-26,12,2,0.90000000000000002,144,126,26099.285551198976
2025-12-27,12,0,0.80000000000000004,144,117,17508.989743670209
2025-12-27,12,0,0.90000000000000002,144,126,21634.499565648621
2025-12-27,12,1,0.80000000000000004,144,116,19625.427889115606
2025-12-27,12,1,0.90000000000000002,144,122,24857.489076370402
2025-12-27,12,2,0.80000000000000004,144,127,21205.006431628179
2025-12-27,12,2,0.90000000000000002,144,137,26135.605718250572
2025-12-28,12,0,0.80000000000000004,144,119,17187.286108751458
2025-12-28,12,0,0.90000000000000002,144,125,21494.021628123541
2025-12-28,12,1,0.80000000000000004,144,122,19751.206061307079
2025-12-28,12,1,0.90000000000000002,144,132,25020.687364667789
2025-12-28,12,2,0.80000000000000004,144,118,21008.804234394705
2025-12-28,12,2,0.90000000000000002,144,127,25954.856353294221
2025-12-29,12,0,0.80000000000000004,144,123,17231.687352510467
2025-12-29,12,0,0.90000000000000002,144,131,21561.737136080952
2025-12-29,12,1,0.80000000000000004,144,119,19376.54488298783
2025-12-29,12,1,0.90000000000000002,144,125,24745.533266523213
2025-12-29,12,2,0.80000000000000004,144,126,20631.281322858453
2025-12-29,12,2,0.90000000000000002,144,131,25643.333517028554
2025-12-30,12,0,0.80000000000000004,144,124,15930.859429481814
2025-12-30,12,0,0.90000000000000002,144,129,20930.35216174282
2025-12-30,12,1,0.80000000000000004,144,124,18458.419020935529
2025-12-30,12,1,0.90000000000000002,144,134,23843.153968880441
2025-12-31,12,0,0.80000000000000004,144,127,16049.963587152728
2025-12-31,12,0,0.90000000000000002,144,136,21083.777243389723
