origin,horizon,slot,forecast_net_kwh,actual_net_kwh,error_kwh
2025-02-01,2,98,800.51310520529807,802.80523333333338,2.2921281280353014
2025-02-01,2,99,849.06409224057791,843.8325000000001,-5.231592240577811
2025-02-01,2,100,900.39745375661289,883.92138333333332,-16.476070423279566
2025-02-01,2,101,947.57180486639629,921.26966666666669,-26.302138199729598
2025-02-01,2,102,985.9877620243102,957.69374999999991,-28.294012024310291
2025-02-01,2,103,1010.6140522362276,1000.4264333333334,-10.187618902894201
2025-02-01,2,104,1022.4237346476945,1025.3728833333332,2.949148685638761
2025-02-01,2,105,1040.1432939362742,1037.3566666666668,-2.7866272696073793
2025-02-01,2,106,1048.9006452269052,1038.5458000000001,-10.354845226905127
2025-02-01,2,107,946.49113997435325,913.52311666666674,-32.968023307686508
2025-02-01,2,108,725.42236945586228,733.63833333333332,8.2159638774710402
2025-02-01,2,109,724.51992620977455,707.61006666666663,-16.909859543107927
2025-02-01,2,110,729.01055291540649,734.17790000000002,5.1673470845935299
2025-02-01,2,111,727.73590029083687,731.00166666666667,3.2657663758297986
2025-02-01,2,112,727.7234395249003,713.85214999999982,-13.871289524900476
2025-02-01,2,113,727.56156596561959,695.13953333333336,-32.422032632286232
2025-02-01,2,114,717.14796917885133,690.78999999999996,-26.357969178851363
2025-02-01,2,115,727.10614911056052,712.6662,-14.439949110560519
2025-02-01,2,116,732.79372875485751,735.18431666666663,2.3905879118091207
2025-02-01,2,117,732.35599657829277,738.1149999999999,5.7590034217071207
2025-02-01,2,118,733.40937201054794,722.6534333333334,-10.755938677214544
2025-02-01,2,119,733.86804130129485,715.24384999999995,-18.6241913012949
2025-02-01,2,120,734.87164356468168,717.82833333333338,-17.0433102313483
2025-02-01,2,121,733.86804130129485,711.65398333333326,-22.214057967961594
2025-02-01,2,122,735.31545318026474,716.38813333333337,-18.927319846931368
2025-02-01,2,123,734.55095329932044,729.60166666666657,-4.949286632653866
2025-02-01,2,124,731.10823948580162,724.16300000000001,-6.9452394858016078
2025-02-01,2,125,733.43105677428946,703.15933333333339,-30.271723440956066
2025-02-01,2,126,733.43105677428946,697.48333333333323,-35.947723440956224
2025-02-01,2,127,735.44839063622123,731.9446333333334,-3.5037573028878342
2025-02-01,2,128,734.12917561112033,732.44648333333328,-1.682692277787055
2025-02-01,2,129,736.30398849709218,714.17500000000007,-22.128988497092109
2025-02-01,2,130,765.74946278740833,748.85063333333335,-16.898829454074985
2025-02-01,2,131,710.93564670412491,687.30828333333329,-23.627363370791613
2025-02-01,2,132,577.88032034378273,548.89499999999998,-28.985320343782746
2025-02-01,2,133,574.2142471351857,517.51956666666672,-56.694680468518982
2025-02-01,2,134,578.76147160698667,538.2651166666667,-40.496354940319975
2025-02-01,2,135,572.98129120335045,559.61000000000001,-13.371291203350438
2025-02-01,2,136,582.54542220324595,583.59601666666674,1.0505944634207935
2025-02-01,2,137,584.0984484659823,567.92128333333335,-16.177165132648952
2025-02-01,2,138,574.73970910722574,542.62,-32.119709107225731
2025-02-01,2,139,584.23512511860395,577.01573333333329,-7.2193917852706591
2025-02-01,2,140,589.71826212575286,567.56970000000001,-22.148562125752846
2025-02-01,2,141,597.46994512872595,515.61666666666667,-81.853278462059279
2025-02-01,2,142,606.00890344519837,533.1497833333334,-72.859120111864968
2025-02-01,2,143,601.31316615428852,579.52670000000001,-21.786466154288519
2025-02-01,2,144,585.78984184111448,592.20333333333326,6.4134914922187818
2025-02-07,0,1,429.43156104793485,386.25111666666663,-43.180444381268217
2025-02-07,0,2,452.95334705869027,425.26611666666668,-27.687230392023594
2025-02-07,0,3,472.23515714433,446.935,-25.300157144330001
2025-02-07,0,4,443.12121278614546,419.25316666666663,-23.868046119478834
2025-02-07,0,5,429.88035442818483,393.48520000000002,-36.39515442818481
2025-02-07,0,6,452.5042785398457,392.01666666666665,-60.487611873179048
2025-02-07,0,7,457.98579439135506,396.33161666666666,-61.654177724688395
2025-02-07,0,8,449.39085298182118,420.48366666666669,-28.90718631515449
2025-02-07,0,9,446.65672064929208,452.35500000000002,5.698279350707935
2025-02-07,0,10,463.16817658271407,456.81645000000003,-6.3517265827140363
2025-02-07,0,11,483.07802454429566,446.04618333333332,-37.031841210962341
2025-02-07,0,12,462.67082778864892,442.72333333333336,-19.947494455315564
2025-02-07,0,13,459.41702135738774,460.24303333333336,0.82601197594561881
2025-02-07,0,14,463.1919105014959,481.98641666666668,18.794506165170787
2025-02-07,0,15,485.40475664852801,490.35666666666663,4.9519100181386193
2025-02-07,0,16,470.09809800307806,480.25420000000003,10.156101996921961
2025-02-07,0,17,514.82344690325533,469.7928,-45.030646903255331
2025-02-07,0,18,533.40411048830208,465.80666666666667,-67.597443821635409
2025-02-07,0,19,546.57144058902827,464.89213333333333,-81.679307255694937
2025-02-07,0,20,547.55405117567341,488.78473333333335,-58.769317842340058
2025-02-07,0,21,507.0708959898941,521.21333333333337,14.142437343439269
2025-02-07,0,22,484.84264209882514,516.04833333333329,31.205691234508151
2025-02-07,0,23,507.51801900298602,486.52849999999995,-20.989519002986071
2025-02-07,0,24,546.06828761358611,481.44166666666666,-64.626620946919445
2025-02-07,0,25,555.68638969547976,533.01274999999998,-22.673639695479778
2025-02-07,0,26,550.94424988350306,532.86585000000002,-18.078399883503039
2025-02-07,0,27,515.19944946040675,485.66166666666663,-29.537782793740121
2025-02-07,0,28,514.71449563693216,500.84030000000001,-13.874195636932143
2025-02-07,0,29,517.29966038813518,516.8358833333333,-0.46377705480188069
2025-02-07,0,30,513.82252490887072,507.60666666666663,-6.2158582422040922
2025-02-07,0,31,533.07406517004176,511.09581666666668,-21.978248503375085
2025-02-07,0,32,548.74525464151566,503.64924999999999,-45.096004641515663
2025-02-07,0,33,564.029087246774,492.76666666666665,-71.262420580107346
2025-02-07,0,34,550.39960477629359,511.77131666666668,-38.628288109626908
2025-02-07,0,35,532.39471263237135,510.89426666666668,-21.500445965704671
2025-02-07,0,36,536.67678209328278,494.30666666666667,-42.37011542661611
2025-02-07,0,37,568.31316369513775,515.09299999999996,-53.220163695137785
2025-02-07,0,38,583.30998894871141,524.36125000000004,-58.948738948711366
2025-02-07,0,39,556.05822324737505,512.13666666666666,-43.921556580708398
2025-02-07,0,40,554.89829943785128,518.96860000000004,-35.929699437851241
2025-02-07,0,41,584.97970508250432,536.03744999999992,-48.942255082504403
2025-02-07,0,42,597.22557671550021,535.61458333333337,-61.610993382166839
2025-02-07,0,43,542.69609124487545,496.16019999999997,-46.535891244875472
2025-02-07,0,44,498.83213378785922,441.33335000000005,-57.498783787859168
2025-02-07,0,45,449.90980895953226,377.83874999999995,-72.071058959532309
2025-02-07,0,46,429.4662625799333,300.26138333333336,-129.20487924659994
2025-02-07,0,47,359.16384291634284,264.41658333333334,-94.747259583009509
2025-02-07,0,48,298.34835207038219,261.07458333333335,-37.27376873704884
2025-02-07,0,49,261.92517061919557,225.46910000000003,-36.456070619195543
2025-02-07,0,50,214.62990395252891,190.91016666666664,-23.719737285862266
2025-02-07,0,51,151.63720899632168,160.77333333333331,9.136124337011637
2025-02-07,0,52,93.018388314994809,110.63316666666667,17.614778351671859
2025-02-07,0,53,90.647991622773816,120.12923333333333,29.481241710559516
2025-02-07,0,54,111.74761252084643,156.96333333333328,45.21572081248685
2025-02-07,0,55,68.86470061608459,102.35144999999996,33.486749383915367
2025-02-07,0,56,21.702510830890485,41.236166666666726,19.533655835776241
2025-02-07,0,57,-27.905824449350348,6.8475000000000819,34.75332444935043
2025-02-07,0,58,-83.727161974574912,-51.065883333333353,32.661278641241559
2025-02-07,0,59,-130.67345778381878,-101.67861666666674,28.994841117152035
2025-02-07,0,60,-153.00559555389418,-130.63499999999991,22.370595553894276
2025-02-07,0,61,-176.09675983960838,-160.25416666666661,15.842593172941775
2025-02-07,0,62,-194.60702483789905,-207.33770000000004,-12.730675162100994
2025-02-07,0,63,-229.32758130288144,-271.34375,-42.016168697118559
2025-02-07,0,64,-251.22470876467182,-333.47569999999996,-82.250991235328144
2025-02-07,0,65,-286.7111431380302,-365.71983333333338,-79.008690195303188
2025-02-07,0,66,-326.30022495834811,-374.58625000000001,-48.286025041651897
2025-02-07,0,67,-319.10229137813513,-396.2333000000001,-77.131008621864964
2025-02-07,0,68,-326.96884611486968,-437.73416666666668,-110.765320551797
2025-02-07,0,69,-375.50313735785716,-474.63499999999999,-99.131862642142835
2025-02-07,0,70,-385.5300657578768,-475.72836666666672,-90.198300908789918
2025-02-07,0,71,-413.99579178777236,-477.15654999999998,-63.16075821222762
2025-02-07,0,72,-420.80084110654457,-508.315,-87.514158893455431
2025-02-07,0,73,-368.11824958335211,-556.93663333333325,-188.81838374998114
2025-02-07,0,74,-363.15945520615514,-545.63811666666663,-182.47866146051149
2025-02-07,0,75,-403.38664492029625,-520.89791666666667,-117.51127174637043
2025-02-07,0,76,-400.64374968220113,-598.46568333333335,-197.82193365113221
2025-02-07,0,77,-378.76269521476661,-620.09744999999998,-241.33475478523337
2025-02-07,0,78,-329.17781622220019,-549.45916666666665,-220.28135044446645
2025-02-07,0,79,-334.98829172041241,-510.52218333333332,-175.53389161292091
2025-02-07,0,80,-349.71923330808318,-501.08553333333339,-151.36630002525021
2025-02-07,0,81,-324.44161636582231,-494.11333333333329,-169.67171696751097
2025-02-07,0,82,-315.28740427504681,-474.4194333333333,-159.13202905828649
2025-02-07,0,83,-284.40034759379728,-439.43961666666672,-155.03926907286944
2025-02-07,0,84,-243.91317920392802,-400.89000000000004,-156.97682079607202
2025-02-07,0,85,-211.37470306216264,-374.73303333333337,-163.35833027117073
2025-02-07,0,86,-177.95395749034705,-348.17316666666665,-170.21920917631959
2025-02-07,0,87,-141.29157481847696,-281.6108333333334,-140.31925851485644
2025-02-07,0,88,-102.60818798307984,-153.70595000000003,-51.097762016920186
2025-02-07,0,89,-62.927741880091084,-87.494183333333311,-24.566441453242227
2025-02-07,0,90,-30.112435187179397,-91.567500000000038,-61.455064812820638
2025-02-07,0,91,46.995490895631896,-59.52206666666666,-106.51755756229855
2025-02-07,0,92,86.567133979951294,-24.732150000000047,-111.29928397995134
2025-02-07,0,93,130.4631170861081,16.677916666666686,-113.78520041944141
2025-02-07,0,94,146.78341700302008,110.41858333333334,-36.364833669686732
2025-02-07,0,95,165.96698965738187,178.05938333333339,12.092393675951513
2025-02-07,0,96,212.95289203833423,198.60166666666669,-14.351225371667539
2025-02-07,0,97,264.72963727642946,231.65848333333335,-33.071153943096107
2025-02-07,0,98,351.90073639980227,300.55775,-51.342986399802271
2025-02-07,0,99,420.67088953100182,381.77291666666673,-38.897972864335088
2025-02-07,0,100,439.25125463821655,422.03036666666668,-17.220887971549871
2025-02-07,0,101,421.63479153989078,399.07741666666669,-22.557374873224092
2025-02-07,0,102,402.03452034320162,362.53458333333333,-39.49993700986829
2025-02-07,0,103,442.9846299110975,391.10948333333334,-51.875146577764156
2025-02-07,0,104,466.65546548939409,427.13203333333337,-39.523432156060721
2025-02-07,0,105,468.19702034320159,426.55000000000001,-41.647020343201575
2025-02-07,0,106,464.08420840699068,404.77126666666663,-59.31294174032405
2025-02-07,0,107,464.38649774385516,420.14618333333328,-44.240314410521876
2025-02-07,0,108,469.6195332779152,458.44333333333333,-11.176199944581867
2025-02-07,0,109,466.91628289793999,450.43323333333336,-16.483049564606631
2025-02-07,0,110,461.08804159508344,424.75700000000001,-36.331041595083434
2025-02-07,0,111,461.37982220300279,424.08166666666665,-37.298155536336139
2025-02-07,0,112,460.29041487552672,461.05516666666671,0.76475179113998593
2025-02-07,0,113,460.29256963743143,476.0296166666667,15.737047029235271
2025-02-07,0,114,467.44631332901082,461.77333333333331,-5.6729799956775082
2025-02-07,0,115,465.48237611682549,461.83781666666664,-3.6445594501588516
2025-02-07,0,116,460.29256963743143,444.27945,-16.01311963743143
2025-02-07,0,117,458.95891875211782,423.10166666666669,-35.857252085451137
2025-02-07,0,118,458.95891875211782,450.1251666666667,-8.833752085451124
2025-02-07,0,119,466.60521273552354,468.84560000000005,2.2403872644765102
2025-02-07,0,120,469.65668879001055,458.36333333333329,-11.293355456677261
2025-02-07,0,121,465.9762177092864,451.95603333333332,-14.020184375953079
2025-02-07,0,122,465.24222494936924,447.02539999999999,-18.216824949369254
2025-02-07,0,123,478.61594432156193,455.00999999999999,-23.605944321561935
2025-02-07,0,124,502.69605262215003,491.07015000000001,-11.625902622150022
2025-02-07,0,125,468.29370100385626,494.06591666666668,25.772215662810424
2025-02-07,0,126,461.63182519490596,465.96166666666664,4.3298414717606875
2025-02-07,0,127,465.91346429376375,468.99658333333332,3.0831190395695671
2025-02-07,0,128,481.88500577671289,478.27185000000003,-3.6131557767128584
2025-02-07,0,129,520.4564830177552,480.82333333333332,-39.63314968442188
2025-02-07,0,130,478.03896448853624,483.96963333333332,5.9306688447970828
2025-02-07,0,131,465.91346429376375,441.14691666666664,-24.766547627097111
2025-02-07,0,132,417.51042422989764,371.27999999999997,-46.230424229897665
2025-02-07,0,133,417.88105710564128,353.10609999999997,-64.774957105641306
2025-02-07,0,134,417.88105710564128,385.88381666666669,-31.997240438974586
2025-02-07,0,135,417.88105710564128,416.99333333333334,-0.88772377230793609
2025-02-07,0,136,417.51042422989764,393.17256666666668,-24.337857563230955
2025-02-07,0,137,417.51042422989764,379.79866666666663,-37.711757563231004
2025-02-07,0,138,416.32806447511967,396.27500000000003,-20.053064475119641
2025-02-07,0,139,417.51042422989764,400.13746666666663,-17.372957563231012
2025-02-07,0,140,417.51042422989764,404.31713333333329,-13.193290896564349
2025-02-07,0,141,416.32806447511967,412.80500000000001,-3.5230644751196678
2025-02-07,0,142,418.63857421412769,411.11786666666666,-7.5207075474610292
2025-02-07,0,143,408.41274962591075,405.0134333333333,-3.3993162925774527
2025-02-07,0,144,416.73507164188663,397.43166666666667,-19.303404975219962
2025-02-07,1,1,427.24219804997438,390.29191666666662,-36.950281383307754
2025-02-07,1,2,440.39555535810018,411.7346,-28.660955358100182
2025-02-07,1,3,446.73126849489694,445.435,-1.2962684948969354
2025-02-07,1,4,432.38792326257459,443.07836666666668,10.690443404092093
2025-02-07,1,5,427.24219804997438,431.73271666666665,4.4905186166922704
2025-02-07,1,6,446.22543330377283,432.92666666666668,-13.298766637106155
2025-02-07,1,7,449.02683091390003,439.26673333333332,-9.7600975805667076
2025-02-07,1,8,446.72384871068579,429.06326666666672,-17.660582044019066
2025-02-07,1,9,444.75321807705103,413.83833333333337,-30.914884743717664
2025-02-07,1,10,457.12749849866037,427.4410666666667,-29.686431831993673
2025-02-07,1,11,461.05553899946085,447.62876666666665,-13.426772332794201
2025-02-07,1,12,449.47201478256756,452.43333333333334,2.9613185507657818
2025-02-07,1,13,449.47201478256756,441.73798333333337,-7.7340314492341804
2025-02-07,1,14,471.3040049484411,442.20875000000001,-29.095254948441095
2025-02-07,1,15,486.16202787747926,445.48000000000002,-40.682027877479243
2025-02-07,1,16,461.02208841241639,423.89951666666667,-37.122571745749724
2025-02-07,1,17,466.38671023791863,435.50873333333334,-30.877976904585296
2025-02-07,1,18,479.04661874385528,482.34500000000003,3.2983812561447508
2025-02-07,1,19,460.96614129463114,502.15900000000005,41.192858705368906
2025-02-07,1,20,460.96614129463114,487.74831666666665,26.78217537203551
2025-02-07,1,21,482.15652018400857,461.46833333333331,-20.688186850675265
2025-02-07,1,22,510.54617223138553,454.34666666666664,-56.199505564718891
2025-02-07,1,23,505.59698737451464,471.57358333333332,-34.023404041181323
2025-02-07,1,24,479.04661874385528,494.30500000000001,15.25838125614473
2025-02-07,1,25,487.89003003423431,498.94370000000004,11.053669965765721
2025-02-07,1,26,505.56584716927961,510.63793333333336,5.0720861640537578
2025-02-07,1,27,509.26937084716457,524.01333333333332,14.743962486168755
2025-02-07,1,28,493.13983047009327,508.02881666666667,14.888986196573399
2025-02-07,1,29,493.13974849730408,498.6727166666667,5.5329681693626185
2025-02-07,1,30,486.76594979559491,505.82499999999999,19.059050204405082
2025-02-07,1,31,479.04661874385528,505.41439999999994,26.367781256144667
2025-02-07,1,32,488.88977307430554,509.95528333333328,21.065510259027747
2025-02-07,1,33,528.20060197493387,519.60666666666668,-8.5939353082671914
