scenario,t,interval,price_yuan_per_kwh,mu_yuan_per_kwh,lambda_yuan_per_kwh,charge_threshold,discharge_threshold,charge_gain,discharge_gain,tendency,actual_action,fixed_u,mode_blocks_tendency,E_min_active,E_max_active,charge_max_active,discharge_max_active
main_l95_pv100,14,02:10-02:20,0.4324,0.4324,0.47544444444444445,0.4279,0.5282716049382716,-0.004500000000000004,-0.09587160493827163,idle_band,idle,0,0,0,0,0,0
main_l95_pv100,15,02:20-02:30,0.4367,0.4367,0.47544444444444445,0.4279,0.5282716049382716,-0.008799999999999975,-0.09157160493827166,idle_band,idle,0,0,0,0,0,0
main_l95_pv100,16,02:30-02:40,0.4348,0.4348,0.47544444444444445,0.4279,0.5282716049382716,-0.006900000000000017,-0.09347160493827161,idle_band,idle,0,0,0,0,0,0
main_l95_pv100,17,02:40-02:50,0.4335,0.4335,0.47544444444444445,0.4279,0.5282716049382716,-0.005599999999999994,-0.09477160493827164,idle_band,idle,0,0,0,0,0,0
main_l95_pv100,18,02:50-03:00,0.4357,0.4357,0.47544444444444445,0.4279,0.5282716049382716,-0.007799999999999974,-0.09257160493827166,idle_band,idle,0,0,0,0,0,0
main_l95_pv100,19,03:00-03:10,0.4374,0.4374,0.47544444444444445,0.4279,0.5282716049382716,-0.009500000000000008,-0.09087160493827162,idle_band,idle,0,0,0,0,0,0
main_l95_pv100,20,03:10-03:20,0.4371,0.4371,0.47544444444444445,0.4279,0.5282716049382716,-0.009199999999999986,-0.09117160493827164,idle_band,idle,0,0,0,0,0,0
main_l95_pv100,21,03:20-03:30,0.4356,0.4356,0.47544444444444445,0.4279,0.5282716049382716,-0.007699999999999985,-0.09267160493827165,idle_band,idle,0,0,0,0,0,0
main_l95_pv100,22,03:30-03:40,0.4353,0.4353,0.47544444444444445,0.4279,0.5282716049382716,-0.007400000000000018,-0.09297160493827161,idle_band,idle,0,0,0,0,0,0
main_l95_pv100,23,03:40-03:50,0.436,0.436,0.47544444444444445,0.4279,0.5282716049382716,-0.008099999999999996,-0.09227160493827163,idle_band,idle,0,0,0,0,0,0
main_l95_pv100,24,03:50-04:00,0.4378,0.4378,0.47544444444444445,0.4279,0.5282716049382716,-0.00990000000000002,-0.09047160493827161,idle_band,idle,0,0,0,0,0,0
main_l95_pv100,25,04:00-04:10,0.4401,0.4401,0.47544444444444445,0.4279,0.5282716049382716,-0.012199999999999989,-0.08817160493827164,idle_band,idle,0,0,0,0,0,0
main_l95_pv100,26,04:10-04:20,0.4389,0.4389,0.47544444444444445,0.4279,0.5282716049382716,-0.01100000000000001,-0.08937160493827162,idle_band,idle,0,0,0,0,0,0
main_l95_pv100,27,04:20-04:30,0.4364,0.4364,0.47544444444444445,0.4279,0.5282716049382716,-0.008500000000000008,-0.09187160493827162,idle_band,idle,0,0,0,0,0,0
main_l95_pv100,28,04:30-04:40,0.4393,0.4393,0.47544444444444445,0.4279,0.5282716049382716,-0.011400000000000021,-0.08897160493827161,idle_band,idle,0,0,0,0,0,0
main_l95_pv100,29,04:40-04:50,0.4422,0.4422,0.47544444444444445,0.4279,0.5282716049382716,-0.01429999999999998,-0.08607160493827165,idle_band,idle,0,0,0,0,0,0
main_l95_pv100,30,04:50-05:00,0.4395,0.4395,0.47544444444444445,0.4279,0.5282716049382716,-0.0116,-0.08877160493827163,idle_band,idle,0,0,0,0,0,0
main_l95_pv100,31,05:00-05:10,0.4333,0.4333,0.47544444444444445,0.4279,0.5282716049382716,-0.005400000000000016,-0.09497160493827161,idle_band,idle,0,0,0,0,0,0
main_l95_pv100,32,05:10-05:20,0.4439,0.4439,0.47544444444444445,0.4279,0.5282716049382716,-0.016000000000000014,-0.08437160493827162,idle_band,idle,0,0,0,0,0,0
main_l95_pv100,33,05:20-05:30,0.4301,0.4301,0.47544444444444445,0.4279,0.5282716049382716,-0.0021999999999999797,-0.09817160493827165,idle_band,idle,0,0,0,0,0,0
main_l95_pv100,34,05:30-05:40,0.3713,0.3713,0.47544444444444445,0.4279,0.5282716049382716,0.056599999999999984,-0.1569716049382716,charge,charge,1,0,0,1,1,0
main_l95_pv100,35,05:40-05:50,0.5708,0.5618518518518519,0.5056666666666667,0.45510000000000006,0.5618518518518519,-0.10675185185185188,0.0,indifferent_boundary,discharge,0,0,0,0,0,0
main_l95_pv100,36,05:50-06:00,0.9099,0.5618518518518519,0.5056666666666667,0.45510000000000006,0.5618518518518519,-0.10675185185185188,0.0,indifferent_boundary,discharge,0,0,0,0,0,0
main_l95_pv100,37,06:00-06:10,0.9368,0.5618518518518519,0.5056666666666667,0.45510000000000006,0.5618518518518519,-0.10675185185185188,0.0,indifferent_boundary,discharge,0,0,0,0,0,0
main_l95_pv100,38,06:10-06:20,0.8758,0.5618518518518519,0.5056666666666667,0.45510000000000006,0.5618518518518519,-0.10675185185185188,0.0,indifferent_boundary,discharge,0,0,0,0,0,0
main_l95_pv100,39,06:20-06:30,0.8759,0.5618518518518519,0.5056666666666667,0.45510000000000006,0.5618518518518519,-0.10675185185185188,0.0,indifferent_boundary,discharge,0,0,0,0,0,0
main_l95_pv100,40,06:30-06:40,0.8601,0.5618518518518519,0.5056666666666667,0.45510000000000006,0.5618518518518519,-0.10675185185185188,0.0,indifferent_boundary,discharge,0,0,0,0,0,0
main_l95_pv100,41,06:40-06:50,0.8442,0.5618518518518519,0.5056666666666667,0.45510000000000006,0.5618518518518519,-0.10675185185185188,0.0,indifferent_boundary,discharge,0,0,0,0,0,0
main_l95_pv100,42,06:50-07:00,0.8334,0.5618518518518519,0.5056666666666667,0.45510000000000006,0.5618518518518519,-0.10675185185185188,0.0,indifferent_boundary,discharge,0,0,0,0,0,0
main_l95_pv100,43,07:00-07:10,0.8092,0.5618518518518519,0.5056666666666667,0.45510000000000006,0.5618518518518519,-0.10675185185185188,0.0,indifferent_boundary,discharge,0,0,0,0,0,0
main_l95_pv100,44,07:10-07:20,0.7972,0.5618518518518519,0.5056666666666667,0.45510000000000006,0.5618518518518519,-0.10675185185185188,0.0,indifferent_boundary,discharge,0,0,0,0,0,0
main_l95_pv100,45,07:20-07:30,0.7644,0.5618518518518519,0.5056666666666667,0.45510000000000006,0.5618518518518519,-0.10675185185185188,0.0,indifferent_boundary,discharge,0,0,0,0,0,0
main_l95_pv100,46,07:30-07:40,0.6899,0.5618518518518519,0.5056666666666667,0.45510000000000006,0.5618518518518519,-0.10675185185185188,0.0,indifferent_boundary,discharge,0,0,0,0,0,0
main_l95_pv100,47,07:40-07:50,0.86,0.5618518518518519,0.5056666666666667,0.45510000000000006,0.5618518518518519,-0.10675185185185188,0.0,indifferent_boundary,discharge,0,0,0,0,0,0
main_l95_pv100,48,07:50-08:00,1.1617,0.5618518518518519,0.5056666666666667,0.45510000000000006,0.5618518518518519,-0.10675185185185188,0.0,indifferent_boundary,discharge,0,0,0,0,0,0
main_l95_pv100,49,08:00-08:10,1.1683,0.5618518518518519,0.5056666666666667,0.45510000000000006,0.5618518518518519,-0.10675185185185188,0.0,indifferent_boundary,discharge,0,0,0,0,0,0
main_l95_pv100,50,08:10-08:20,1.0956,0.5618518518518519,0.5056666666666667,0.45510000000000006,0.5618518518518519,-0.10675185185185188,0.0,indifferent_boundary,discharge,0,0,0,0,0,0
main_l95_pv100,51,08:20-08:30,1.0849,0.5618518518518519,0.5056666666666667,0.45510000000000006,0.5618518518518519,-0.10675185185185188,0.0,indifferent_boundary,discharge,0,0,0,0,0,0
main_l95_pv100,52,08:30-08:40,1.061,0.5618518518518519,0.5056666666666667,0.45510000000000006,0.5618518518518519,-0.10675185185185188,0.0,indifferent_boundary,discharge,0,0,0,0,0,0
main_l95_pv100,53,08:40-08:50,1.043,0.5618518518518519,0.5056666666666667,0.45510000000000006,0.5618518518518519,-0.10675185185185188,0.0,indifferent_boundary,discharge,0,0,0,0,0,0
main_l95_pv100,54,08:50-09:00,1.036,0.5618518518518519,0.5056666666666667,0.45510000000000006,0.5618518518518519,-0.10675185185185188,0.0,indifferent_boundary,discharge,0,0,0,0,0,0
main_l95_pv100,55,09:00-09:10,1.0147,0.5618518518518519,0.5056666666666667,0.45510000000000006,0.5618518518518519,-0.10675185185185188,0.0,indifferent_boundary,discharge,0,0,0,0,0,0
main_l95_pv100,56,09:10-09:20,0.9922,0.5618518518518519,0.5056666666666667,0.45510000000000006,0.5618518518518519,-0.10675185185185188,0.0,indifferent_boundary,discharge,0,0,0,0,0,0
main_l95_pv100,57,09:20-09:30,0.97,0.45510000000000006,0.5056666666666667,0.45510000000000006,0.5618518518518519,0.0,-0.10675185185185188,indifferent_boundary,charge,1,0,0,0,0,0
main_l95_pv100,58,09:30-09:40,0.9422,0.45510000000000006,0.5056666666666667,0.45510000000000006,0.5618518518518519,0.0,-0.10675185185185188,indifferent_boundary,charge,1,0,0,0,0,0
main_l95_pv100,59,09:40-09:50,0.9569,0.45510000000000006,0.5056666666666667,0.45510000000000006,0.5618518518518519,0.0,-0.10675185185185188,indifferent_boundary,charge,1,0,0,0,0,0
main_l95_pv100,60,09:50-10:00,0.9977,0.45510000000000006,0.5056666666666667,0.45510000000000006,0.5618518518518519,0.0,-0.10675185185185188,indifferent_boundary,charge,1,0,0,0,0,0
main_l95_pv100,61,10:00-10:10,0.9919,0.45510000000000006,0.5056666666666667,0.45510000000000006,0.5618518518518519,0.0,-0.10675185185185188,indifferent_boundary,charge,1,0,0,0,0,0
main_l95_pv100,62,10:10-10:20,0.9588,0.45510000000000006,0.5056666666666667,0.45510000000000006,0.5618518518518519,0.0,-0.10675185185185188,indifferent_boundary,charge,1,0,0,0,0,0
main_l95_pv100,63,10:20-10:30,0.9549,0.45510000000000006,0.5056666666666667,0.45510000000000006,0.5618518518518519,0.0,-0.10675185185185188,indifferent_boundary,charge,1,0,0,0,0,0
main_l95_pv100,64,10:30-10:40,0.9839,0.45510000000000006,0.5056666666666667,0.45510000000000006,0.5618518518518519,0.0,-0.10675185185185188,indifferent_boundary,charge,1,0,0,0,0,0
main_l95_pv100,65,10:40-10:50,0.799,0.45510000000000006,0.5056666666666667,0.45510000000000006,0.5618518518518519,0.0,-0.10675185185185188,indifferent_boundary,charge,1,0,0,0,0,0
main_l95_pv100,66,10:50-11:00,0.5025,0.45510000000000006,0.5056666666666667,0.45510000000000006,0.5618518518518519,0.0,-0.10675185185185188,indifferent_boundary,charge,1,0,0,0,0,0
main_l95_pv100,67,11:00-11:10,0.4662,0.45510000000000006,0.5056666666666667,0.45510000000000006,0.5618518518518519,0.0,-0.10675185185185188,indifferent_boundary,charge,1,0,0,0,0,0
main_l95_pv100,68,11:10-11:20,0.5007,0.45510000000000006,0.5056666666666667,0.45510000000000006,0.5618518518518519,0.0,-0.10675185185185188,indifferent_boundary,charge,1,0,0,0,0,0
main_l95_pv100,69,11:20-11:30,0.4827,0.45510000000000006,0.5056666666666667,0.45510000000000006,0.5618518518518519,0.0,-0.10675185185185188,indifferent_boundary,charge,1,0,0,0,0,0
main_l95_pv100,70,11:30-11:40,0.4785,0.45510000000000006,0.5056666666666667,0.45510000000000006,0.5618518518518519,0.0,-0.10675185185185188,indifferent_boundary,charge,1,0,0,0,0,0
main_l95_pv100,71,11:40-11:50,0.4662,0.45510000000000006,0.5056666666666667,0.45510000000000006,0.5618518518518519,0.0,-0.10675185185185188,indifferent_boundary,charge,1,0,0,0,0,0
main_l95_pv100,72,11:50-12:00,0.4432,0.4432,0.5056666666666667,0.45510000000000006,0.5618518518518519,0.011900000000000077,-0.11865185185185195,charge,charge,1,0,0,0,1,0
main_l95_pv100,73,12:00-12:10,0.4411,0.4411,0.5056666666666667,0.45510000000000006,0.5618518518518519,0.014000000000000068,-0.12075185185185194,charge,charge,1,0,0,0,1,0
main_l95_pv100,74,12:10-12:20,0.4551,0.4551,0.5056666666666667,0.45510000000000006,0.5618518518518519,5.551115123125783e-17,-0.10675185185185193,indifferent_boundary,charge,1,0,0,0,0,0
main_l95_pv100,75,12:20-12:30,0.4463,0.4463,0.5056666666666667,0.45510000000000006,0.5618518518518519,0.008800000000000086,-0.11555185185185196,charge,charge,1,0,0,0,1,0
main_l95_pv100,76,12:30-12:40,0.4113,0.4113,0.5056666666666667,0.45510000000000006,0.5618518518518519,0.04380000000000006,-0.15055185185185194,charge,charge,1,0,0,0,1,0
main_l95_pv100,77,12:40-12:50,0.5682,0.45510000000000006,0.5056666666666667,0.45510000000000006,0.5618518518518519,0.0,-0.10675185185185188,indifferent_boundary,charge,1,0,0,0,0,0
main_l95_pv100,78,12:50-13:00,0.8279,0.45510000000000006,0.5056666666666667,0.45510000000000006,0.5618518518518519,0.0,-0.10675185185185188,indifferent_boundary,charge,1,0,0,0,0,0
main_l95_pv100,79,13:00-13:10,0.8636,0.45510000000000006,0.5056666666666667,0.45510000000000006,0.5618518518518519,0.0,-0.10675185185185188,indifferent_boundary,charge,1,0,0,0,0,0
main_l95_pv100,80,13:10-13:20,0.8416,0.45510000000000006,0.5056666666666667,0.45510000000000006,0.5618518518518519,0.0,-0.10675185185185188,indifferent_boundary,charge,1,0,0,0,0,0
main_l95_pv100,81,13:20-13:30,0.8618,0.45510000000000006,0.5056666666666667,0.45510000000000006,0.5618518518518519,0.0,-0.10675185185185188,indifferent_boundary,charge,1,0,0,0,0,0
main_l95_pv100,82,13:30-13:40,0.8623,0.45510000000000006,0.5056666666666667,0.45510000000000006,0.5618518518518519,0.0,-0.10675185185185188,indifferent_boundary,charge,1,0,0,0,0,0
main_l95_pv100,83,13:40-13:50,0.9026,0.45510000000000006,0.5056666666666667,0.45510000000000006,0.5618518518518519,0.0,-0.10675185185185188,indifferent_boundary,charge,1,0,0,0,0,0
main_l95_pv100,84,13:50-14:00,0.9754,0.45510000000000006,0.5056666666666667,0.45510000000000006,0.5618518518518519,0.0,-0.10675185185185188,indifferent_boundary,charge,1,0,0,0,0,0
main_l95_pv100,85,14:00-14:10,1.0002,0.45510000000000006,0.5056666666666667,0.45510000000000006,0.5618518518518519,0.0,-0.10675185185185188,indifferent_boundary,charge,1,0,0,0,0,0
main_l95_pv100,86,14:10-14:20,0.9978,0.45510000000000006,0.5056666666666667,0.45510000000000006,0.5618518518518519,0.0,-0.10675185185185188,indifferent_boundary,charge,1,0,0,0,0,0
main_l95_pv100,87,14:20-14:30,1.0271,0.45510000000000006,0.5056666666666667,0.45510000000000006,0.5618518518518519,0.0,-0.10675185185185188,indifferent_boundary,charge,1,0,0,0,0,0
main_l95_pv100,88,14:30-14:40,1.0906,0.45510000000000006,0.5056666666666667,0.45510000000000006,0.5618518518518519,0.0,-0.10675185185185188,indifferent_boundary,charge,1,0,0,1,0,0
main_l95_pv100,89,14:40-14:50,0.9376,0.8148148148148149,0.7333333333333334,0.66,0.8148148148148149,-0.15481481481481485,0.0,indifferent_boundary,discharge,0,0,0,0,0,0
main_l95_pv100,90,14:50-15:00,0.6694,0.6694,0.7333333333333334,0.66,0.8148148148148149,-0.009399999999999964,-0.14541481481481489,idle_band,idle,0,0,0,0,0,0
main_l95_pv100,91,15:00-15:10,0.66,0.66,0.7333333333333334,0.66,0.8148148148148149,0.0,-0.15481481481481485,indifferent_boundary,charge,1,0,0,1,0,0
main_l95_pv100,92,15:10-15:20,0.7217,0.7217,1.13049,1.017441,1.2561,0.29574100000000003,-0.5344,charge,idle,0,1,0,1,0,0
main_l95_pv100,93,15:20-15:30,0.7308,0.7308,1.13049,1.017441,1.2561,0.28664100000000003,-0.5253,charge,idle,0,1,0,1,0,0
main_l95_pv100,94,15:30-15:40,0.7534,0.7534,1.13049,1.017441,1.2561,0.2640410000000001,-0.5027,charge,idle,0,1,0,1,0,0
main_l95_pv100,95,15:40-15:50,0.7823,0.7823,1.13049,1.017441,1.2561,0.23514100000000004,-0.4738,charge,idle,0,1,0,1,0,0
main_l95_pv100,96,15:50-16:00,0.8055,0.8055,1.13049,1.017441,1.2561,0.21194100000000005,-0.4506,charge,idle,0,1,0,1,0,0
main_l95_pv100,97,16:00-16:10,0.8271,0.8271,1.13049,1.017441,1.2561,0.1903410000000001,-0.42900000000000005,charge,idle,0,1,0,1,0,0
main_l95_pv100,98,16:10-16:20,0.8519,0.8519,1.13049,1.017441,1.2561,0.16554100000000005,-0.4042,charge,idle,0,1,0,1,0,0
main_l95_pv100,99,16:20-16:30,0.8791,0.8791,1.13049,1.017441,1.2561,0.13834100000000005,-0.377,charge,idle,0,1,0,1,0,0
main_l95_pv100,100,16:30-16:40,0.9024,0.9024,1.13049,1.017441,1.2561,0.11504100000000006,-0.3537,charge,idle,0,1,0,1,0,0
main_l95_pv100,101,16:40-16:50,0.9163,0.9163,1.13049,1.017441,1.2561,0.10114100000000004,-0.3398,charge,idle,0,1,0,1,0,0
main_l95_pv100,102,16:50-17:00,0.9264,0.9264,1.13049,1.017441,1.2561,0.09104100000000004,-0.3297,charge,idle,0,1,0,1,0,0
main_l95_pv100,103,17:00-17:10,0.9462,0.9462,1.13049,1.017441,1.2561,0.071241,-0.30989999999999995,charge,idle,0,1,0,1,0,0
main_l95_pv100,104,17:10-17:20,0.9742,0.9742,1.13049,1.017441,1.2561,0.043241000000000085,-0.28190000000000004,charge,idle,0,1,0,1,0,0
main_l95_pv100,105,17:20-17:30,0.9862,0.9862,1.13049,1.017441,1.2561,0.031241000000000074,-0.26990000000000003,charge,idle,0,1,0,1,0,0
main_l95_pv100,106,17:30-17:40,0.976,0.976,1.13049,1.017441,1.2561,0.04144100000000006,-0.2801,charge,idle,0,1,0,1,0,0
main_l95_pv100,107,17:40-17:50,1.0742,1.0742,1.13049,1.017441,1.2561,-0.056759000000000004,-0.18189999999999995,idle_band,idle,0,0,0,1,0,0
main_l95_pv100,108,17:50-18:00,1.2313,1.2313,1.13049,1.017441,1.2561,-0.21385900000000002,-0.024799999999999933,idle_band,idle,0,0,0,1,0,0
main_l95_pv100,109,18:00-18:10,1.2561,1.2561,1.13049,1.017441,1.2561,-0.23865899999999995,0.0,indifferent_boundary,discharge,0,0,0,0,0,0
main_l95_pv100,110,18:10-18:20,1.2447,1.2447,1.13049,1.017441,1.2561,-0.22725899999999988,-0.011400000000000077,idle_band,idle,0,0,0,0,0,0
main_l95_pv100,111,18:20-18:30,1.2545,1.2545,1.13049,1.017441,1.2561,-0.2370589999999999,-0.0016000000000000458,idle_band,idle,0,0,0,0,0,0
main_l95_pv100,112,18:30-18:40,1.2522,1.2522,1.13049,1.017441,1.2561,-0.23475899999999994,-0.0039000000000000146,idle_band,idle,0,0,0,0,0,0
main_l95_pv100,113,18:40-18:50,1.2881,1.2561,1.13049,1.017441,1.2561,-0.23865899999999995,0.0,indifferent_boundary,discharge,0,0,0,0,0,0
main_l95_pv100,114,18:50-19:00,1.3466,1.2561,1.13049,1.017441,1.2561,-0.23865899999999995,0.0,indifferent_boundary,discharge,0,0,0,0,0,0
main_l95_pv100,115,19:00-19:10,1.3523,1.2561,1.13049,1.017441,1.2561,-0.23865899999999995,0.0,indifferent_boundary,discharge,0,0,0,0,0,0
main_l95_pv100,116,19:10-19:20,1.3445,1.2561,1.13049,1.017441,1.2561,-0.23865899999999995,0.0,indifferent_boundary,discharge,0,0,0,0,0,0
main_l95_pv100,117,19:20-19:30,1.3483,1.2561,1.13049,1.017441,1.2561,-0.23865899999999995,0.0,indifferent_boundary,discharge,0,0,0,0,0,0
main_l95_pv100,118,19:30-19:40,1.349,1.2561,1.13049,1.017441,1.2561,-0.23865899999999995,0.0,indifferent_boundary,discharge,0,0,0,0,0,0
main_l95_pv100,119,19:40-19:50,1.3473,1.2561,1.13049,1.017441,1.2561,-0.23865899999999995,0.0,indifferent_boundary,discharge,0,0,0,0,0,0
main_l95_pv100,120,19:50-20:00,1.3482,1.2561,1.13049,1.017441,1.2561,-0.23865899999999995,0.0,indifferent_boundary,discharge,0,0,0,0,0,0
main_l95_pv100,121,20:00-20:10,1.3513,1.2561,1.13049,1.017441,1.2561,-0.23865899999999995,0.0,indifferent_boundary,discharge,0,0,0,0,0,0
main_l95_pv100,122,20:10-20:20,1.34,1.2561,1.13049,1.017441,1.2561,-0.23865899999999995,0.0,indifferent_boundary,discharge,0,0,0,0,0,0
main_l95_pv100,123,20:20-20:30,1.3489,1.2561,1.13049,1.017441,1.2561,-0.23865899999999995,0.0,indifferent_boundary,discharge,0,0,0,0,0,0
main_l95_pv100,124,20:30-20:40,1.3952,1.2561,1.13049,1.017441,1.2561,-0.23865899999999995,0.0,indifferent_boundary,discharge,0,0,1,0,0,0
main_l95_pv100,125,20:40-20:50,1.2226,1.2226,1.13049,1.017441,1.2561,-0.20515899999999987,-0.033500000000000085,idle_band,idle,0,0,1,0,0,0
main_l95_pv100,126,20:50-21:00,0.9332,0.9332,1.13049,1.017441,1.2561,0.08424100000000001,-0.32289999999999996,charge,idle,0,1,1,0,0,0
main_l95_pv100,127,21:00-21:10,0.9068,0.9068,1.13049,1.017441,1.2561,0.11064099999999999,-0.34929999999999994,charge,idle,0,1,1,0,0,0
main_l95_pv100,128,21:10-21:20,0.9371,0.9371,1.13049,1.017441,1.2561,0.080341,-0.31899999999999995,charge,idle,0,1,1,0,0,0
main_l95_pv100,129,21:20-21:30,0.9371,0.9371,1.13049,1.017441,1.2561,0.080341,-0.31899999999999995,charge,idle,0,1,1,0,0,0
main_l95_pv100,130,21:30-21:40,0.9871,0.9871,1.13049,1.017441,1.2561,0.030341000000000062,-0.269,charge,idle,0,1,1,0,0,0
main_l95_pv100,131,21:40-21:50,0.7764,0.7764,1.13049,1.017441,1.2561,0.24104100000000006,-0.4797,charge,idle,0,1,1,0,0,0
main_l95_pv100,132,21:50-22:00,0.4209,0.4209,0.4711111111111111,0.424,0.5234567901234568,0.0030999999999999917,-0.10255679012345681,charge,charge,1,0,0,0,1,0
main_l95_pv100,133,22:00-22:10,0.3859,0.3859,0.4711111111111111,0.424,0.5234567901234568,0.03809999999999997,-0.13755679012345678,charge,charge,1,0,0,0,1,0
main_l95_pv100,134,22:10-22:20,0.4368,0.4368,0.4711111111111111,0.424,0.5234567901234568,-0.012800000000000034,-0.08665679012345678,idle_band,idle,0,0,0,0,0,0
main_l95_pv100,135,22:20-22:30,0.4198,0.4198,0.4711111111111111,0.424,0.5234567901234568,0.0041999999999999815,-0.1036567901234568,charge,charge,1,0,0,0,1,0
main_l95_pv100,136,22:30-22:40,0.4186,0.4186,0.4711111111111111,0.424,0.5234567901234568,0.00539999999999996,-0.10485679012345678,charge,charge,1,0,0,0,1,0
main_l95_pv100,137,22:40-22:50,0.4241,0.4241,0.4711111111111111,0.424,0.5234567901234568,-9.999999999998899e-05,-0.09935679012345683,idle_band,idle,0,0,0,0,0,0
main_l95_pv100,138,22:50-23:00,0.4237,0.4237,0.4711111111111111,0.424,0.5234567901234568,0.00029999999999996696,-0.09975679012345678,charge,charge,1,0,0,0,1,0
main_l95_pv100,139,23:00-23:10,0.4248,0.4248,0.4711111111111111,0.424,0.5234567901234568,-0.0008000000000000229,-0.0986567901234568,idle_band,idle,0,0,0,0,0,0
main_l95_pv100,140,23:10-23:20,0.424,0.424,0.4711111111111111,0.424,0.5234567901234568,0.0,-0.09945679012345682,indifferent_boundary,charge,1,0,0,0,0,0
main_l95_pv100,141,23:20-23:30,0.422,0.422,0.4711111111111111,0.424,0.5234567901234568,0.0020000000000000018,-0.10145679012345682,charge,charge,1,0,0,0,1,0
main_l95_pv100,142,23:30-23:40,0.424,0.424,0.4711111111111111,0.424,0.5234567901234568,0.0,-0.09945679012345682,indifferent_boundary,idle,0,0,0,0,0,0
main_l95_pv100,143,23:40-23:50,0.4271,0.4271,0.4711111111111111,0.424,0.5234567901234568,-0.0030999999999999917,-0.09635679012345683,idle_band,idle,0,0,0,0,0,0
main_l95_pv100,144,23:50-24:00,0.4276,0.4276,0.4711111111111111,0.424,0.5234567901234568,-0.003599999999999992,-0.09585679012345683,idle_band,idle,0,0,0,0,0,0
main_l95_pv105,1,00:00-00:10,0.4248,0.4248,0.4746666666666667,0.4272,0.5274074074074074,0.0024000000000000132,-0.10260740740740742,charge,charge,1,0,0,0,1,0
main_l95_pv105,2,00:10-00:20,0.4245,0.4245,0.4746666666666667,0.4272,0.5274074074074074,0.0027000000000000357,-0.10290740740740745,charge,charge,1,0,0,0,1,0
main_l95_pv105,3,00:20-00:30,0.4269,0.4269,0.4746666666666667,0.4272,0.5274074074074074,0.00030000000000002247,-0.10050740740740743,charge,charge,1,0,0,0,1,0
main_l95_pv105,4,00:30-00:40,0.4272,0.4272,0.4746666666666667,0.4272,0.5274074074074074,0.0,-0.10020740740740741,indifferent_boundary,charge,1,0,0,0,0,0
main_l95_pv105,5,00:40-00:50,0.4271,0.4271,0.4746666666666667,0.4272,0.5274074074074074,0.0001000000000000445,-0.10030740740740746,charge,charge,1,0,0,0,1,0
