scenario,t,source_excel_row,source_endpoint,interval,start_minute,end_minute,price_yuan_per_kwh,load_kw,pv_kw,load_kwh,pv_kwh,G,C,D,E,W,u
main_l95_pv100,5,6,00:50:00,00:40-00:50,40,50,0.4271,3285.885935,0.0,547.6476558333333,0.0,1380.9809891666664,833.3333333333333,0.0,9750.0,0.0,1.0
main_l95_pv100,6,7,01:00:00,00:50-01:00,50,60,0.4285,3286.848095,0.0,547.8080158333332,0.0,547.8080158333332,0.0,0.0,9750.0,0.0,-0.0
main_l95_pv100,7,8,01:10:00,01:00-01:10,60,70,0.4311,3293.8002899999997,0.0,548.9667149999999,0.0,548.9667149999999,0.0,0.0,9750.0,0.0,0.0
main_l95_pv100,8,9,01:20:00,01:10-01:20,70,80,0.4302,3294.56504,0.0,549.0941733333333,0.0,549.0941733333333,0.0,0.0,9750.0,0.0,0.0
main_l95_pv100,9,10,01:30:00,01:20-01:30,80,90,0.4279,3293.619885,0.0,548.9366474999999,0.0,882.2699808333332,333.3333333333333,0.0,10050.0,0.0,1.0
main_l95_pv100,10,11,01:40:00,01:30-01:40,90,100,0.4312,3308.3680649999997,0.0,551.3946775,0.0,551.3946775,0.0,0.0,10050.0,0.0,0.0
main_l95_pv100,11,12,01:50:00,01:40-01:50,100,110,0.4333,3320.329895,0.0,553.3883158333333,0.0,553.3883158333333,0.0,0.0,10050.0,0.0,0.0
main_l95_pv100,12,13,02:00:00,01:50-02:00,110,120,0.4311,3323.522085,0.0,553.9203474999999,0.0,553.9203474999999,0.0,0.0,10050.0,0.0,0.0
main_l95_pv100,13,14,02:10:00,02:00-02:10,120,130,0.4293,3329.9680249999997,0.0,554.9946708333332,0.0,554.9946708333332,0.0,0.0,10050.0,0.0,0.0
main_l95_pv100,14,15,02:20:00,02:10-02:20,130,140,0.4324,3337.0067649999996,0.0,556.1677941666666,0.0,556.1677941666666,0.0,0.0,10050.0,0.0,0.0
main_l95_pv100,15,16,02:30:00,02:20-02:30,140,150,0.4367,3341.025075,0.0,556.8375124999999,0.0,556.8375124999999,0.0,0.0,10050.0,0.0,0.0
main_l95_pv100,16,17,02:40:00,02:30-02:40,150,160,0.4348,3342.0283699999995,0.0,557.0047283333332,0.0,557.0047283333332,0.0,0.0,10050.0,0.0,0.0
main_l95_pv100,17,18,02:50:00,02:40-02:50,160,170,0.4335,3342.62421,0.0,557.104035,0.0,557.104035,0.0,0.0,10050.0,0.0,0.0
main_l95_pv100,18,19,03:00:00,02:50-03:00,170,180,0.4357,3345.04272,0.0,557.50712,0.0,557.50712,0.0,0.0,10050.0,0.0,0.0
main_l95_pv100,19,20,03:10:00,03:00-03:10,180,190,0.4374,3350.579795,0.0,558.4299658333333,0.0,558.4299658333333,0.0,0.0,10050.0,0.0,0.0
main_l95_pv100,20,21,03:20:00,03:10-03:20,190,200,0.4371,3360.42113,0.0,560.0701883333332,0.0,560.0701883333332,0.0,0.0,10050.0,0.0,0.0
main_l95_pv100,21,22,03:30:00,03:20-03:30,200,210,0.4356,3367.63676,0.0,561.2727933333333,0.0,561.2727933333333,0.0,0.0,10050.0,0.0,0.0
main_l95_pv100,22,23,03:40:00,03:30-03:40,210,220,0.4353,3364.2147649999997,0.0,560.7024608333332,0.0,560.7024608333332,0.0,0.0,10050.0,0.0,0.0
main_l95_pv100,23,24,03:50:00,03:40-03:50,220,230,0.436,3369.0777199999998,0.0,561.5129533333333,0.0,561.5129533333333,0.0,0.0,10050.0,0.0,0.0
main_l95_pv100,24,25,04:00:00,03:50-04:00,230,240,0.4378,3382.19665,0.0,563.6994416666665,0.0,563.6994416666665,0.0,0.0,10050.0,0.0,0.0
main_l95_pv100,25,26,04:10:00,04:00-04:10,240,250,0.4401,3383.8601949999997,0.0,563.9766991666667,0.0,563.9766991666667,0.0,0.0,10050.0,0.0,0.0
main_l95_pv100,26,27,04:20:00,04:10-04:20,250,260,0.4389,3378.882385,0.0,563.1470641666666,0.0,563.1470641666666,0.0,0.0,10050.0,0.0,0.0
main_l95_pv100,27,28,04:30:00,04:20-04:30,260,270,0.4364,3382.02584,0.0,563.6709733333332,0.0,563.6709733333332,0.0,0.0,10050.0,0.0,0.0
main_l95_pv100,28,29,04:40:00,04:30-04:40,270,280,0.4393,3401.6213,0.5994,566.9368833333333,0.0999,566.8369833333333,0.0,0.0,10050.0,0.0,0.0
main_l95_pv100,29,30,04:50:00,04:40-04:50,280,290,0.4422,3407.5702,0.2345,567.9283666666666,0.03908333333333333,567.8892833333333,0.0,0.0,10050.0,0.0,0.0
main_l95_pv100,30,31,05:00:00,04:50-05:00,290,300,0.4395,3392.700325,0.2885,565.4500541666665,0.048083333333333325,565.4019708333332,0.0,0.0,10050.0,0.0,0.0
main_l95_pv100,31,32,05:10:00,05:00-05:10,300,310,0.4333,3384.201245,18.6781,564.0335408333333,3.1130166666666668,560.9205241666666,0.0,0.0,10050.0,0.0,0.0
main_l95_pv100,32,33,05:20:00,05:10-05:20,310,320,0.4439,3411.811855,54.4698,568.6353091666666,9.078299999999999,559.5570091666666,0.0,0.0,10050.0,0.0,0.0
main_l95_pv100,33,34,05:30:00,05:20-05:30,320,330,0.4301,3400.7192749999995,108.9718,566.7865458333332,18.161966666666665,548.6245791666665,0.0,0.0,10050.0,0.0,0.0
main_l95_pv100,34,35,05:40:00,05:30-05:40,330,340,0.3713,3311.81305,184.1603,551.9688416666665,30.693383333333333,1354.6087916666665,833.3333333333333,0.0,10800.0,0.0,1.0
main_l95_pv100,35,36,05:50:00,05:40-05:50,340,350,0.5708,3632.70443,277.0582,605.4507383333332,46.17636666666667,0.0,0.0,559.2743716666665,10178.584031481481,0.0,0.0
main_l95_pv100,36,37,06:00:00,05:50-06:00,350,360,0.9099,4178.169064999999,388.5494,696.3615108333332,64.75823333333332,0.0,0.0,631.6032774999999,9476.802612037038,0.0,0.0
main_l95_pv100,37,38,06:10:00,06:00-06:10,360,370,0.9368,4231.311685,521.2803,705.2186141666666,86.88005,0.0,0.0,618.3385641666666,8789.759762962964,0.0,0.0
main_l95_pv100,38,39,06:20:00,06:10-06:20,370,380,0.8758,4153.202305,672.7677,692.2003841666666,112.12795,0.0,0.0,580.0724341666667,8145.234836111112,0.0,0.0
main_l95_pv100,39,40,06:30:00,06:20-06:30,380,390,0.8759,4173.3053500000005,844.2261,695.5508916666668,140.70434999999998,0.0,0.0,554.8465416666668,7528.738678703704,0.0,0.0
main_l95_pv100,40,41,06:40:00,06:30-06:40,390,400,0.8601,4165.365819999999,1039.6744,694.2276366666665,173.27906666666667,0.0,0.0,520.9485699999998,6949.906934259259,0.0,0.0
main_l95_pv100,41,42,06:50:00,06:40-06:50,400,410,0.8442,4213.036915,1259.3375,702.1728191666666,209.88958333333335,0.0,0.0,492.28323583333326,6402.925561111111,0.0,0.0
main_l95_pv100,42,43,07:00:00,06:50-07:00,410,420,0.8334,4297.283295,1508.6318,716.2138825,251.43863333333334,0.0,0.0,464.77524916666664,5886.508617592593,0.0,0.0
main_l95_pv100,43,44,07:10:00,07:00-07:10,420,430,0.8092,4297.868495,1791.4107,716.3114158333333,298.56845,0.0,0.0,417.7429658333333,5422.349766666666,0.0,0.0
main_l95_pv100,44,45,07:20:00,07:10-07:20,430,440,0.7972,4318.5923649999995,2085.4865,719.7653941666666,347.5810833333333,0.0,0.0,372.1843108333333,5008.811643518518,0.0,0.0
main_l95_pv100,45,46,07:30:00,07:20-07:30,440,450,0.7644,4297.07971,2381.2611,716.1799516666665,396.87685,0.0,0.0,319.3031016666665,4654.030419444444,0.0,0.0
main_l95_pv100,46,47,07:40:00,07:30-07:40,450,460,0.6899,4164.18877,2683.1752,694.0314616666667,447.1958666666667,0.0,0.0,246.835595,4379.768647222222,0.0,0.0
main_l95_pv100,47,48,07:50:00,07:40-07:50,460,470,0.86,4664.936905,2986.3552,777.4894841666666,497.72586666666666,0.0,0.0,279.7636174999999,4068.9201833333336,0.0,0.0
main_l95_pv100,48,49,08:00:00,07:50-08:00,470,480,1.1617,5509.746064999999,3289.204,918.2910108333332,548.2006666666666,0.0,0.0,370.09034416666657,3657.7086898148154,0.0,0.0
main_l95_pv100,49,50,08:10:00,08:00-08:10,480,490,1.1683,5590.584699999999,3593.3613,931.7641166666666,598.89355,0.0,0.0,332.8705666666666,3287.8525046296304,0.0,0.0
main_l95_pv100,50,51,08:20:00,08:10-08:20,490,500,1.0956,5460.667734999999,3890.7332,910.1112891666666,648.4555333333333,0.0,0.0,261.6557558333333,2997.123887037038,0.0,0.0
main_l95_pv100,51,52,08:30:00,08:20-08:30,500,510,1.0849,5480.605195,4181.3417,913.4341991666666,696.8902833333333,0.0,0.0,216.54391583333336,2756.519536111112,0.0,0.0
main_l95_pv100,52,53,08:40:00,08:30-08:40,510,520,1.061,5466.499975,4471.7657,911.0833291666667,745.2942833333333,0.0,0.0,165.78904583333338,2572.309485185186,0.0,0.0
main_l95_pv100,53,54,08:50:00,08:40-08:50,520,530,1.043,5532.971665,4752.8272,922.1619441666666,792.1378666666666,0.0,0.0,130.02407749999998,2427.838287962964,0.0,0.0
main_l95_pv100,54,55,09:00:00,08:50-09:00,530,540,1.036,5656.547095,5021.9074,942.7578491666667,836.9845666666666,0.0,0.0,105.77328250000005,2310.3124185185193,0.0,0.0
main_l95_pv100,55,56,09:10:00,09:00-09:10,540,550,1.0147,5661.02112,5285.4126,943.50352,880.9020999999999,0.0,0.0,62.601420000000076,2240.755285185186,0.0,0.0
main_l95_pv100,56,57,09:20:00,09:10-09:20,550,560,0.9922,5633.07763,5543.1742,938.8462716666667,923.8623666666667,0.0,0.0,14.983904999999936,2224.106501851853,0.0,0.0
main_l95_pv100,57,58,09:30:00,09:20-09:30,560,570,0.97,5627.5936599999995,5788.4093,937.9322766666666,964.7348833333333,0.0,26.802606666666748,0.0,2248.228847851853,0.0,1.0
main_l95_pv100,58,59,09:40:00,09:30-09:40,570,580,0.9422,5612.2067,6012.1304,935.3677833333333,1002.0217333333333,0.0,66.65395000000001,0.0,2308.217402851853,0.0,1.0
main_l95_pv100,59,60,09:50:00,09:40-09:50,580,590,0.9569,5604.169889999999,6216.1528,934.0283149999999,1036.0254666666665,0.0,101.99715166666658,0.0,2400.014839351853,0.0,1.0
main_l95_pv100,60,61,10:00:00,09:50-10:00,590,600,0.9977,5607.10862,6409.5941,934.5181033333333,1068.2656833333333,0.0,133.74757999999997,0.0,2520.387661351853,0.0,1.0
main_l95_pv100,61,62,10:10,10:00-10:10,600,610,0.9919,5602.605334999999,6599.3808,933.7675558333332,1099.8968,0.0,166.1292441666668,0.0,2669.903981101853,0.0,1.0
main_l95_pv100,62,63,10:20,10:10-10:20,610,620,0.9588,5592.41896,6766.7204,932.0698266666666,1127.7867333333334,0.0,195.71690666666677,0.0,2846.0491971018555,0.0,1.0
main_l95_pv100,63,64,10:30,10:20-10:30,620,630,0.9549,5579.797259999999,6914.5923,929.9662099999999,1152.43205,0.0,222.46583999999996,0.0,3046.2684531018554,0.0,1.0
main_l95_pv100,64,65,10:40,10:30-10:40,630,640,0.9839,5565.129260000001,7064.2053,927.5215433333333,1177.36755,0.0,249.84600666666665,0.0,3271.1298591018553,0.0,1.0
main_l95_pv100,65,66,10:50,10:40-10:50,640,650,0.799,5552.74506,7197.4315,925.45751,1199.5719166666665,0.0,274.1144066666666,0.0,3517.832825101855,0.0,1.0
main_l95_pv100,66,67,11:00,10:50-11:00,650,660,0.5025,5547.105764999999,7303.1142,924.5176274999999,1217.1857,0.0,292.6680725000001,0.0,3781.2340903518552,0.0,1.0
main_l95_pv100,67,68,11:10,11:00-11:10,660,670,0.4662,5546.774785,7387.6848,924.4624641666666,1231.2808,0.0,306.81833583333344,0.0,4057.3705926018556,0.0,1.0
main_l95_pv100,68,69,11:20,11:10-11:20,670,680,0.5007,5532.265909999999,7459.227,922.0443183333332,1243.2044999999998,0.0,321.16018166666663,0.0,4346.414756101855,0.0,1.0
main_l95_pv100,69,70,11:30,11:20-11:30,680,690,0.4827,5524.05354,7520.7191,920.6755899999999,1253.4531833333333,0.0,332.77759333333336,0.0,4645.9145901018555,0.0,1.0
main_l95_pv100,70,71,11:40,11:30-11:40,690,700,0.4785,5540.775344999999,7568.2039,923.4625574999999,1261.3673166666667,0.0,337.90475916666685,0.0,4950.0288733518555,0.0,1.0
main_l95_pv100,71,72,11:50,11:40-11:50,700,710,0.4662,5427.25595,7592.1539,904.5426583333332,1265.3589833333333,0.0,360.8163250000001,0.0,5274.763565851856,0.0,1.0
main_l95_pv100,72,73,12:00,11:50-12:00,710,720,0.4432,5243.487665,7601.0433,873.9146108333332,1266.84055,440.40739416666656,833.3333333333333,0.0,6024.763565851856,0.0,1.0
main_l95_pv100,73,74,12:10,12:00-12:10,720,730,0.4411,5220.051164999999,7612.316,870.0085274999999,1268.7193333333332,434.62252749999993,833.3333333333333,0.0,6774.763565851856,0.0,1.0
main_l95_pv100,74,75,12:20,12:10-12:20,730,740,0.4551,5238.72978,7602.6524,873.1216299999999,1267.1087333333332,26.539081831272085,420.52618516460547,0.0,7153.2371325,0.0,1.0
main_l95_pv100,75,76,12:30,12:20-12:30,740,750,0.4463,5211.537549999999,7554.1872,868.5895916666666,1259.0312,442.89172499999995,833.3333333333333,0.0,7903.2371325,0.0,1.0
main_l95_pv100,76,77,12:40,12:30-12:40,750,760,0.4113,5189.244659999999,7472.7384,864.8741099999999,1245.4564,452.7510433333331,833.3333333333333,0.0,8653.2371325,0.0,1.0
main_l95_pv100,77,78,12:50,12:40-12:50,760,770,0.5682,5287.80127,7393.4172,881.3002116666667,1232.2361999999998,0.0,350.93598833333317,0.0,8969.079522,0.0,1.0
main_l95_pv100,78,79,13:00,12:50-13:00,770,780,0.8279,5439.467059999999,7312.7979,906.5778433333331,1218.79965,0.0,312.2218066666668,0.0,9250.079148,0.0,1.0
main_l95_pv100,79,80,13:10,13:00-13:10,780,790,0.8636,5452.520915,7194.541,908.7534858333333,1199.0901666666666,0.0,290.3366808333333,0.0,9511.382160750001,0.0,1.0
main_l95_pv100,80,81,13:20,13:10-13:20,790,800,0.8416,5428.94942,7053.1371,904.8249033333333,1175.5228499999998,0.0,270.69794666666655,0.0,9755.01031275,0.0,1.0
main_l95_pv100,81,82,13:30,13:20-13:30,800,810,0.8618,5431.957974999999,6910.4064,905.3263291666666,1151.7343999999998,0.0,246.40807083333323,0.0,9976.7775765,0.0,1.0
main_l95_pv100,82,83,13:40,13:30-13:40,810,820,0.8623,5422.83617,6772.4075,903.8060283333332,1128.7345833333334,0.0,224.9285550000002,0.0,10179.213276,0.0,1.0
main_l95_pv100,83,84,13:50,13:40-13:50,820,830,0.9026,5412.07229,6607.36,902.0120483333333,1101.2266666666665,0.0,199.2146183333332,0.0,10358.5064325,0.0,1.0
main_l95_pv100,84,85,14:00,13:50-14:00,830,840,0.9754,5407.683385,6412.5085,901.2805641666666,1068.7514166666665,0.0,167.47085249999986,0.0,10509.23019975,0.0,1.0
main_l95_pv100,85,86,14:10,14:00-14:10,840,850,1.0002,5402.772645,6214.0158,900.4621074999999,1035.6693,0.0,135.20719250000013,0.0,10630.916673,0.0,1.0
main_l95_pv100,86,87,14:20,14:10-14:20,850,860,0.9978,5395.0139,6000.7112,899.1689833333334,1000.1185333333333,0.0,100.94954999999993,0.0,10721.771268,0.0,1.0
main_l95_pv100,87,88,14:30,14:20-14:30,860,870,1.0271,5385.978259999999,5766.9816,897.6630433333331,961.1636,0.0,63.50055666666685,0.0,10778.921769,0.0,1.0
main_l95_pv100,88,89,14:40,14:30-14:40,870,880,1.0906,5380.98506,5521.5066,896.8308433333333,920.2511,0.0,23.42025666666666,0.0,10800.0,0.0,1.0
main_l95_pv100,89,90,14:50,14:40-14:50,880,890,0.9376,5389.066045,5268.781,898.1776741666666,878.1301666666666,0.0,0.0,20.04750750000005,10777.724991666666,0.0,0.0
main_l95_pv100,90,91,15:00,14:50-15:00,890,900,0.6694,5398.14168,5009.7152,899.6902799999999,834.9525333333332,64.73774666666668,0.0,0.0,10777.724991666666,0.0,0.0
main_l95_pv100,91,92,15:10,15:00-15:10,900,910,0.66,5385.568525,4743.4484,897.5947541666667,790.5747333333334,131.7700300925933,24.75000925925997,0.0,10800.0,0.0,1.0
main_l95_pv100,92,93,15:20,15:10-15:20,910,920,0.7217,5373.546845,4471.224,895.5911408333333,745.204,150.38714083333332,0.0,0.0,10800.0,0.0,0.0
main_l95_pv100,93,94,15:30,15:20-15:30,920,930,0.7308,5374.232365,4188.2025,895.7053941666666,698.03375,197.6716441666665,0.0,0.0,10800.0,0.0,0.0
main_l95_pv100,94,95,15:40,15:30-15:40,930,940,0.7534,5379.47076,3889.3931,896.57846,648.2321833333333,248.34627666666665,0.0,0.0,10800.0,0.0,0.0
main_l95_pv100,95,96,15:50,15:40-15:50,940,950,0.7823,5385.79662,3594.5946,897.63277,599.0990999999999,298.53367000000014,0.0,0.0,10800.0,0.0,0.0
main_l95_pv100,96,97,16:00,15:50-16:00,950,960,0.8055,5389.802865,3303.8878,898.3004774999999,550.6479666666667,347.6525108333333,0.0,0.0,10800.0,0.0,0.0
main_l95_pv100,97,98,16:10,16:00-16:10,960,970,0.8271,5387.4638700000005,2998.4247,897.910645,499.73744999999997,398.1731950000001,0.0,-0.0,10800.0,0.0,0.0
main_l95_pv100,98,99,16:20,16:10-16:20,970,980,0.8519,5378.51297,2687.4131,896.4188283333333,447.90218333333337,448.5166449999999,0.0,0.0,10800.0,0.0,0.0
main_l95_pv100,99,100,16:30,16:20-16:30,980,990,0.8791,5382.59759,2383.1779,897.0995983333333,397.1963166666667,499.90328166666666,0.0,-0.0,10800.0,0.0,0.0
main_l95_pv100,100,101,16:40,16:30-16:40,990,1000,0.9024,5404.58534,2089.1246,900.7642233333332,348.18743333333333,552.5767899999998,0.0,-0.0,10800.0,0.0,0.0
main_l95_pv100,101,102,16:50,16:40-16:50,1000,1010,0.9163,5323.47833,1791.0829,887.2463883333332,298.5138166666667,588.7325716666666,0.0,-0.0,10800.0,0.0,0.0
main_l95_pv100,102,103,17:00,16:50-17:00,1010,1020,0.9264,5193.3767800000005,1501.7283,865.5627966666666,250.28805,615.2747466666666,-0.0,0.0,10800.0,0.0,0.0
main_l95_pv100,103,104,17:10,17:00-17:10,1020,1030,0.9462,5194.024205,1255.1723,865.6707008333333,209.19538333333333,656.4753175,0.0,0.0,10800.0,0.0,0.0
main_l95_pv100,104,105,17:20,17:10-17:20,1030,1040,0.9742,5191.49065,1036.3323,865.2484416666666,172.72205,692.5263916666667,0.0,0.0,10800.0,0.0,0.0
main_l95_pv100,105,106,17:30,17:20-17:30,1040,1050,0.9862,5217.82351,836.7775,869.6372516666667,139.46291666666667,730.1743349999999,0.0,0.0,10800.0,0.0,0.0
main_l95_pv100,106,107,17:40,17:30-17:40,1050,1060,0.976,5340.64426,665.2313,890.1073766666667,110.87188333333333,779.2354933333334,0.0,0.0,10800.0,0.0,-0.0
main_l95_pv100,107,108,17:50,17:40-17:50,1060,1070,1.0742,4836.65197,516.6758,806.1086616666665,86.11263333333332,719.9960283333332,0.0,0.0,10800.0,0.0,0.0
main_l95_pv100,108,109,18:00,17:50-18:00,1070,1080,1.2313,3998.14036,386.6731,666.3567266666666,64.44551666666666,601.91121,0.0,0.0,10800.0,0.0,0.0
main_l95_pv100,109,110,18:10,18:00-18:10,1080,1090,1.2561,3916.6230449999994,275.7933,652.7705074999999,45.96554999999999,70.83638250000126,0.0,535.9685749999986,10204.479361111113,0.0,0.0
main_l95_pv100,110,111,18:20,18:10-18:20,1090,1100,1.2447,4043.13901,182.9526,673.8565016666666,30.492099999999997,643.3644016666666,0.0,0.0,10204.479361111113,0.0,0.0
main_l95_pv100,111,112,18:30,18:20-18:30,1100,1110,1.2545,4014.65478,108.3414,669.1091299999999,18.0569,651.0522299999999,0.0,0.0,10204.479361111113,0.0,0.0
main_l95_pv100,112,113,18:40,18:30-18:40,1110,1120,1.2522,4021.6714799999995,54.3121,670.2785799999999,9.052016666666667,661.2265633333333,0.0,0.0,10204.479361111113,0.0,0.0
main_l95_pv100,113,114,18:50,18:40-18:50,1120,1130,1.2881,4034.1393749999993,18.6569,672.3565624999999,3.1094833333333334,0.0,0.0,669.2470791666666,9460.871495370371,0.0,0.0
main_l95_pv100,114,115,19:00,18:50-19:00,1130,1140,1.3466,4027.220525,0.2753,671.2034208333332,0.04588333333333333,0.0,0.0,671.1575374999999,8715.140898148149,0.0,0.0
main_l95_pv100,115,116,19:10,19:00-19:10,1140,1150,1.3523,4032.4349799999995,0.2296,672.0724966666666,0.038266666666666664,0.0,0.0,672.0342299999999,7968.436198148149,0.0,0.0
main_l95_pv100,116,117,19:20,19:10-19:20,1150,1160,1.3445,4039.322765,0.6007,673.2204608333333,0.10011666666666666,0.0,0.0,673.1203441666667,7220.52470462963,0.0,0.0
main_l95_pv100,117,118,19:30,19:20-19:30,1160,1170,1.3483,4043.847235,0.0,673.9745391666665,0.0,0.0,0.0,673.9745391666665,6471.664105555556,0.0,0.0
main_l95_pv100,118,119,19:40,19:30-19:40,1170,1180,1.349,4054.0249649999996,0.0,675.6708275,0.0,0.0,0.0,675.6708275,5720.918741666666,0.0,0.0
main_l95_pv100,119,120,19:50,19:40-19:50,1180,1190,1.3473,4056.47625,0.0,676.079375,0.0,0.0,0.0,676.079375,4969.719436111111,0.0,0.0
main_l95_pv100,120,121,20:00,19:50-20:00,1190,1200,1.3482,4055.2366899999993,0.0,675.8727816666665,0.0,0.0,0.0,675.8727816666665,4218.7496787037035,0.0,0.0
main_l95_pv100,121,122,20:10,20:00-20:10,1200,1210,1.3513,4068.113275,0.0,678.0188791666666,0.0,0.0,0.0,678.0188791666666,3465.3953685185184,0.0,0.0
main_l95_pv100,122,123,20:20,20:10-20:20,1210,1220,1.34,4077.1196549999995,0.0,679.5199425,0.0,0.0,0.0,679.5199425,2710.373210185185,0.0,0.0
main_l95_pv100,123,124,20:30,20:20-20:30,1220,1230,1.3489,4076.793045,0.0,679.4655075,0.0,0.0,0.0,679.4655075,1955.4115351851851,0.0,0.0
main_l95_pv100,124,125,20:40,20:30-20:40,1230,1240,1.3952,4079.2222899999997,0.0,679.8703816666666,0.0,0.0,0.0,679.8703816666666,1200.0,0.0,0.0
main_l95_pv100,125,126,20:50,20:40-20:50,1240,1250,1.2226,4080.452825,0.0,680.0754708333332,0.0,680.0754708333332,0.0,0.0,1200.0,0.0,0.0
main_l95_pv100,126,127,21:00,20:50-21:00,1250,1260,0.9332,4086.929165,0.0,681.1548608333334,0.0,681.1548608333334,0.0,0.0,1200.0,0.0,0.0
main_l95_pv100,127,128,21:10,21:00-21:10,1260,1270,0.9068,4104.91371,0.0,684.152285,0.0,684.152285,-0.0,0.0,1200.0,0.0,0.0
main_l95_pv100,128,129,21:20,21:10-21:20,1270,1280,0.9371,4087.21274,0.0,681.2021233333332,0.0,681.2021233333332,0.0,0.0,1200.0,0.0,0.0
main_l95_pv100,129,130,21:30,21:20-21:30,1280,1290,0.9371,4106.54201,0.0,684.4236683333334,0.0,684.4236683333334,0.0,0.0,1200.0,0.0,0.0
main_l95_pv100,130,131,21:40,21:30-21:40,1290,1300,0.9871,4207.367885,0.0,701.2279808333332,0.0,701.2279808333332,0.0,0.0,1200.0,0.0,0.0
main_l95_pv100,131,132,21:50,21:40-21:50,1300,1310,0.7764,3828.6533299999996,0.0,638.1088883333332,0.0,638.1088883333332,0.0,-0.0,1200.0,0.0,0.0
main_l95_pv100,132,133,22:00,21:50-22:00,1310,1320,0.4209,3194.604805,0.0,532.4341341666666,0.0,1365.7674674999998,833.3333333333333,0.0,1950.0,0.0,1.0
main_l95_pv100,133,134,22:10,22:00-22:10,1320,1330,0.3859,3143.92373,0.0,523.9872883333333,0.0,1357.3206216666665,833.3333333333333,0.0,2700.0,0.0,1.0
main_l95_pv100,134,135,22:20,22:10-22:20,1330,1340,0.4368,3242.3084849999996,0.0,540.3847474999999,0.0,540.3847474999999,0.0,0.0,2700.0,0.0,0.0
main_l95_pv100,135,136,22:30,22:20-22:30,1340,1350,0.4198,3212.834735,0.0,535.4724558333334,0.0,1368.8057891666667,833.3333333333333,0.0,3450.0,0.0,1.0
main_l95_pv100,136,137,22:40,22:30-22:40,1350,1360,0.4186,3217.23124,0.0,536.2052066666666,0.0,1369.53854,833.3333333333333,0.0,4200.0,0.0,1.0
main_l95_pv100,137,138,22:50,22:40-22:50,1360,1370,0.4241,3230.46037,0.0,538.4100616666665,0.0,538.4100616666665,0.0,0.0,4200.0,0.0,0.0
main_l95_pv100,138,139,23:00,22:50-23:00,1370,1380,0.4237,3229.2804699999997,0.0,538.2134116666666,0.0,1371.5467449999999,833.3333333333333,0.0,4950.0,0.0,1.0
main_l95_pv100,139,140,23:10,23:00-23:10,1380,1390,0.4248,3236.631855,0.0,539.4386425,0.0,539.4386425,0.0,0.0,4950.0,0.0,0.0
main_l95_pv100,140,141,23:20,23:10-23:20,1390,1400,0.424,3245.3442099999997,0.0,540.8907016666666,0.0,874.224035,333.3333333333333,0.0,5250.0,0.0,1.0
main_l95_pv100,141,142,23:30,23:20-23:30,1400,1410,0.422,3250.882045,0.0,541.8136741666666,0.0,1375.1470074999997,833.3333333333333,0.0,6000.0,0.0,1.0
main_l95_pv100,142,143,23:40,23:30-23:40,1410,1420,0.424,3258.207685,0.0,543.0346141666666,0.0,543.0346141666666,0.0,0.0,6000.0,0.0,0.0
