issue,target,horizon_hours,forecast_kw,date,issue_hour,actual_kw,error_kw,old_forecast_kw,old_abs_error,new_abs_error
2025-02-11 12:00:00,2025-02-11 18:00:00,6,0,2025-02-11,12,0,0,0,0,0
2025-02-11 18:00:00,2025-02-11 19:00:00,1,0,2025-02-11,18,0,0,0,0,0
2025-02-11 18:00:00,2025-02-11 20:00:00,2,0,2025-02-11,18,0,0,0,0,0
2025-02-11 18:00:00,2025-02-11 21:00:00,3,0,2025-02-11,18,0,0,0,0,0
2025-02-11 18:00:00,2025-02-11 22:00:00,4,0,2025-02-11,18,0,0,0,0,0
2025-02-11 18:00:00,2025-02-11 23:00:00,5,0,2025-02-11,18,0,0,0,0,0
2025-02-11 18:00:00,2025-02-12 00:00:00,6,0,2025-02-11,18,0,0,0,0,0
2025-02-12 06:00:00,2025-02-12 07:00:00,1,573.49850000000004,2025-02-12,6,573.03750000000002,0.46100000000001273,518.69010000000003,54.347399999999993,0.46100000000001273
2025-02-12 06:00:00,2025-02-12 08:00:00,2,2375.9663,2025-02-12,6,2346.8625000000002,29.103799999999865,2097.6835999999998,249.17890000000034,29.103799999999865
2025-02-12 06:00:00,2025-02-12 09:00:00,3,4547.7560000000003,2025-02-12,6,4400.9624999999996,146.79350000000068,4158.8206,242.14189999999962,146.79350000000068
2025-02-12 06:00:00,2025-02-12 10:00:00,4,5970.5911999999998,2025-02-12,6,5787.3374999999996,183.25370000000021,5320.5713999999998,466.76609999999982,183.25370000000021
2025-02-12 06:00:00,2025-02-12 11:00:00,5,6888.2021999999997,2025-02-12,6,6562.0874999999996,326.11470000000008,6017.3815000000004,544.70599999999922,326.11470000000008
2025-02-12 06:00:00,2025-02-12 12:00:00,6,7673.3732,2025-02-12,6,7301.0249999999996,372.34820000000036,6967.2691000000004,333.7558999999992,372.34820000000036
2025-02-12 12:00:00,2025-02-12 13:00:00,1,6802.8008,2025-02-12,12,6846.1875,-43.386700000000019,6863.0643,16.876800000000003,43.386700000000019
2025-02-12 12:00:00,2025-02-12 14:00:00,2,5563.6450000000004,2025-02-12,12,5596.6125000000002,-32.967499999999745,5380.8213999999998,215.79110000000037,32.967499999999745
2025-02-12 12:00:00,2025-02-12 15:00:00,3,4258.1977999999999,2025-02-12,12,4285.5375000000004,-27.339700000000448,4372.5699999999997,87.032499999999345,27.339700000000448
2025-02-12 12:00:00,2025-02-12 16:00:00,4,2358.1408999999999,2025-02-12,12,2287.0500000000002,71.090899999999692,2363.3559,76.305899999999838,71.090899999999692
2025-02-12 12:00:00,2025-02-12 17:00:00,5,618.65459999999996,2025-02-12,12,592.91250000000002,25.742099999999937,623.87929999999994,30.966799999999921,25.742099999999937
2025-02-12 12:00:00,2025-02-12 18:00:00,6,0,2025-02-12,12,0,0,0,0,0
2025-02-12 18:00:00,2025-02-12 19:00:00,1,0,2025-02-12,18,0,0,0,0,0
2025-02-12 18:00:00,2025-02-12 20:00:00,2,0,2025-02-12,18,0,0,0,0,0
2025-02-12 18:00:00,2025-02-12 21:00:00,3,0,2025-02-12,18,0,0,0,0,0
2025-02-12 18:00:00,2025-02-12 22:00:00,4,0,2025-02-12,18,0,0,0,0,0
2025-02-12 18:00:00,2025-02-12 23:00:00,5,0,2025-02-12,18,0,0,0,0,0
2025-02-12 18:00:00,2025-02-13 00:00:00,6,0,2025-02-12,18,0,0,0,0,0
2025-02-13 06:00:00,2025-02-13 07:00:00,1,618.06439999999998,2025-02-13,6,617.58749999999998,0.47690000000000055,590.07479999999998,27.512699999999995,0.47690000000000055
2025-02-13 06:00:00,2025-02-13 08:00:00,2,2351.6828999999998,2025-02-13,6,2324.8874999999998,26.795399999999972,2212.3663999999999,112.52109999999993,26.795399999999972
2025-02-13 06:00:00,2025-02-13 09:00:00,3,4736.6940000000004,2025-02-13,6,4659.8625000000002,76.831500000000233,4360.7070999999996,299.15540000000055,76.831500000000233
2025-02-13 06:00:00,2025-02-13 10:00:00,4,6779.3163000000004,2025-02-13,6,6619.8374999999996,159.47880000000077,6070.8836000000001,548.95389999999952,159.47880000000077
2025-02-13 06:00:00,2025-02-13 11:00:00,5,7590.9654,2025-02-13,6,7575.2250000000004,15.740399999999681,6747.0221000000001,828.20290000000023,15.740399999999681
2025-02-13 06:00:00,2025-02-13 12:00:00,6,7753.9134000000004,2025-02-13,6,7444.3125,309.60090000000037,7012.7353999999996,431.57710000000043,309.60090000000037
2025-02-13 12:00:00,2025-02-13 13:00:00,1,6708.1974,2025-02-13,12,6777.5625,-69.365099999999984,7175.0401000000002,397.47760000000017,69.365099999999984
2025-02-13 12:00:00,2025-02-13 14:00:00,2,5763.9393,2025-02-13,12,5880.7124999999996,-116.77319999999963,6260.9103999999998,380.19790000000012,116.77319999999963
2025-02-13 12:00:00,2025-02-13 15:00:00,3,4676.9915000000001,2025-02-13,12,4790.25,-113.25849999999991,4790.2869000000001,0.036900000000059663,113.25849999999991
2025-02-13 12:00:00,2025-02-13 16:00:00,4,2645.4992000000002,2025-02-13,12,2747.3625000000002,-101.86329999999998,2851.3669,104.00439999999981,101.86329999999998
2025-02-13 12:00:00,2025-02-13 17:00:00,5,686.23680000000002,2025-02-13,12,695.8125,-9.5756999999999834,757.60540000000003,61.792900000000031,9.5756999999999834
2025-02-13 12:00:00,2025-02-13 18:00:00,6,0,2025-02-13,12,0,0,0,0,0
2025-02-13 18:00:00,2025-02-13 19:00:00,1,0,2025-02-13,18,0,0,0,0,0
2025-02-13 18:00:00,2025-02-13 20:00:00,2,0,2025-02-13,18,0,0,0,0,0
2025-02-13 18:00:00,2025-02-13 21:00:00,3,0,2025-02-13,18,0,0,0,0,0
2025-02-13 18:00:00,2025-02-13 22:00:00,4,0,2025-02-13,18,0,0,0,0,0
2025-02-13 18:00:00,2025-02-13 23:00:00,5,0,2025-02-13,18,0,0,0,0,0
2025-02-13 18:00:00,2025-02-14 00:00:00,6,0,2025-02-13,18,0,0,0,0,0
2025-02-14 06:00:00,2025-02-14 07:00:00,1,617.06769999999995,2025-02-14,6,614.10000000000002,2.9676999999999225,536.43619999999999,77.663800000000037,2.9676999999999225
2025-02-14 06:00:00,2025-02-14 08:00:00,2,2584.7586000000001,2025-02-14,6,2585.2874999999999,-0.52889999999979409,2284.0351000000001,301.25239999999985,0.52889999999979409
2025-02-14 06:00:00,2025-02-14 09:00:00,3,4453.6585999999998,2025-02-14,6,4453.0874999999996,0.57110000000011496,3921.6518999999998,531.43559999999979,0.57110000000011496
2025-02-14 06:00:00,2025-02-14 10:00:00,4,5544.3199000000004,2025-02-14,6,5537.3625000000002,6.9574000000002343,4801.0387000000001,736.32380000000012,6.9574000000002343
2025-02-14 06:00:00,2025-02-14 11:00:00,5,6265.5391,2025-02-14,6,6202.4250000000002,63.11409999999978,5400.9958999999999,801.42910000000029,63.11409999999978
2025-02-14 06:00:00,2025-02-14 12:00:00,6,6409.4305000000004,2025-02-14,6,6608.0249999999996,-198.59449999999924,6259.7736000000004,348.25139999999919,198.59449999999924
2025-02-14 12:00:00,2025-02-14 13:00:00,1,6809.3607000000002,2025-02-14,12,6916.1625000000004,-106.80180000000018,6697.3431,218.81940000000031,106.80180000000018
2025-02-14 12:00:00,2025-02-14 14:00:00,2,5942.3910999999998,2025-02-14,12,6086.6999999999998,-144.30889999999999,5999.5474000000004,87.152599999999438,144.30889999999999
2025-02-14 12:00:00,2025-02-14 15:00:00,3,4417.6692000000003,2025-02-14,12,4565.9624999999996,-148.29329999999936,4542.6998000000003,23.262699999999313,148.29329999999936
2025-02-14 12:00:00,2025-02-14 16:00:00,4,2284.5702999999999,2025-02-14,12,2445.75,-161.17970000000014,2220.3905,225.35950000000003,161.17970000000014
2025-02-14 12:00:00,2025-02-14 17:00:00,5,549.35419999999999,2025-02-14,12,613.79999999999995,-64.445799999999963,587.3546,26.44539999999995,64.445799999999963
2025-02-14 12:00:00,2025-02-14 18:00:00,6,0,2025-02-14,12,0,0,0,0,0
2025-02-14 18:00:00,2025-02-14 19:00:00,1,0,2025-02-14,18,0,0,0,0,0
2025-02-14 18:00:00,2025-02-14 20:00:00,2,0,2025-02-14,18,0,0,0,0,0
2025-02-14 18:00:00,2025-02-14 21:00:00,3,0,2025-02-14,18,0,0,0,0,0
2025-02-14 18:00:00,2025-02-14 22:00:00,4,0,2025-02-14,18,0,0,0,0,0
2025-02-14 18:00:00,2025-02-14 23:00:00,5,0,2025-02-14,18,0,0,0,0,0
2025-02-14 18:00:00,2025-02-15 00:00:00,6,0,2025-02-14,18,0,0,0,0,0
2025-02-15 06:00:00,2025-02-15 07:00:00,1,625.51379999999995,2025-02-15,6,621.375,4.1387999999999465,654.86099999999999,33.48599999999999,4.1387999999999465
2025-02-15 06:00:00,2025-02-15 08:00:00,2,2648.4477000000002,2025-02-15,6,2629.7624999999998,18.68520000000035,2755.7896999999998,126.02719999999999,18.68520000000035
2025-02-15 06:00:00,2025-02-15 09:00:00,3,4443.6282000000001,2025-02-15,6,4410.2624999999998,33.365700000000288,4804.1668,393.90430000000015,33.365700000000288
2025-02-15 06:00:00,2025-02-15 10:00:00,4,5885.9961000000003,2025-02-15,6,5833.9499999999998,52.046100000000479,5750.1656999999996,83.784300000000258,52.046100000000479
2025-02-15 06:00:00,2025-02-15 11:00:00,5,6575.6045000000004,2025-02-15,6,6671.4375,-95.832999999999629,5958.7644,712.67309999999998,95.832999999999629
2025-02-15 06:00:00,2025-02-15 12:00:00,6,6892.0846000000001,2025-02-15,6,6763.8000000000002,128.28459999999995,6091.7797,672.02030000000013,128.28459999999995
2025-02-15 12:00:00,2025-02-15 13:00:00,1,7250.5510999999997,2025-02-15,12,7133.5124999999998,117.03859999999986,7451.6444000000001,318.13190000000031,117.03859999999986
2025-02-15 12:00:00,2025-02-15 14:00:00,2,6167.8451999999997,2025-02-15,12,5959.6499999999996,208.19520000000011,6543.4107000000004,583.76070000000072,208.19520000000011
2025-02-15 12:00:00,2025-02-15 15:00:00,3,4521.7795999999998,2025-02-15,12,4403.8500000000004,117.92959999999948,4646.2545,242.40449999999964,117.92959999999948
2025-02-15 12:00:00,2025-02-15 16:00:00,4,2315.9657999999999,2025-02-15,12,2314.8375000000001,1.1282999999998538,2526.7150999999999,211.8775999999998,1.1282999999998538
2025-02-15 12:00:00,2025-02-15 17:00:00,5,649.30679999999995,2025-02-15,12,660.97500000000002,-11.66820000000007,671.24189999999999,10.266899999999964,11.66820000000007
2025-02-15 12:00:00,2025-02-15 18:00:00,6,0,2025-02-15,12,0,0,0,0,0
2025-02-15 18:00:00,2025-02-15 19:00:00,1,0,2025-02-15,18,0,0,0,0,0
2025-02-15 18:00:00,2025-02-15 20:00:00,2,0,2025-02-15,18,0,0,0,0,0
2025-02-15 18:00:00,2025-02-15 21:00:00,3,0,2025-02-15,18,0,0,0,0,0
2025-02-15 18:00:00,2025-02-15 22:00:00,4,0,2025-02-15,18,0,0,0,0,0
2025-02-15 18:00:00,2025-02-15 23:00:00,5,0,2025-02-15,18,0,0,0,0,0
2025-02-15 18:00:00,2025-02-16 00:00:00,6,0,2025-02-15,18,0,0,0,0,0
2025-02-16 06:00:00,2025-02-16 07:00:00,1,647.55759999999998,2025-02-16,6,644.21249999999998,3.3451000000000022,611.13819999999998,33.074299999999994,3.3451000000000022
2025-02-16 06:00:00,2025-02-16 08:00:00,2,2634.6055000000001,2025-02-16,6,2577.0374999999999,57.568000000000211,2392.6212,184.41629999999986,57.568000000000211
2025-02-16 06:00:00,2025-02-16 09:00:00,3,4525.1614,2025-02-16,6,4375.0874999999996,150.07390000000032,4158.9409999999998,216.14649999999983,150.07390000000032
2025-02-16 06:00:00,2025-02-16 10:00:00,4,5562.4858999999997,2025-02-16,6,5252.0625,310.42339999999967,5337.1336000000001,85.071100000000115,310.42339999999967
2025-02-16 06:00:00,2025-02-16 11:00:00,5,6391.4210999999996,2025-02-16,6,6028.7250000000004,362.69609999999921,5649.4050999999999,379.31990000000042,362.69609999999921
2025-02-16 06:00:00,2025-02-16 12:00:00,6,7190.6616999999997,2025-02-16,6,6746.625,444.03669999999966,6308.7407000000003,437.88429999999971,444.03669999999966
2025-02-16 12:00:00,2025-02-16 13:00:00,1,6698.2353000000003,2025-02-16,12,6611.5874999999996,86.647800000000643,6772.1320999999998,160.54460000000017,86.647800000000643
2025-02-16 12:00:00,2025-02-16 14:00:00,2,6194.6669000000002,2025-02-16,12,5911.8000000000002,282.86689999999999,6217.6734999999999,305.87349999999969,282.86689999999999
2025-02-16 12:00:00,2025-02-16 15:00:00,3,4976.5823,2025-02-16,12,4596.4125000000004,380.16979999999967,4813.0567000000001,216.64419999999973,380.16979999999967
2025-02-16 12:00:00,2025-02-16 16:00:00,4,2861.2737999999999,2025-02-16,12,2667.7125000000001,193.56129999999985,2748.5790000000002,80.866500000000087,193.56129999999985
2025-02-16 12:00:00,2025-02-16 17:00:00,5,661.53099999999995,2025-02-16,12,613.53750000000002,47.993499999999926,666.20060000000001,52.663099999999986,47.993499999999926
2025-02-16 12:00:00,2025-02-16 18:00:00,6,0,2025-02-16,12,0,0,0,0,0
2025-02-16 18:00:00,2025-02-16 19:00:00,1,0,2025-02-16,18,0,0,0,0,0
2025-02-16 18:00:00,2025-02-16 20:00:00,2,0,2025-02-16,18,0,0,0,0,0
2025-02-16 18:00:00,2025-02-16 21:00:00,3,0,2025-02-16,18,0,0,0,0,0
2025-02-16 18:00:00,2025-02-16 22:00:00,4,0,2025-02-16,18,0,0,0,0,0
2025-02-16 18:00:00,2025-02-16 23:00:00,5,0,2025-02-16,18,0,0,0,0,0
2025-02-16 18:00:00,2025-02-17 00:00:00,6,0,2025-02-16,18,0,0,0,0,0
2025-02-17 06:00:00,2025-02-17 07:00:00,1,764.08389999999997,2025-02-17,6,768.22500000000002,-4.1411000000000513,704.07500000000005,64.149999999999977,4.1411000000000513
2025-02-17 06:00:00,2025-02-17 08:00:00,2,2795.6432,2025-02-17,6,2832.6374999999998,-36.994299999999839,2585.4472000000001,247.19029999999975,36.994299999999839
2025-02-17 06:00:00,2025-02-17 09:00:00,3,4694.3528999999999,2025-02-17,6,4750.0874999999996,-55.734599999999773,3959.9917999999998,790.09569999999985,55.734599999999773
2025-02-17 06:00:00,2025-02-17 10:00:00,4,6048.7451000000001,2025-02-17,6,6097.1999999999998,-48.454899999999725,5534.3467000000001,562.85329999999976,48.454899999999725
2025-02-17 06:00:00,2025-02-17 11:00:00,5,7090.2449999999999,2025-02-17,6,7102.8000000000002,-12.555000000000291,5337.3281999999999,1765.4718000000003,12.555000000000291
2025-02-17 06:00:00,2025-02-17 12:00:00,6,7129.6424999999999,2025-02-17,6,7230.75,-101.10750000000007,5463.8996999999999,1766.8503000000001,101.10750000000007
2025-02-17 12:00:00,2025-02-17 13:00:00,1,7061.7376000000004,2025-02-17,12,6976.9499999999998,84.787600000000566,6974.2916999999998,2.6583000000000538,84.787600000000566
2025-02-17 12:00:00,2025-02-17 14:00:00,2,6658.5351000000001,2025-02-17,12,6519.6000000000004,138.93509999999969,6263.6778999999997,255.92210000000068,138.93509999999969
2025-02-17 12:00:00,2025-02-17 15:00:00,3,4680.2421000000004,2025-02-17,12,4511.3249999999998,168.91710000000057,4244.9201999999996,266.40480000000025,168.91710000000057
2025-02-17 12:00:00,2025-02-17 16:00:00,4,2792.1432,2025-02-17,12,2681.0625,111.08069999999998,2550.3141000000001,130.74839999999995,111.08069999999998
2025-02-17 12:00:00,2025-02-17 17:00:00,5,707.72389999999996,2025-02-17,12,675.33749999999998,32.386399999999981,655.80930000000001,19.52819999999997,32.386399999999981
2025-02-17 12:00:00,2025-02-17 18:00:00,6,0,2025-02-17,12,0,0,0,0,0
2025-02-17 18:00:00,2025-02-17 19:00:00,1,0,2025-02-17,18,0,0,0,0,0
2025-02-17 18:00:00,2025-02-17 20:00:00,2,0,2025-02-17,18,0,0,0,0,0
2025-02-17 18:00:00,2025-02-17 21:00:00,3,0,2025-02-17,18,0,0,0,0,0
2025-02-17 18:00:00,2025-02-17 22:00:00,4,0,2025-02-17,18,0,0,0,0,0
2025-02-17 18:00:00,2025-02-17 23:00:00,5,0,2025-02-17,18,0,0,0,0,0
2025-02-17 18:00:00,2025-02-18 00:00:00,6,0,2025-02-17,18,0,0,0,0,0
2025-02-18 06:00:00,2025-02-18 07:00:00,1,768.89850000000001,2025-02-18,6,785.58749999999998,-16.688999999999965,799.58420000000001,13.996700000000033,16.688999999999965
2025-02-18 06:00:00,2025-02-18 08:00:00,2,2551.0826000000002,2025-02-18,6,2669.1374999999998,-118.05489999999963,2681.6534000000001,12.515900000000329,118.05489999999963
2025-02-18 06:00:00,2025-02-18 09:00:00,3,4292.4332000000004,2025-02-18,6,4596.8625000000002,-304.42929999999978,4285.3919999999998,311.47050000000036,304.42929999999978
2025-02-18 06:00:00,2025-02-18 10:00:00,4,6083.6229000000003,2025-02-18,6,6502.7624999999998,-419.13959999999952,5898,604.76249999999982,419.13959999999952
2025-02-18 06:00:00,2025-02-18 11:00:00,5,6375.1755000000003,2025-02-18,6,6682.3500000000004,-307.17450000000008,6749.6929,67.342899999999645,307.17450000000008
2025-02-18 06:00:00,2025-02-18 12:00:00,6,7476.1866,2025-02-18,6,7269.2250000000004,206.96159999999963,8212.9470999999994,943.72209999999905,206.96159999999963
2025-02-18 12:00:00,2025-02-18 13:00:00,1,6640.0043999999998,2025-02-18,12,6553.9875000000002,86.016899999999623,6797.5249999999996,243.53749999999945,86.016899999999623
2025-02-18 12:00:00,2025-02-18 14:00:00,2,6148.5513000000001,2025-02-18,12,6096.6000000000004,51.951299999999719,6671.3069999999998,574.70699999999943,51.951299999999719
2025-02-18 12:00:00,2025-02-18 15:00:00,3,4622.3725000000004,2025-02-18,12,4516.6499999999996,105.72250000000076,4998.6833999999999,482.03340000000026,105.72250000000076
2025-02-18 12:00:00,2025-02-18 16:00:00,4,2997.6093000000001,2025-02-18,12,2804.1750000000002,193.43429999999989,2737.5275000000001,66.647500000000036,193.43429999999989
2025-02-18 12:00:00,2025-02-18 17:00:00,5,798.83309999999994,2025-02-18,12,793.16250000000002,5.6705999999999221,775.64620000000002,17.516300000000001,5.6705999999999221
2025-02-18 12:00:00,2025-02-18 18:00:00,6,0,2025-02-18,12,0,0,0,0,0
2025-02-18 18:00:00,2025-02-18 19:00:00,1,0,2025-02-18,18,0,0,0,0,0
2025-02-18 18:00:00,2025-02-18 20:00:00,2,0,2025-02-18,18,0,0,0,0,0
2025-02-18 18:00:00,2025-02-18 21:00:00,3,0,2025-02-18,18,0,0,0,0,0
2025-02-18 18:00:00,2025-02-18 22:00:00,4,0,2025-02-18,18,0,0,0,0,0
2025-02-18 18:00:00,2025-02-18 23:00:00,5,0,2025-02-18,18,0,0,0,0,0
2025-02-18 18:00:00,2025-02-19 00:00:00,6,0,2025-02-18,18,0,0,0,0,0
2025-02-19 06:00:00,2025-02-19 07:00:00,1,726.9212,2025-02-19,6,725.36249999999995,1.5587000000000444,717.92579999999998,7.4366999999999734,1.5587000000000444
2025-02-19 06:00:00,2025-02-19 08:00:00,2,2767.8926000000001,2025-02-19,6,2711.9625000000001,55.930100000000039,2724.7644,12.801899999999932,55.930100000000039
2025-02-19 06:00:00,2025-02-19 09:00:00,3,4458.2803000000004,2025-02-19,6,4248.7124999999996,209.56780000000072,4102.0925999999999,146.61989999999969,209.56780000000072
2025-02-19 06:00:00,2025-02-19 10:00:00,4,5974.7106000000003,2025-02-19,6,5714.25,260.46060000000034,5847.4277000000002,133.17770000000019,260.46060000000034
2025-02-19 06:00:00,2025-02-19 11:00:00,5,7439.384,2025-02-19,6,7007.9250000000002,431.45899999999983,7558.6904000000004,550.76540000000023,431.45899999999983
2025-02-19 06:00:00,2025-02-19 12:00:00,6,8340.4778000000006,2025-02-19,6,7833.7124999999996,506.76530000000093,8059.6480000000001,225.9355000000005,506.76530000000093
2025-02-19 12:00:00,2025-02-19 13:00:00,1,6931.7026999999998,2025-02-19,12,7016.5124999999998,-84.809799999999996,7254.3694999999998,237.85699999999997,84.809799999999996
2025-02-19 12:00:00,2025-02-19 14:00:00,2,5730.0532000000003,2025-02-19,12,5900.9250000000002,-170.87179999999989,5827.1558999999997,73.769100000000435,170.87179999999989
2025-02-19 12:00:00,2025-02-19 15:00:00,3,4039.8760000000002,2025-02-19,12,4150.2375000000002,-110.36149999999998,4531.0255999999999,380.78809999999976,110.36149999999998
2025-02-19 12:00:00,2025-02-19 16:00:00,4,2743.9067,2025-02-19,12,2760.6374999999998,-16.730799999999817,2835.8771999999999,75.239700000000084,16.730799999999817
2025-02-19 12:00:00,2025-02-19 17:00:00,5,862.56299999999999,2025-02-19,12,824.13750000000005,38.425499999999943,897.12350000000004,72.98599999999999,38.425499999999943
2025-02-19 12:00:00,2025-02-19 18:00:00,6,0,2025-02-19,12,0,0,0,0,0
2025-02-19 18:00:00,2025-02-19 19:00:00,1,0,2025-02-19,18,0,0,0,0,0
2025-02-19 18:00:00,2025-02-19 20:00:00,2,0,2025-02-19,18,0,0,0,0,0
2025-02-19 18:00:00,2025-02-19 21:00:00,3,0,2025-02-19,18,0,0,0,0,0
2025-02-19 18:00:00,2025-02-19 22:00:00,4,0,2025-02-19,18,0,0,0,0,0
2025-02-19 18:00:00,2025-02-19 23:00:00,5,0,2025-02-19,18,0,0,0,0,0
2025-02-19 18:00:00,2025-02-20 00:00:00,6,0,2025-02-19,18,0,0,0,0,0
2025-02-20 06:00:00,2025-02-20 07:00:00,1,882.94280000000003,2025-02-20,6,885.82500000000005,-2.8822000000000116,848.12750000000005,37.697499999999991,2.8822000000000116
2025-02-20 06:00:00,2025-02-20 08:00:00,2,2610.8701000000001,2025-02-20,6,2610.375,0.49510000000009313,2564.7044999999998,45.670500000000175,0.49510000000009313
2025-02-20 06:00:00,2025-02-20 09:00:00,3,4720.4192999999996,2025-02-20,6,4717.8000000000002,2.6192999999993845,4533.5174999999999,184.28250000000025,2.6192999999993845
2025-02-20 06:00:00,2025-02-20 10:00:00,4,6108.1706999999997,2025-02-20,6,5958.7124999999996,149.45820000000003,5519.5073000000002,439.20519999999942,149.45820000000003
2025-02-20 06:00:00,2025-02-20 11:00:00,5,6673.4766,2025-02-20,6,6548.4750000000004,125.0015999999996,5679.0937000000004,869.38130000000001,125.0015999999996
2025-02-20 06:00:00,2025-02-20 12:00:00,6,7431.085,2025-02-20,6,7062.9750000000004,368.10999999999967,6690.9674999999997,372.00750000000062,368.10999999999967
2025-02-20 12:00:00,2025-02-20 13:00:00,1,6956.6410999999998,2025-02-20,12,6970.7250000000004,-14.08390000000054,7132.5253000000002,161.80029999999988,14.08390000000054
2025-02-20 12:00:00,2025-02-20 14:00:00,2,6403.0173999999997,2025-02-20,12,6398.3249999999998,4.6923999999999069,6161.3801999999996,236.94480000000021,4.6923999999999069
2025-02-20 12:00:00,2025-02-20 15:00:00,3,4986.2745000000004,2025-02-20,12,4914.9375,71.337000000000444,4257.5676999999996,657.3698000000004,71.337000000000444
