id,source_line,section,kind,source_text,code_locations,test_locations,criterion,implementation_linked,real_acceptance,evidence,acceptance_note
Q2F-L0088-S2,88,2.2.2,sentence,实际微网控制器能够在区间内部连续或高频读取当前负荷、光伏功率与储能 SOC，并按预先承诺的反馈规则实时调整充放电功率；,src/q2/data.py:61#calendar_for_day;src/q2/policy.py:39#respond,src/q2/test_dispatch.py:14#test_load_priority_and_soc_clipping,prepare,True,True,raw/prepared_manifest.json;inputs/processed/quality_checks.csv,原始附件逐值回读及完整准备库摘要核验通过
Q2F-L0088-S3,88,2.2.2,sentence,"本文输出的 $c_{d,t},r_{d,t}$ 是该 10 min 区间内这些实时因果控制动作的聚合电量。",src/q2/data.py:61#calendar_for_day;src/q2/policy.py:39#respond,src/q2/test_dispatch.py:14#test_load_priority_and_soc_clipping,prepare,True,True,raw/prepared_manifest.json;inputs/processed/quality_checks.csv,原始附件逐值回读及完整准备库摘要核验通过
Q2F-L0088-S4,88,2.2.2,sentence,"因附件 2 仅提供 10 min 粒度数据，优化与回放只能使用区间级代表量，因此后文以 $n_{d,t}^{\mathrm{real}}$ 写出的离散响应公式应理解为**区间内实时反馈机制的 10 min 聚合近似**，而不是“在区间起点提前知道整个 10 min 最终净负荷，再决定该区间动作”。",src/q2/data.py:61#calendar_for_day;src/q2/policy.py:39#respond,src/q2/test_dispatch.py:14#test_load_priority_and_soc_clipping,prepare,True,True,raw/prepared_manifest.json;inputs/processed/quality_checks.csv,原始附件逐值回读及完整准备库摘要核验通过
Q2F-L0090-S1,90,2.2.2,sentence,换言之，本文的因果性假设建立在底层实时测量机制上：控制器在任一真实时刻只使用当时已经观测到的负荷、光伏与 SOC，不读取未来时刻信息；,src/q2/data.py:61#calendar_for_day;src/q2/policy.py:39#respond,src/q2/test_dispatch.py:14#test_load_priority_and_soc_clipping,prepare,True,True,raw/prepared_manifest.json;inputs/processed/quality_checks.csv,原始附件逐值回读及完整准备库摘要核验通过
Q2F-L0090-S2,90,2.2.2,sentence,10 min 离散化只是与题目数据和结果模板一致的数值表示。,src/q2/data.py:61#calendar_for_day;src/q2/policy.py:39#respond,src/q2/test_dispatch.py:14#test_load_priority_and_soc_clipping,prepare,True,True,raw/prepared_manifest.json;inputs/processed/quality_checks.csv,原始附件逐值回读及完整准备库摘要核验通过
Q2F-L0090-S3,90,2.2.2,sentence,由于附件 2 不包含亚 10 min 瞬时轨迹，本文不声称能够从数据中验证区间内部的高速控制细节，而将其作为与微网实时测量机制一致的运行假设。,src/q2/data.py:61#calendar_for_day;src/q2/policy.py:39#respond,src/q2/test_dispatch.py:14#test_load_priority_and_soc_clipping,prepare,True,True,raw/prepared_manifest.json;inputs/processed/quality_checks.csv,原始附件逐值回读及完整准备库摘要核验通过
Q2F-L0092-S1,92,2.2.3,markup,### 2.2.3 严格信息边界与离线分析边界,src/q2/shadows.py:45#build_shadow_library;src/q2/rolling.py:215#run_rollout;src/q2/shadows.py:95#choose_day,src/q2/test_forecast_dispatch.py:376#test_execution_cannot_call_optimizer_and_prefix_cannot_see_future,forecast,True,True,raw/shadows/frozen_lightgbm.json;processed/experiments/forecast_metrics.csv,351个影子origin完成；1月冻参；全年误差仅为事后诊断
Q2F-L0094-S1,94,2.2.3,sentence,问题二要求每天 0:00 制定当天计划，因此任何历史时点的预测、模型更新、场景构造和参数选择都必须遵守真实信息到达顺序。,src/q2/shadows.py:45#build_shadow_library;src/q2/rolling.py:215#run_rollout;src/q2/shadows.py:95#choose_day,src/q2/test_forecast_dispatch.py:376#test_execution_cannot_call_optimizer_and_prefix_cannot_see_future,forecast,True,True,raw/shadows/frozen_lightgbm.json;processed/experiments/forecast_metrics.csv,351个影子origin完成；1月冻参；全年误差仅为事后诊断
Q2F-L0094-S2,94,2.2.3,sentence,预测第 $d$ 日时，只允许使用第 $d$ 日 0:00 以前已经实现的数据：,src/q2/shadows.py:45#build_shadow_library;src/q2/rolling.py:215#run_rollout;src/q2/shadows.py:95#choose_day,src/q2/test_forecast_dispatch.py:376#test_execution_cannot_call_optimizer_and_prefix_cannot_see_future,forecast,True,True,raw/shadows/frozen_lightgbm.json;processed/experiments/forecast_metrics.csv,351个影子origin完成；1月冻参；全年误差仅为事后诊断
Q2F-L0096-S1,96,2.2.3,markup,$$,src/q2/shadows.py:45#build_shadow_library;src/q2/rolling.py:215#run_rollout;src/q2/shadows.py:95#choose_day,src/q2/test_forecast_dispatch.py:376#test_execution_cannot_call_optimizer_and_prefix_cannot_see_future,forecast,True,True,raw/shadows/frozen_lightgbm.json;processed/experiments/forecast_metrics.csv,351个影子origin完成；1月冻参；全年误差仅为事后诊断
Q2F-L0097-S1,97,2.2.3,formula_line,\boxed{,src/q2/shadows.py:45#build_shadow_library;src/q2/rolling.py:215#run_rollout;src/q2/shadows.py:95#choose_day,src/q2/test_forecast_dispatch.py:376#test_execution_cannot_call_optimizer_and_prefix_cannot_see_future,forecast,True,True,raw/shadows/frozen_lightgbm.json;processed/experiments/forecast_metrics.csv,351个影子origin完成；1月冻参；全年误差仅为事后诊断
Q2F-L0098-S1,98,2.2.3,formula_line,\mathcal I_d=,src/q2/shadows.py:45#build_shadow_library;src/q2/rolling.py:215#run_rollout;src/q2/shadows.py:95#choose_day,src/q2/test_forecast_dispatch.py:376#test_execution_cannot_call_optimizer_and_prefix_cannot_see_future,forecast,True,True,raw/shadows/frozen_lightgbm.json;processed/experiments/forecast_metrics.csv,351个影子origin完成；1月冻参；全年误差仅为事后诊断
Q2F-L0099-S1,99,2.2.3,formula_line,"\{L_{j,t},P_{j,t}^{PV}:j<d\}.",src/q2/shadows.py:45#build_shadow_library;src/q2/rolling.py:215#run_rollout;src/q2/shadows.py:95#choose_day,src/q2/test_forecast_dispatch.py:376#test_execution_cannot_call_optimizer_and_prefix_cannot_see_future,forecast,True,True,raw/shadows/frozen_lightgbm.json;processed/experiments/forecast_metrics.csv,351个影子origin完成；1月冻参；全年误差仅为事后诊断
Q2F-L0100-S1,100,2.2.3,formula_line,},src/q2/shadows.py:45#build_shadow_library;src/q2/rolling.py:215#run_rollout;src/q2/shadows.py:95#choose_day,src/q2/test_forecast_dispatch.py:376#test_execution_cannot_call_optimizer_and_prefix_cannot_see_future,forecast,True,True,raw/shadows/frozen_lightgbm.json;processed/experiments/forecast_metrics.csv,351个影子origin完成；1月冻参；全年误差仅为事后诊断
Q2F-L0101-S1,101,2.2.3,markup,$$,src/q2/shadows.py:45#build_shadow_library;src/q2/rolling.py:215#run_rollout;src/q2/shadows.py:95#choose_day,src/q2/test_forecast_dispatch.py:376#test_execution_cannot_call_optimizer_and_prefix_cannot_see_future,forecast,True,True,raw/shadows/frozen_lightgbm.json;processed/experiments/forecast_metrics.csv,351个影子origin完成；1月冻参；全年误差仅为事后诊断
Q2F-L0103-S1,103,2.2.3,sentence,第 $d$ 日及之后的真实数据只能用于事后评价，不能反向参与第 $d$ 日的预测参数估计、模型选择、残差场景构造或风险参数确定。,src/q2/shadows.py:45#build_shadow_library;src/q2/rolling.py:215#run_rollout;src/q2/shadows.py:95#choose_day,src/q2/test_forecast_dispatch.py:376#test_execution_cannot_call_optimizer_and_prefix_cannot_see_future,forecast,True,True,raw/shadows/frozen_lightgbm.json;processed/experiments/forecast_metrics.csv,351个影子origin完成；1月冻参；全年误差仅为事后诊断
Q2F-L0103-S2,103,2.2.3,sentence,因此，本文不采用随机打乱全年样本的训练—测试划分，而采用逐日滚动样本外评估。,src/q2/shadows.py:45#build_shadow_library;src/q2/rolling.py:215#run_rollout;src/q2/shadows.py:95#choose_day,src/q2/test_forecast_dispatch.py:376#test_execution_cannot_call_optimizer_and_prefix_cannot_see_future,forecast,True,True,raw/shadows/frozen_lightgbm.json;processed/experiments/forecast_metrics.csv,351个影子origin完成；1月冻参；全年误差仅为事后诊断
Q2F-L0105-S1,105,2.2.3,sentence,同时必须区分两类图表的用途：,src/q2/shadows.py:45#build_shadow_library;src/q2/rolling.py:215#run_rollout;src/q2/shadows.py:95#choose_day,src/q2/test_forecast_dispatch.py:376#test_execution_cannot_call_optimizer_and_prefix_cannot_see_future,forecast,True,True,raw/shadows/frozen_lightgbm.json;processed/experiments/forecast_metrics.csv,351个影子origin完成；1月冻参；全年误差仅为事后诊断
Q2F-L0107-S1,107,2.2.3,sentence,1. **全年热力图、全年 ACF/PACF、月平均日曲线等用于论文中的事后描述与机理解释**，用于展示全年总体规律；,src/q2/shadows.py:45#build_shadow_library;src/q2/rolling.py:215#run_rollout;src/q2/shadows.py:95#choose_day,src/q2/test_forecast_dispatch.py:376#test_execution_cannot_call_optimizer_and_prefix_cannot_see_future,forecast,True,True,raw/shadows/frozen_lightgbm.json;processed/experiments/forecast_metrics.csv,351个影子origin完成；1月冻参；全年误差仅为事后诊断
Q2F-L0108-S1,108,2.2.3,sentence,2. **在线滚动决策不能利用这些未来区间信息反向改变历史决策**。,src/q2/shadows.py:45#build_shadow_library;src/q2/rolling.py:215#run_rollout;src/q2/shadows.py:95#choose_day,src/q2/test_forecast_dispatch.py:376#test_execution_cannot_call_optimizer_and_prefix_cannot_see_future,forecast,True,True,raw/shadows/frozen_lightgbm.json;processed/experiments/forecast_metrics.csv,351个影子origin完成；1月冻参；全年误差仅为事后诊断
Q2F-L0108-S2,108,2.2.3,sentence,候选模型集合和特征字典在正式滚动回测前预先固定；,src/q2/shadows.py:45#build_shadow_library;src/q2/rolling.py:215#run_rollout;src/q2/shadows.py:95#choose_day,src/q2/test_forecast_dispatch.py:376#test_execution_cannot_call_optimizer_and_prefix_cannot_see_future,forecast,True,True,raw/shadows/frozen_lightgbm.json;processed/experiments/forecast_metrics.csv,351个影子origin完成；1月冻参；全年误差仅为事后诊断
Q2F-L0108-S3,108,2.2.3,sentence,在第 $d$ 日真正用于预测的模型参数、历史表现统计和模型选择只允许基于 $\mathcal I_d$。,src/q2/shadows.py:45#build_shadow_library;src/q2/rolling.py:215#run_rollout;src/q2/shadows.py:95#choose_day,src/q2/test_forecast_dispatch.py:376#test_execution_cannot_call_optimizer_and_prefix_cannot_see_future,forecast,True,True,raw/shadows/frozen_lightgbm.json;processed/experiments/forecast_metrics.csv,351个影子origin完成；1月冻参；全年误差仅为事后诊断
Q2F-L0110-S1,110,2.2.3,sentence,因此，全文关于“ACF/PACF 指导特征设计”的含义统一理解为：日周期、周周期等候选滞后由自然时间结构和预先设定的候选特征给出；,src/q2/shadows.py:45#build_shadow_library;src/q2/rolling.py:215#run_rollout;src/q2/shadows.py:95#choose_day,src/q2/test_forecast_dispatch.py:376#test_execution_cannot_call_optimizer_and_prefix_cannot_see_future,forecast,True,True,raw/shadows/frozen_lightgbm.json;processed/experiments/forecast_metrics.csv,351个影子origin完成；1月冻参；全年误差仅为事后诊断
Q2F-L0110-S2,110,2.2.3,sentence,全年图形只负责**事后验证这些结构在全年是否稳定存在**，而不把未来数据带回 2 月等早期决策时点。,src/q2/shadows.py:45#build_shadow_library;src/q2/rolling.py:215#run_rollout;src/q2/shadows.py:95#choose_day,src/q2/test_forecast_dispatch.py:376#test_execution_cannot_call_optimizer_and_prefix_cannot_see_future,forecast,True,True,raw/shadows/frozen_lightgbm.json;processed/experiments/forecast_metrics.csv,351个影子origin完成；1月冻参；全年误差仅为事后诊断
Q2F-L0112-S1,112,2.2.4,markup,### 2.2.4 数据完整性与物理一致性检查,src/q2/data.py:74#read_attachment;src/q2/data.py:135#jump_context,src/q2/test_q2.py:22#Q2Tests,prepare,True,True,raw/prepared_manifest.json;inputs/processed/quality_checks.csv,原始附件逐值回读及完整准备库摘要核验通过
Q2F-L0114-S1,114,2.2.4,sentence,依次检查：,src/q2/data.py:74#read_attachment;src/q2/data.py:135#jump_context,src/q2/test_q2.py:22#Q2Tests,prepare,True,True,raw/prepared_manifest.json;inputs/processed/quality_checks.csv,原始附件逐值回读及完整准备库摘要核验通过
Q2F-L0116-S1,116,2.2.4,sentence,1. 全年日期是否连续；,src/q2/data.py:74#read_attachment;src/q2/data.py:135#jump_context,src/q2/test_q2.py:22#Q2Tests,prepare,True,True,raw/prepared_manifest.json;inputs/processed/quality_checks.csv,原始附件逐值回读及完整准备库摘要核验通过
Q2F-L0117-S1,117,2.2.4,sentence,2. 每日是否恰有 144 个时间段；,src/q2/data.py:74#read_attachment;src/q2/data.py:135#jump_context,src/q2/test_q2.py:22#Q2Tests,prepare,True,True,raw/prepared_manifest.json;inputs/processed/quality_checks.csv,原始附件逐值回读及完整准备库摘要核验通过
Q2F-L0118-S1,118,2.2.4,sentence,3. 是否存在重复时间戳；,src/q2/data.py:74#read_attachment;src/q2/data.py:135#jump_context,src/q2/test_q2.py:22#Q2Tests,prepare,True,True,raw/prepared_manifest.json;inputs/processed/quality_checks.csv,原始附件逐值回读及完整准备库摘要核验通过
Q2F-L0119-S1,119,2.2.4,sentence,4. 负荷和光伏是否存在缺失值；,src/q2/data.py:74#read_attachment;src/q2/data.py:135#jump_context,src/q2/test_q2.py:22#Q2Tests,prepare,True,True,raw/prepared_manifest.json;inputs/processed/quality_checks.csv,原始附件逐值回读及完整准备库摘要核验通过
Q2F-L0120-S1,120,2.2.4,sentence,5. 是否存在明显负负荷或负光伏功率；,src/q2/data.py:74#read_attachment;src/q2/data.py:135#jump_context,src/q2/test_q2.py:22#Q2Tests,prepare,True,True,raw/prepared_manifest.json;inputs/processed/quality_checks.csv,原始附件逐值回读及完整准备库摘要核验通过
Q2F-L0121-S1,121,2.2.4,sentence,6. 时间间隔是否始终为 10 min；,src/q2/data.py:74#read_attachment;src/q2/data.py:135#jump_context,src/q2/test_q2.py:22#Q2Tests,prepare,True,True,raw/prepared_manifest.json;inputs/processed/quality_checks.csv,原始附件逐值回读及完整准备库摘要核验通过
Q2F-L0122-S1,122,2.2.4,sentence,7. 单点突变是否具有邻近时段或相似日期的物理解释。,src/q2/data.py:74#read_attachment;src/q2/data.py:135#jump_context,src/q2/test_q2.py:22#Q2Tests,prepare,True,True,raw/prepared_manifest.json;inputs/processed/quality_checks.csv,原始附件逐值回读及完整准备库摘要核验通过
Q2F-L0124-S1,124,2.2.4,sentence,其中，光伏夜间为 0 属于正常物理现象，连续低光伏也可能由天气变化造成，因此不进行简单离群值删除或人为平滑。,src/q2/data.py:74#read_attachment;src/q2/data.py:135#jump_context,src/q2/test_q2.py:22#Q2Tests,prepare,True,True,raw/prepared_manifest.json;inputs/processed/quality_checks.csv,原始附件逐值回读及完整准备库摘要核验通过
Q2F-L0124-S2,124,2.2.4,sentence,数据清洗的目标是消除格式和明显物理错误，而不是压缩真实随机波动。,src/q2/data.py:74#read_attachment;src/q2/data.py:135#jump_context,src/q2/test_q2.py:22#Q2Tests,prepare,True,True,raw/prepared_manifest.json;inputs/processed/quality_checks.csv,原始附件逐值回读及完整准备库摘要核验通过
Q2F-L0127-S1,127,2.2.5,markup,### 2.2.5 1 月预测冷启动、因果状态预热与 2 月 1 日初始 SOC,src/q2/rolling.py:194#warm_start;src/q2/experiments.py:317#run_experiments,src/q2/test_forecast_dispatch.py:177#test_deterministic_certificate_matches_exact_model,warm_and_initials,True,False,processed/experiment_comparison.csv,待完成：initial_1200、initial_6000、initial_8482.77、initial_10800
Q2F-L0129-S1,129,2.2.5,sentence,题目只明确给出 2025 年 1 月 1 日 0:00 的储能电量,src/q2/rolling.py:194#warm_start;src/q2/experiments.py:317#run_experiments,src/q2/test_forecast_dispatch.py:177#test_deterministic_certificate_matches_exact_model,warm_and_initials,True,False,processed/experiment_comparison.csv,待完成：initial_1200、initial_6000、initial_8482.77、initial_10800
Q2F-L0131-S1,131,2.2.5,markup,$$,src/q2/rolling.py:194#warm_start;src/q2/experiments.py:317#run_experiments,src/q2/test_forecast_dispatch.py:177#test_deterministic_certificate_matches_exact_model,warm_and_initials,True,False,processed/experiment_comparison.csv,待完成：initial_1200、initial_6000、initial_8482.77、initial_10800
